# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
NZ_CP161144.1	cds	83	646	+	PKEGNH_00001	353.0	7.8e-123	1.011	0.984	0.958	UniRef:UniRef90_O51035
NZ_CP161144.1	cds	762	1790	-	PKEGNH_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O54536
NZ_CP161144.1	cds	1778	3244	-	PKEGNH_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F46ED
NZ_CP161144.1	cds	3390	5183	+	PKEGNH_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F3B05
NZ_CP161144.1	cds	5246	6301	-	PKEGNH_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D0469A4
NZ_CP161144.1	cds	6304	7392	-	PKEGNH_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BA
NZ_CP161144.1	cds	7453	8310	-	PKEGNH_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51040
NZ_CP161144.1	cds	8422	9192	+	PKEGNH_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51041
NZ_CP161144.1	cds	9197	10201	+	PKEGNH_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3777
NZ_CP161144.1	cds	10198	10572	+	PKEGNH_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I8A4
NZ_CP161144.1	cds	10576	11415	+	PKEGNH_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51044
NZ_CP161144.1	cds	11416	12156	+	PKEGNH_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3775
NZ_CP161144.1	cds	12149	12748	+	PKEGNH_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3774
NZ_CP161144.1	cds	12741	14723	+	PKEGNH_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3773
NZ_CP161144.1	cds	14720	15340	-	PKEGNH_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59190
NZ_CP161144.1	cds	15340	15717	-	PKEGNH_00016	238.0	2.4e-79	1.0	1.0	0.992	UniRef:UniRef90_Q5W610
NZ_CP161144.1	cds	15840	16799	+	PKEGNH_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D03E781
NZ_CP161144.1	cds	16802	17782	-	PKEGNH_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001882483
NZ_CP161144.1	cds	17787	18299	-	PKEGNH_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B376F
NZ_CP161144.1	cds	18307	19974	-	PKEGNH_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70826
NZ_CP161144.1	cds	20105	20920	-	PKEGNH_00021	425.0	5.5e-149	0.863	0.903	0.927	UniRef:UniRef90_UPI000D03CB29
NZ_CP161144.1	cds	20895	21938	-	PKEGNH_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70828
NZ_CP161144.1	cds	21983	22576	-	PKEGNH_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I676
NZ_CP161144.1	cds	22656	23795	+	PKEGNH_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D03D8A3
NZ_CP161144.1	cds	23802	24533	-	PKEGNH_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51056
NZ_CP161144.1	cds	24534	25460	-	PKEGNH_00026	584.0	2.4e-210	1.0	1.0	0.984	UniRef:UniRef90_O51057
NZ_CP161144.1	cds	25590	26228	+	PKEGNH_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F0H4
NZ_CP161144.1	cds	26236	27285	+	PKEGNH_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51059
NZ_CP161144.1	cds	27271	27702	-	PKEGNH_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51060
NZ_CP161144.1	cds	27692	28327	-	PKEGNH_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D02C127
NZ_CP161144.1	cds	28329	29309	-	PKEGNH_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3612
NZ_CP161144.1	cds	29381	30862	+	PKEGNH_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3611
NZ_CP161144.1	cds	30868	31326	+	PKEGNH_00033	275.0	2.7e-93	0.987	1.0	0.967	UniRef:UniRef90_O51064
NZ_CP161144.1	cds	31397	31936	-	PKEGNH_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7BSC0
NZ_CP161144.1	cds	32004	33884	-	PKEGNH_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51066
NZ_CP161144.1	cds	33884	35683	-	PKEGNH_00036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59189
NZ_CP161144.1	cds	35704	36456	-	PKEGNH_00037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360E
NZ_CP161144.1	cds	36453	37967	-	PKEGNH_00038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360D
NZ_CP161144.1	cds	37980	39482	-	PKEGNH_00039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360C
NZ_CP161144.1	cds	39670	40521	+	PKEGNH_00040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYZ0
NZ_CP161144.1	cds	40605	41276	-	PKEGNH_00041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51071
NZ_CP161144.1	cds	41287	42327	-	PKEGNH_00042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C250
NZ_CP161144.1	cds	42324	42725	-	PKEGNH_00043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51073
NZ_CP161144.1	cds	42751	45198	-	PKEGNH_00044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360A
NZ_CP161144.1	cds	45290	45835	+	PKEGNH_00045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51075
NZ_CP161144.1	cds	45855	46223	-	PKEGNH_00046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51076
NZ_CP161144.1	tRNA	46374	46445	+	PKEGNH_00047	56.0	-	-	-	-	-
NZ_CP161144.1	cds	47011	47685	+	PKEGNH_00049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D026AEB
NZ_CP161144.1	cds	47749	48450	+	PKEGNH_00050	428.0	2.9e-151	1.0	1.0	0.996	UniRef:UniRef90_O51080
NZ_CP161144.1	cds	48447	49103	-	PKEGNH_00051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C4873
NZ_CP161144.1	cds	49185	49856	+	PKEGNH_00052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51082
NZ_CP161144.1	cds	49955	50317	-	PKEGNH_00053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D02E19F
NZ_CP161144.1	cds	50333	51094	-	PKEGNH_00054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D046C93
NZ_CP161144.1	cds	51096	52277	-	PKEGNH_00055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D02623C
NZ_CP161144.1	cds	52297	53304	-	PKEGNH_00056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A826GYD7
NZ_CP161144.1	cds	53377	55347	-	PKEGNH_00057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B34B9
NZ_CP161144.1	cds	55344	56123	-	PKEGNH_00058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EZS0
NZ_CP161144.1	cds	56124	56591	-	PKEGNH_00059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001F23A34
NZ_CP161144.1	cds	56675	57028	-	PKEGNH_00060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q000U1
NZ_CP161144.1	cds	57102	57818	+	PKEGNH_00061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F011
NZ_CP161144.1	cds	57872	58879	-	PKEGNH_00062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0018EB8615
NZ_CP161144.1	cds	58943	59881	-	PKEGNH_00063	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D046CEA
NZ_CP161144.1	cds	59878	60375	-	PKEGNH_00064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51092
NZ_CP161144.1	cds	60410	61099	-	PKEGNH_00065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C079
NZ_CP161144.1	cds	61096	62874	-	PKEGNH_00066	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B34B3
NZ_CP161144.1	cds	62989	63870	+	PKEGNH_00067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51095
NZ_CP161144.1	cds	63880	65118	+	PKEGNH_00068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51096
NZ_CP161144.1	cds	65133	65594	+	PKEGNH_00069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51097
NZ_CP161144.1	cds	65610	67082	+	PKEGNH_00070	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYH7
NZ_CP161144.1	cds	67090	69414	+	PKEGNH_00071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001F24023
NZ_CP161144.1	cds	69411	69971	+	PKEGNH_00072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51100
NZ_CP161144.1	cds	70255	71064	+	PKEGNH_00073	517.0	4.5e-185	1.0	0.954	0.985	UniRef:UniRef90_A0A7W9ZCL1
NZ_CP161144.1	cds	71046	72455	+	PKEGNH_00074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I648
NZ_CP161144.1	cds	72492	73337	+	PKEGNH_00075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYA6
NZ_CP161144.1	cds	73334	74362	+	PKEGNH_00076	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3358
NZ_CP161144.1	cds	74363	75616	+	PKEGNH_00077	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3357
NZ_CP161144.1	cds	75618	76298	+	PKEGNH_00078	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51107
NZ_CP161144.1	cds	76295	77545	+	PKEGNH_00079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3356
NZ_CP161144.1	cds	77555	78853	-	PKEGNH_00080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D0293F9
NZ_CP161144.1	cds	78846	79196	-	PKEGNH_00081	219.0	4.0e-72	1.0	0.983	0.957	UniRef:UniRef90_O51110
NZ_CP161144.1	cds	79349	80617	+	PKEGNH_00082	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51111
NZ_CP161144.1	cds	80827	81252	+	PKEGNH_00083	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EZR0
NZ_CP161144.1	cds	81249	82784	+	PKEGNH_00084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51113
NZ_CP161144.1	cds	82814	83764	-	PKEGNH_00085	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51114
NZ_CP161144.1	cds	83885	85564	-	PKEGNH_00086	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C1Y4
NZ_CP161144.1	cds	85724	86698	-	PKEGNH_00087	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51116
NZ_CP161144.1	cds	86770	87204	-	PKEGNH_00088	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51117
NZ_CP161144.1	cds	87221	89047	-	PKEGNH_00089	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I7K9
NZ_CP161144.1	cds	89044	89652	-	PKEGNH_00090	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51119
NZ_CP161144.1	cds	89655	90959	-	PKEGNH_00091	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51120
NZ_CP161144.1	cds	90981	92708	-	PKEGNH_00092	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51121
NZ_CP161144.1	cds	92722	93267	-	PKEGNH_00093	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B31FF
NZ_CP161144.1	cds	93277	93876	-	PKEGNH_00094	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51123
NZ_CP161144.1	cds	94063	94449	-	PKEGNH_00095	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51124
NZ_CP161144.1	cds	94455	96797	-	PKEGNH_00096	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D03FBC0
NZ_CP161144.1	cds	96787	97710	-	PKEGNH_00097	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B31FD
NZ_CP161144.1	cds	97707	98624	-	PKEGNH_00098	592.0	8.6e-214	1.0	1.0	0.993	UniRef:UniRef90_O51127
NZ_CP161144.1	cds	98660	100048	+	PKEGNH_00099	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D024148
NZ_CP161144.1	cds	100071	100592	+	PKEGNH_00100	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51129
NZ_CP161144.1	cds	100589	101182	-	PKEGNH_00101	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51130
NZ_CP161144.1	cds	101368	102792	-	PKEGNH_00102	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51131
NZ_CP161144.1	cds	102859	103614	-	PKEGNH_00103	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I8B0
NZ_CP161144.1	cds	103607	105274	-	PKEGNH_00104	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51133
NZ_CP161144.1	cds	105261	105698	-	PKEGNH_00105	259.0	4.4e-87	1.0	1.0	0.917	UniRef:UniRef90_UPI001F1FE591
NZ_CP161144.1	cds	105727	106737	-	PKEGNH_00106	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51135
NZ_CP161144.1	cds	106817	108013	-	PKEGNH_00107	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYS9
NZ_CP161144.1	cds	108150	109514	+	PKEGNH_00108	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51137
NZ_CP161144.1	cds	109518	110885	-	PKEGNH_00109	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51138
NZ_CP161144.1	cds	110889	111410	-	PKEGNH_00110	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51139
NZ_CP161144.1	cds	111427	111717	-	PKEGNH_00111	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51140
NZ_CP161144.1	cds	111731	112180	-	PKEGNH_00112	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F2E7E
NZ_CP161144.1	cds	112192	112611	-	PKEGNH_00113	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B2DE2
NZ_CP161144.1	cds	112751	114445	-	PKEGNH_00114	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51143
NZ_CP161144.1	cds	114649	115350	+	PKEGNH_00115	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3084
NZ_CP161144.1	cds	115347	116648	-	PKEGNH_00116	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D0257BD
NZ_CP161144.1	cds	116667	117518	-	PKEGNH_00117	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EY17
NZ_CP161144.1	cds	117520	118212	-	PKEGNH_00118	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3083
NZ_CP161144.1	cds	118217	118771	-	PKEGNH_00119	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I622
NZ_CP161144.1	cds	118806	119645	-	PKEGNH_00120	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3081
NZ_CP161144.1	cds	119649	120431	-	PKEGNH_00121	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I4W2
NZ_CP161144.1	cds	120645	120923	-	PKEGNH_00122	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B307F
NZ_CP161144.1	cds	120942	121664	-	PKEGNH_00123	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EZF0
NZ_CP161144.1	cds	121721	122332	-	PKEGNH_00124	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D039019
NZ_CP161144.1	cds	122332	123987	-	PKEGNH_00125	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F2E04
NZ_CP161144.1	cds	123990	124655	-	PKEGNH_00126	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51154
NZ_CP161144.1	cds	124639	125388	-	PKEGNH_00127	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51155
NZ_CP161144.1	cds	125375	126142	-	PKEGNH_00128	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D035C79
