#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
NZ_CP161144.1	144209	144397	-	PKEGNH_00140	7.3	9.3		SO:0001217, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
NZ_CP161144.1	157466	157900	+	PKEGNH_00151	16.9	10.1		RefSeq:WP_002556754.1, SO:0001217, UniParc:UPI00016B2B02, UniRef:UniRef100_A0A0H3C1D3, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
NZ_CP161144.1	272487	273500	-	PKEGNH_00258	39.1	4.3		RefSeq:WP_231007018.1, SO:0001217, UniParc:UPI001E4B0D48, UniRef:UniRef100_UPI001E4B0D48, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
NZ_CP161144.1	368319	368744	+	PKEGNH_00354	16.5	9.8		SO:0001217, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
NZ_CP161144.1	416564	416980	+	PKEGNH_00400	16.3	10.4		RefSeq:WP_002556999.1, SO:0001217, UniParc:UPI000005747C, UniRef:UniRef100_O51365, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
NZ_CP161144.1	438969	439223	-	PKEGNH_00419	10.0	10.4	PF08282.16|Hydrolase_3	PFAM:PF08282.16
NZ_CP161144.1	531838	532260	-	PKEGNH_00522	16.5	10.2		RefSeq:WP_002657113.1, SO:0001217, UniParc:UPI00016B3076, UniRef:UniRef100_UPI00016B3076, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
NZ_CP161144.1	560836	562329	-	PKEGNH_00551	59.4	5.7		RefSeq:WP_231007025.1, SO:0001217, UniParc:UPI001E4E1A8C, UniRef:UniRef100_UPI001E4E1A8C, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
NZ_CP161144.1	641406	641774	+	PKEGNH_00620	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
NZ_CP161144.1	659237	659551	-	PKEGNH_00635	11.3	8.7		RefSeq:WP_002656819.1, SO:0001217, UniParc:UPI00016B2F7F, UniRef:UniRef100_UPI00016B2F7F, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
NZ_CP161144.1	686823	687119	+	PKEGNH_00655	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
NZ_CP161144.1	735759	736298	+	PKEGNH_00705	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
NZ_CP161144.1	788965	790239	+	PKEGNH_00756	48.5	4.5		RefSeq:WP_106007352.1, SO:0001217, UniParc:UPI000D043532, UniRef:UniRef100_UPI000D043532, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
NZ_CP161144.1	811513	811947	-	PKEGNH_00780	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
NZ_CP161144.1	904752	904913	-	PKEGNH_00853	6.6	10.0		RefSeq:WP_231007064.1, SO:0001217, UniParc:UPI00039A11CA, UniRef:UniRef100_A0A7U4DIN4, UniRef:UniRef50_A0A7U4DIN4, UniRef:UniRef90_A0A7U4DIN4
NZ_CP161144.1	905229	905405	-	PKEGNH_00854	6.8	9.7		RefSeq:WP_158254894.1, SO:0001217, UniParc:UPI001304A985, UniRef:UniRef100_UPI001304A985, UniRef:UniRef50_UPI001304A985, UniRef:UniRef90_UPI001304A985
NZ_CP161144.1	906593	906751	-	PKEGNH_00856	6.1	9.3		RefSeq:WP_199183298.1, SO:0001217, UniParc:UPI0018EBDAC6, UniRef:UniRef100_UPI0018EBDAC6, UniRef:UniRef50_G0AP55, UniRef:UniRef90_G0AP55
NZ_CP161157.1	165	512	-	PKEGNH_01011	13.4	5.5		SO:0001217, UniRef:UniRef50_A0A7U3YAV4
NZ_CP161157.1	6228	6911	+	PKEGNH_01017	26.7	9.4		RefSeq:WP_012622432.1, SO:0001217, UniParc:UPI00016B27D7, UniRef:UniRef100_A0A9N7B4Y8, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_A0A5J6WFZ6
NZ_CP161152.1	16059	16148	+	PKEGNH_01035	3.6	10.1		
NZ_CP161152.1	16593	16700	+	PKEGNH_01037	4.2	10.0		
NZ_CP161152.1	20751	20915	+	PKEGNH_01042	6.3	8.6		
NZ_CP161152.1	24467	24760	+	PKEGNH_01046	11.6	9.6		RefSeq:WP_010883902.1, SO:0001217, UniParc:UPI0000057722, UniRef:UniRef100_H7C642, UniRef:UniRef50_H7C642, UniRef:UniRef90_H7C642
NZ_CP161151.1	14010	14129	-	PKEGNH_01075	4.4	4.6		RefSeq:WP_012614965.1, SO:0001217, UniParc:UPI00016B2E1E, UniRef:UniRef100_A0A0H3C151, UniRef:UniRef50_A0A0H3C151, UniRef:UniRef90_A0A0H3C151
