# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	82	645	+	PCFIDF_00001		Uncharacterized protein BB_0001	SO:0001217, UniRef:UniRef50_O51035, UniRef:UniRef90_O51035
contig_1	cds	761	1789	-	PCFIDF_00002	bglX	Periplasmic beta-glucosidase and related glycosidases	COG:COG1472, COG:G, RefSeq:WP_002656081.1, SO:0001217, UniParc:UPI00016B38BD, UniRef:UniRef100_UPI00016B38BD, UniRef:UniRef50_B5RKT0, UniRef:UniRef90_G0AKG6
contig_1	cds	1777	3243	-	PCFIDF_00003		UTP--glucose-1-phosphate uridylyltransferase	RefSeq:WP_002656864.1, SO:0001217, UniParc:UPI00016B38BC, UniRef:UniRef100_UPI00016B38BC, UniRef:UniRef50_A0A0H3C280, UniRef:UniRef90_A0A0H3C280
contig_1	cds	3389	5182	+	PCFIDF_00004	manB	Phosphomannomutase	COG:COG1109, COG:G, RefSeq:WP_002660827.1, SO:0001217, UniParc:UPI00016B38BB, UniRef:UniRef100_UPI00016B38BB, UniRef:UniRef50_B5RKT2, UniRef:UniRef90_O51892
contig_1	cds	5245	6300	-	PCFIDF_00005	trpS	tryptophan--tRNA ligase	COG:COG0180, COG:J, EC:6.1.1.2, GO:0004830, GO:0005524, GO:0005737, GO:0006436, RefSeq:WP_002656394.1, SO:0001217, UniParc:UPI00016B30F8, UniRef:UniRef100_A0A7U8EYA7, UniRef:UniRef50_O51038, UniRef:UniRef90_O51038
contig_1	cds	6303	7391	-	PCFIDF_00006	perM	Putative transport protein BB_0006	COG:COG0628, COG:R, GO:0005886, RefSeq:WP_002656260.1, SO:0001217, UniParc:UPI00016B38BA, UniRef:UniRef100_UPI00016B38BA, UniRef:UniRef50_O51039, UniRef:UniRef90_O51039
contig_1	cds	7452	8309	-	PCFIDF_00007		Uncharacterized protein BB_0007	RefSeq:WP_002656463.1, SO:0001217, UniParc:UPI00016B38B9, UniRef:UniRef100_UPI00016B38B9, UniRef:UniRef50_O51040, UniRef:UniRef90_O51040
contig_1	cds	8421	9191	+	PCFIDF_00008	cdaA	diadenylate cyclase CdaA	COG:COG1624, COG:T, EC:2.7.7.85, GO:0004016, RefSeq:WP_002656665.1, SO:0001217, UniParc:UPI00016B2F8E, UniRef:UniRef100_O51041, UniRef:UniRef50_O51041, UniRef:UniRef90_O51041
contig_1	cds	9196	10200	+	PCFIDF_00009		YbbR-like domain-containing protein BB-0009	GO:0016020, RefSeq:WP_002656900.1, SO:0001217, UniParc:UPI00016B3777, UniRef:UniRef100_UPI00016B3777, UniRef:UniRef50_O51042, UniRef:UniRef90_O51042
contig_1	cds	10197	10571	+	PCFIDF_00010	acpS	Holo-[acyl-carrier-protein] synthase	EC:2.7.8.7, GO:0000287, GO:0005737, GO:0006633, GO:0008897, RefSeq:WP_002556617.1, SO:0001217, UniParc:UPI00000572F7, UniRef:UniRef100_O51043, UniRef:UniRef50_O51043, UniRef:UniRef90_O51043
contig_1	cds	10575	11414	+	PCFIDF_00011		Uncharacterized protein BB_0011	COG:COG1655, COG:S, RefSeq:WP_002556618.1, SO:0001217, UniParc:UPI00000572F8, UniRef:UniRef100_O51044, UniRef:UniRef50_O51044, UniRef:UniRef90_O51044
contig_1	cds	11415	12155	+	PCFIDF_00012	truA	tRNA pseudouridine(38-40) synthase TruA	COG:COG0101, COG:J, EC:5.4.99.12, GO:0003723, GO:0006400, GO:0009982, GO:0031119, GO:0106029, RefSeq:WP_010889660.1, SO:0001217, UniParc:UPI00000572F9, UniRef:UniRef100_P70830, UniRef:UniRef50_P70830, UniRef:UniRef90_P70830
contig_1	cds	12148	12747	+	PCFIDF_00013		Uncharacterized protein BB_0013	RefSeq:WP_010889661.1, SO:0001217, UniParc:UPI00000572FA, UniRef:UniRef100_O51046, UniRef:UniRef50_O51046, UniRef:UniRef90_O51046
contig_1	cds	12740	14722	+	PCFIDF_00014	priA	primosomal protein N'	COG:COG1198, COG:L, EC:3.6.4.-, GO:0003677, GO:0003678, GO:0003688, GO:0005524, GO:0005658, GO:0006260, GO:0006268, GO:0006269, GO:0008270, GO:0016787, GO:0016818, GO:1990077, RefSeq:WP_002656825.1, SO:0001217, UniParc:UPI00016B3773, UniRef:UniRef100_UPI00016B3773, UniRef:UniRef50_Q45032, UniRef:UniRef90_Q45032
contig_1	cds	14719	15339	-	PCFIDF_00015	udk	uridine kinase	COG:COG0572, COG:F, EC:2.7.1.48, GO:0004849, GO:0005524, GO:0005737, GO:0016310, GO:0043771, GO:0044206, GO:0044211, GO:0046108, RefSeq:WP_002655979.1, SO:0001217, UniParc:UPI000016E69D, UniRef:UniRef100_Q59190, UniRef:UniRef50_Q59190, UniRef:UniRef90_Q59190
contig_1	cds	15339	15716	-	PCFIDF_00016	pspE	Rhodanese-related sulfurtransferase	COG:COG0607, COG:P, SO:0001217, UniRef:UniRef50_A0A142JCH9, UniRef:UniRef90_Q5W610
contig_1	cds	15839	16798	+	PCFIDF_00017	yitT	DUF161 DUF2179 domains-containing protein	COG:COG1284, COG:S, RefSeq:WP_002655936.1, SO:0001217, UniParc:UPI00016B3771, UniRef:UniRef100_UPI00016B3771, UniRef:UniRef50_Q0SPE7, UniRef:UniRef90_Q0SPE7
contig_1	cds	16801	17781	-	PCFIDF_00018	rluD	Ribosomal large subunit pseudouridine synthase D	COG:COG0564, COG:J, EC:5.4.99.23, GO:0001522, GO:0003723, GO:0006364, GO:0120159, RefSeq:WP_002656043.1, SO:0001217, UniParc:UPI0001882483, UniRef:UniRef100_UPI0001882483, UniRef:UniRef50_P70870, UniRef:UniRef90_P70870
contig_1	cds	17786	18298	-	PCFIDF_00019		Uncharacterized protein BB_0019	GO:0016020, RefSeq:WP_014540554.1, SO:0001217, UniParc:UPI00016B376F, UniRef:UniRef100_UPI00016B376F, UniRef:UniRef50_O51051, UniRef:UniRef90_O51051
contig_1	cds	18306	19973	-	PCFIDF_00020	pfp	diphosphate--fructose-6-phosphate 1-phosphotransferase	COG:COG0205, COG:G, EC:2.7.1.90, GO:0003872, GO:0005524, GO:0005829, GO:0006002, GO:0006096, GO:0046872, GO:0047334, RefSeq:WP_002656158.1, SO:0001217, UniParc:UPI00000B051F, UniRef:UniRef100_P70826, UniRef:UniRef50_Q9EZ02, UniRef:UniRef90_P70826
contig_1	cds	20104	20919	-	PCFIDF_00021	queA	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	EC:2.4.99.17, GO:0005737, GO:0006400, GO:0008616, GO:0051075, KEGG:K07568, SO:0001217, UniRef:UniRef50_A0A7U8F1Q3, UniRef:UniRef90_UPI000D03CB29
contig_1	cds	20894	21937	-	PCFIDF_00022	ruvB	Holliday junction branch migration DNA helicase RuvB	COG:COG2255, COG:L, EC:3.6.4.12, GO:0000400, GO:0005524, GO:0005737, GO:0006281, GO:0006310, GO:0009378, GO:0009379, GO:0016887, GO:0048476, RefSeq:WP_106011227.1, SO:0001217, UniParc:UPI000D022771, UniRef:UniRef100_UPI000D022771, UniRef:UniRef50_P70828, UniRef:UniRef90_P70828
contig_1	cds	21982	22575	-	PCFIDF_00023	ruvA	Holliday junction branch migration protein RuvA	COG:COG0632, COG:L, EC:3.6.4.12, GO:0000400, GO:0005524, GO:0005737, GO:0006281, GO:0006310, GO:0009378, GO:0009379, GO:0048476, KEGG:K03550, RefSeq:WP_002556629.1, SO:0001217, UniParc:UPI00016B376C, UniRef:UniRef100_A0A7U8I676, UniRef:UniRef50_P70827, UniRef:UniRef90_P70827
contig_1	cds	22655	23794	+	PCFIDF_00024	yliI	Uncharacterized protein BB_0024	COG:COG2133, COG:G, GO:0016020, RefSeq:WP_002656051.1, SO:0001217, UniParc:UPI00016B376B, UniRef:UniRef100_UPI00016B376B, UniRef:UniRef50_O51055, UniRef:UniRef90_O51055
