# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	82	645	+	PCFIDF_00001	353.0	7.8e-123	1.011	0.984	0.958	UniRef:UniRef90_O51035
contig_1	cds	761	1789	-	PCFIDF_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BD
contig_1	cds	1777	3243	-	PCFIDF_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BC
contig_1	cds	3389	5182	+	PCFIDF_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BB
contig_1	cds	5245	6300	-	PCFIDF_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYA7
contig_1	cds	6303	7391	-	PCFIDF_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BA
contig_1	cds	7452	8309	-	PCFIDF_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38B9
contig_1	cds	8421	9191	+	PCFIDF_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51041
contig_1	cds	9196	10200	+	PCFIDF_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3777
contig_1	cds	10197	10571	+	PCFIDF_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51043
contig_1	cds	10575	11414	+	PCFIDF_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51044
contig_1	cds	11415	12155	+	PCFIDF_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70830
contig_1	cds	12148	12747	+	PCFIDF_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51046
contig_1	cds	12740	14722	+	PCFIDF_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3773
contig_1	cds	14719	15339	-	PCFIDF_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59190
contig_1	cds	15339	15716	-	PCFIDF_00016	238.0	2.4e-79	1.0	1.0	0.992	UniRef:UniRef90_Q5W610
contig_1	cds	15839	16798	+	PCFIDF_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3771
contig_1	cds	16801	17781	-	PCFIDF_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001882483
contig_1	cds	17786	18298	-	PCFIDF_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B376F
contig_1	cds	18306	19973	-	PCFIDF_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70826
contig_1	cds	20104	20919	-	PCFIDF_00021	426.0	2.8e-149	0.863	0.903	0.927	UniRef:UniRef90_UPI000D03CB29
contig_1	cds	20894	21937	-	PCFIDF_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D022771
contig_1	cds	21982	22575	-	PCFIDF_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I676
contig_1	cds	22655	23794	+	PCFIDF_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B376B
contig_1	cds	23801	24532	-	PCFIDF_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51056
contig_1	cds	24533	25459	-	PCFIDF_00026	583.0	4.9e-210	1.0	1.0	0.984	UniRef:UniRef90_O51057
contig_1	cds	25589	26227	+	PCFIDF_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F0H4
contig_1	cds	26235	27284	+	PCFIDF_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D03FBC7
contig_1	cds	27270	27701	-	PCFIDF_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51060
