# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
NZ_CP161055.1	cds	82	645	+	CLLBDG_00001	353.0	7.8e-123	1.011	0.984	0.958	UniRef:UniRef90_O51035
NZ_CP161055.1	cds	761	1789	-	CLLBDG_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BD
NZ_CP161055.1	cds	1777	3243	-	CLLBDG_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BC
NZ_CP161055.1	cds	3389	5182	+	CLLBDG_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BB
NZ_CP161055.1	cds	5245	6300	-	CLLBDG_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYA7
NZ_CP161055.1	cds	6303	7391	-	CLLBDG_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BA
NZ_CP161055.1	cds	7452	8309	-	CLLBDG_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38B9
NZ_CP161055.1	cds	8421	9191	+	CLLBDG_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51041
NZ_CP161055.1	cds	9196	10200	+	CLLBDG_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3777
NZ_CP161055.1	cds	10197	10571	+	CLLBDG_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I8A4
NZ_CP161055.1	cds	10575	11414	+	CLLBDG_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51044
NZ_CP161055.1	cds	11415	12155	+	CLLBDG_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3775
NZ_CP161055.1	cds	12148	12747	+	CLLBDG_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3774
