#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
NZ_CP161055.1	144204	144392	-	CLLBDG_00140	7.3	9.3		SO:0001217, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
NZ_CP161055.1	157462	157896	+	CLLBDG_00151	16.9	10.1		RefSeq:WP_002656923.1, SO:0001217, UniParc:UPI00016B2D9E, UniRef:UniRef100_UPI00016B2D9E, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
NZ_CP161055.1	213286	213792	+	CLLBDG_00208	19.1	9.5	PF13428.10|TPR_14, PF18357.5|DtxR	PFAM:PF13428.10, PFAM:PF18357.5
NZ_CP161055.1	272629	273642	-	CLLBDG_00260	39.1	4.3		RefSeq:WP_002657018.1, SO:0001217, UniParc:UPI00016B3360, UniRef:UniRef100_UPI00016B3360, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
NZ_CP161055.1	368452	368877	+	CLLBDG_00355	16.5	9.8		SO:0001217, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
NZ_CP161055.1	416697	417113	+	CLLBDG_00401	16.3	10.4		RefSeq:WP_002556999.1, SO:0001217, UniParc:UPI000005747C, UniRef:UniRef100_O51365, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
NZ_CP161055.1	531933	532355	-	CLLBDG_00522	16.5	10.2		RefSeq:WP_002657113.1, SO:0001217, UniParc:UPI00016B3076, UniRef:UniRef100_UPI00016B3076, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
NZ_CP161055.1	560924	562417	-	CLLBDG_00552	59.3	5.7		RefSeq:WP_002656753.1, SO:0001217, UniParc:UPI00016B2D98, UniRef:UniRef100_UPI00016B2D98, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
NZ_CP161055.1	641513	641881	+	CLLBDG_00621	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
NZ_CP161055.1	659344	659658	-	CLLBDG_00636	11.3	8.7		RefSeq:WP_002656819.1, SO:0001217, UniParc:UPI00016B2F7F, UniRef:UniRef100_UPI00016B2F7F, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
NZ_CP161055.1	686929	687225	+	CLLBDG_00656	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
NZ_CP161055.1	735865	736404	+	CLLBDG_00706	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
NZ_CP161055.1	789031	790305	+	CLLBDG_00757	48.6	4.5		RefSeq:WP_002656749.1, SO:0001217, UniParc:UPI00016B2C50, UniRef:UniRef100_UPI00016B2C50, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
NZ_CP161055.1	811579	812013	-	CLLBDG_00781	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
NZ_CP161055.1	904823	905110	-	CLLBDG_00854	11.2	10.0		RefSeq:WP_002656327.1, SO:0001217, UniParc:UPI00018823F3, UniRef:UniRef100_UPI00018823F3, UniRef:UniRef50_A0A7U4DIN4, UniRef:UniRef90_A0A7U4DIN4
NZ_CP161055.1	905103	905201	-	CLLBDG_00855	4.0	9.7		
NZ_CP161055.1	908063	908251	-	CLLBDG_00858	7.4	9.6		RefSeq:WP_002656472.1, SO:0001217, UniParc:UPI00016B30A5, UniRef:UniRef100_UPI00016B30A5, UniRef:UniRef50_UPI00017F3722, UniRef:UniRef90_UPI00016B30A5
NZ_CP161072.1	3	281	+	CLLBDG_00886	10.7	9.2		
NZ_CP161072.1	256	423	+	CLLBDG_00887	6.6	8.0		
NZ_CP161057.1	28327	28854	+	CLLBDG_00986	20.8	9.1		RefSeq:WP_012599439.1, SO:0001217, UniParc:UPI00016B3BBA, UniRef:UniRef100_A0A7I6GXU7, UniRef:UniRef90_A0A0H3C0R6
NZ_CP161057.1	29036	29602	+	CLLBDG_00987	21.8	8.8		RefSeq:WP_010883850.1, SO:0001217, UniParc:UPI00000576EB, UniRef:UniRef100_Q9S073, UniRef:UniRef90_Q9S073
NZ_CP161070.1	18764	19237	+	CLLBDG_01101	19.0	9.2		RefSeq:WP_012621301.1, SO:0001217, UniParc:UPI00016B3CEA, UniRef:UniRef100_A0A9N7AWA4, UniRef:UniRef50_A0A7W9SK25, UniRef:UniRef90_Q9X3P1
NZ_CP161071.1	6231	6914	+	CLLBDG_01153	26.7	9.4		RefSeq:WP_012622432.1, SO:0001217, UniParc:UPI00016B27D7, UniRef:UniRef100_A0A9N7B4Y8, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_A0A5J6WFZ6
NZ_CP161065.1	8372	8587	-	CLLBDG_01185	8.3	5.3		
NZ_CP161065.1	14044	14163	-	CLLBDG_01188	4.4	4.6		RefSeq:WP_012614965.1, SO:0001217, UniParc:UPI00016B2E1E, UniRef:UniRef100_A0A0H3C151, UniRef:UniRef50_A0A0H3C151, UniRef:UniRef90_A0A0H3C151
NZ_CP161064.1	186	950	+	CLLBDG_01199	29.8	9.9		RefSeq:WP_012622391.1, SO:0001217, UniParc:UPI00016B2F44, UniRef:UniRef100_A0A7U4DJ44, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
NZ_CP161064.1	2254	2610	+	CLLBDG_01202	14.3	9.6		RefSeq:WP_012615033.1, SO:0001217, UniParc:UPI00017F4968, UniRef:UniRef100_A0A7U3YBP9, UniRef:UniRef50_Q44728, UniRef:UniRef90_A0A7U3YBP9
NZ_CP161064.1	2817	2915	+	CLLBDG_01203	3.6	8.5		
NZ_CP161064.1	18659	18970	-	CLLBDG_01215	11.7	4.8	PF05714.15|PFam54_60	PFAM:PF05714.15
NZ_CP161064.1	23572	24408	-	CLLBDG_01220	32.2	9.1	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_012622389.1, SO:0001217, UniParc:UPI00016B2F6C, UniRef:UniRef100_A0A7U4DJ06, UniRef:UniRef90_Q66YX5
NZ_CP161064.1	26967	27143	+	CLLBDG_01223	6.9	9.6		RefSeq:WP_010257051.1, SO:0001217, UniParc:UPI00016B2F6F, UniRef:UniRef100_A0A7U4DJ52, UniRef:UniRef50_A0A7U4DJ52, UniRef:UniRef90_A0A7U4DJ52
NZ_CP161066.1	1980	2138	+	CLLBDG_01228	6.1	9.3		RefSeq:WP_199183298.1, SO:0001217, UniParc:UPI0018EBDAC6, UniRef:UniRef100_UPI0018EBDAC6, UniRef:UniRef50_G0AP55, UniRef:UniRef90_G0AP55
NZ_CP161066.1	4541	4639	+	CLLBDG_01231	4.0	9.7		
