assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
UCT35H	contig_1 [gcode=11] [topology=linear]	910022	B379_chromosome_ParA_2	chromosome	B379	910022	380	99.72677595628416	0.12054653623758546	1097	365	[(1, 366)]	[(368528, 369625)]	[(1, 366)]
UCT35H	contig_1 [gcode=11] [topology=linear]	910022	80a_chromosome_ParA_2	chromosome	80a	910022	380	99.72677595628416	0.12054653623758546	1097	365	[(1, 366)]	[(368528, 369625)]	[(1, 366)]
UCT35H	contig_1 [gcode=11] [topology=linear]	910022	NE_5261_chromosome_ParA_2	chromosome	NE_5261	910022	380	99.72677595628416	0.12054653623758546	1097	365	[(1, 366)]	[(368528, 369625)]	[(1, 366)]
UCT35H	contig_1 [gcode=11] [topology=linear]	910022	B500_chromosome_ParA_2	chromosome	B500	910022	380	99.72527472527473	0.1198872115179633	1091	363	[(1, 364)]	[(368528, 369619)]	[(1, 364)]
UCT35H	contig_1 [gcode=11] [topology=linear]	910022	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	910022	380	99.45054945054946	0.1198872115179633	1091	363	[(1, 364)]	[(368528, 369619)]	[(1, 364)]
UCT35H	contig_2 [gcode=11] [topology=linear]	88152	I21_B31_lp28-4_ParA_X	lp28-4	I21	88152	250	100.0	0.8496687539704147	749	249	[(1, 250)]	[(40585, 41334)]	[(1, 250)]
UCT35H	contig_2 [gcode=11] [topology=linear]	88152	H28_B31_lp28-3_ParA_X	lp28-3	H28	88152	251	100.0	0.8530719666031401	752	250	[(1, 251)]	[(8448, 9200)]	[(1, 251)]
UCT35H	contig_2 [gcode=11] [topology=linear]	88152	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	88152	251	99.60159362549801	0.8530719666031401	752	250	[(1, 251)]	[(8448, 9200)]	[(1, 251)]
UCT35H	contig_2 [gcode=11] [topology=linear]	88152	RS05970_CA-11.2A_CA-11.2A_lp36-28-4_ParA_X	lp36-28-4	RS05970	88152	250	99.2	0.8496687539704147	749	249	[(1, 250)]	[(40585, 41334)]	[(1, 250)]
UCT35H	contig_2 [gcode=11] [topology=linear]	88152	RS05930_ZS7_ZS7_lp28-4_ParA_X	lp28-4	RS05930	88152	250	98.8	0.8496687539704147	749	249	[(1, 250)]	[(40585, 41334)]	[(1, 250)]
UCT35H	contig_3 [gcode=11] [topology=linear]	53695	A20_B31_lp54_ParA_X	lp54	A20	53695	250	100.0	1.3949157277213893	749	249	[(1, 250)]	[(39380, 40129)]	[(1, 250)]
UCT35H	contig_4 [gcode=11] [topology=linear]	50141	RS01665_B31_NRZ_p_lp28-1_ParA_X	lp28-1	RS01665	50141	249	100.0	1.487804391615644	746	248	[(1, 249)]	[(12241, 12987)]	[(1, 249)]
UCT35H	contig_4 [gcode=11] [topology=linear]	50141	RS01335_MM1_plsm_lp36_ParA_X	lp36	RS01335	50141	249	100.0	1.4519056261343013	728	242	[(1, 243)]	[(41289, 42017)]	[(1, 243)]
UCT35H	contig_4 [gcode=11] [topology=linear]	50141	K21_B31_lp36_ParA_X	lp36	K21	50141	249	99.58847736625515	1.4519056261343013	728	242	[(1, 243)]	[(41289, 42017)]	[(1, 243)]
UCT35H	contig_4 [gcode=11] [topology=linear]	50141	RS06330_29805_29805_lp36_ParA_X	lp36	RS06330	50141	249	94.23868312757202	1.4519056261343013	728	242	[(1, 243)]	[(41289, 42017)]	[(1, 243)]
UCT35H	contig_4 [gcode=11] [topology=linear]	50141	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	50141	251	70.91633466135458	1.487804391615644	746	250	[(1, 251)]	[(12241, 12987)]	[(1, 251)]
