contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_1 [gcode=11] [topology=linear]	URI103H	921058	B379_chromosome_ParA_2	chromosome	B379	921058	380	100.0	0.1191021629473931	1097	365	[(1, 366)]	[(551451, 552548)]	[(1, 366)]		False
contig_10 [gcode=11] [topology=linear]	URI103H	30256	S35_B31_cp32-3_ParA_X	cp32-3	S35	30256	246	100.0	2.4358804865150714	737	245	[(1, 246)]	[(6075, 6812)]	[(1, 246)]		False
contig_11 [gcode=11] [topology=linear]	URI103H	28410	I21_B31_lp28-4_ParA_X	lp28-4	I21	28410	250	100.0	2.636395635339669	749	249	[(1, 250)]	[(14630, 15379)]	[(1, 250)]		False
contig_12 [gcode=11] [topology=linear]	URI103H	26514	JD1_cp26_ParA_1	cp26	JD1	26514	253	100.0	2.8588670136531644	758	252	[(1, 253)]	[(13864, 14622)]	[(1, 253)]		False
contig_13 [gcode=11] [topology=linear]	URI103H	24842	RS00670_JD1_JD1_lp25_ParA_X	lp25	RS00670	24842	252	100.0	3.0392077932533614	755	251	[(1, 252)]	[(11772, 12527)]	[(1, 252)]		False
contig_14 [gcode=11] [topology=linear]	URI103H	24228	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	24228	251	100.0	3.1038467888393595	752	250	[(1, 251)]	[(1202, 1954)]	[(1, 251)]		False
contig_15 [gcode=11] [topology=linear]	URI103H	21567	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	21567	246	100.0	6.723234571335837	1450	241	[(1, 242)]	[(6448, 7173), (56, 781)]	[(1, 242), (1, 242)]	lp17*	True
contig_16 [gcode=11] [topology=linear]	URI103H	21197	O32_B31_cp32-7_ParA_X	cp32-7	O32	21197	249	100.0	3.519365948011511	746	248	[(1, 249)]	[(8633, 9379)]	[(1, 249)]		False
contig_17 [gcode=11] [topology=linear]	URI103H	21172	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	21172	251	100.0	3.509351974305687	743	247	[(1, 248)]	[(14964, 15707)]	[(1, 248)]		False
contig_18 [gcode=11] [topology=linear]	URI103H	15353	RS00365_JD1_JD1_lp28-1_ParA_X	lp28-1	RS00365	15353	254	100.0	4.956685989708852	761	253	[(1, 254)]	[(9785, 10546)]	[(1, 254)]		False
