contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_1 [gcode=11] [topology=linear]	URI107H	910570	NE_5261_chromosome_ParA_2	chromosome	NE_5261	910570	380	100.0	0.12047398882018956	1097	365	[(1, 366)]	[(368726, 369823)]	[(1, 366)]		False
contig_10 [gcode=11] [topology=linear]	URI107H	30299	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30299	251	100.0	2.4819300967028615	752	250	[(1, 251)]	[(14683, 15435)]	[(1, 251)]		False
contig_11 [gcode=11] [topology=linear]	URI107H	30231	S35_B31_cp32-3_ParA_X	cp32-3	S35	30231	246	100.0	2.4378948761205383	737	245	[(1, 246)]	[(25558, 26295)]	[(1, 246)]		False
contig_12 [gcode=11] [topology=linear]	URI107H	29838	M32_B31_cp32-6_ParA_X	cp32-6	M32	29838	249	100.0	2.500167571553053	746	248	[(1, 249)]	[(20036, 20782)]	[(1, 249)]		False
contig_13 [gcode=11] [topology=linear]	URI107H	29805	RS06245_ZS7_ZS7_lp28-2_ParA_X	lp28-2	RS06245	29805	255	100.0	2.5633283006207015	764	254	[(1, 255)]	[(5961, 6725)]	[(1, 255)]		False
contig_14 [gcode=11] [topology=linear]	URI107H	29727	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	29727	252	100.0	2.539778652403539	755	251	[(1, 252)]	[(19012, 19767)]	[(1, 252)]		False
contig_15 [gcode=11] [topology=linear]	URI107H	28108	H28_B31_lp28-3_ParA_X	lp28-3	H28	28108	251	100.0	2.6753949053650206	752	250	[(1, 251)]	[(11096, 11848)]	[(1, 251)]		False
contig_16 [gcode=11] [topology=linear]	URI107H	26680	F24_B31_lp28-1_ParA_X	lp28-1	F24	26680	254	100.0	2.8523238380809595	761	253	[(1, 254)]	[(17723, 18484)]	[(1, 254)]	lp28-1*	True
contig_17 [gcode=11] [topology=linear]	URI107H	26499	I21_B31_lp28-4_ParA_X	lp28-4	I21	26499	250	100.0	2.826521755537945	749	249	[(1, 250)]	[(12966, 13715)]	[(1, 250)]		False
contig_18 [gcode=11] [topology=linear]	URI107H	26498				26498										False
contig_19 [gcode=11] [topology=linear]	URI107H	21938	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	21938	246	100.0	6.609535964992251	1450	241	[(1, 242)]	[(68, 793), (6466, 7191)]	[(1, 242), (1, 242)]	lp17*	True
contig_2 [gcode=11] [topology=linear]	URI107H	53613	A20_B31_lp54_ParA_X	lp54	A20	53613	250	100.0	1.3970492231361797	749	249	[(1, 250)]	[(39312, 40061)]	[(1, 250)]		False
contig_20 [gcode=11] [topology=linear]	URI107H	985				985										False
contig_21 [gcode=11] [topology=linear]	URI107H	876				876										False
contig_22 [gcode=11] [topology=linear]	URI107H	875				875										False
contig_23 [gcode=11] [topology=linear]	URI107H	807				807										False
contig_24 [gcode=11] [topology=linear]	URI107H	723				723										False
