contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_1 [gcode=11] [topology=linear]	URI56H	903272	B500_chromosome_ParA_2	chromosome	B500	903272	380	100.0	0.12078310852102137	1091	363	[(1, 364)]	[(533566, 534657)]	[(1, 364)]		False
contig_10 [gcode=11] [topology=linear]	URI56H	10376				10376										False
contig_100 [gcode=11] [topology=linear]	URI56H	453				453										False
contig_101 [gcode=11] [topology=linear]	URI56H	448				448										False
contig_102 [gcode=11] [topology=linear]	URI56H	447				447										False
contig_103 [gcode=11] [topology=linear]	URI56H	447				447										False
contig_104 [gcode=11] [topology=linear]	URI56H	443				443										False
contig_105 [gcode=11] [topology=linear]	URI56H	443				443										False
contig_106 [gcode=11] [topology=linear]	URI56H	434				434										False
contig_107 [gcode=11] [topology=linear]	URI56H	430				430										False
contig_108 [gcode=11] [topology=linear]	URI56H	429				429										False
contig_109 [gcode=11] [topology=linear]	URI56H	424				424										False
contig_11 [gcode=11] [topology=linear]	URI56H	9788				9788										False
contig_110 [gcode=11] [topology=linear]	URI56H	413				413										False
contig_111 [gcode=11] [topology=linear]	URI56H	411				411										False
contig_112 [gcode=11] [topology=linear]	URI56H	406				406										False
contig_113 [gcode=11] [topology=linear]	URI56H	382				382										False
contig_114 [gcode=11] [topology=linear]	URI56H	380				380										False
contig_115 [gcode=11] [topology=linear]	URI56H	379				379										False
contig_116 [gcode=11] [topology=linear]	URI56H	366				366										False
contig_117 [gcode=11] [topology=linear]	URI56H	352				352										False
contig_118 [gcode=11] [topology=linear]	URI56H	351				351										False
contig_119 [gcode=11] [topology=linear]	URI56H	351				351										False
contig_12 [gcode=11] [topology=linear]	URI56H	8780				8780										False
contig_120 [gcode=11] [topology=linear]	URI56H	347				347										False
contig_121 [gcode=11] [topology=linear]	URI56H	340				340										False
contig_122 [gcode=11] [topology=linear]	URI56H	335				335										False
contig_123 [gcode=11] [topology=linear]	URI56H	332				332										False
contig_124 [gcode=11] [topology=linear]	URI56H	330				330										False
contig_125 [gcode=11] [topology=linear]	URI56H	330				330										False
contig_126 [gcode=11] [topology=linear]	URI56H	330				330										False
contig_127 [gcode=11] [topology=linear]	URI56H	320				320										False
contig_128 [gcode=11] [topology=linear]	URI56H	320				320										False
contig_129 [gcode=11] [topology=linear]	URI56H	312				312										False
contig_13 [gcode=11] [topology=linear]	URI56H	8365	O32_B31_cp32-7_ParA_X	cp32-7	O32	8365	249	100.0	8.918111177525404	746	248	[(1, 249)]	[(1647, 2393)]	[(1, 249)]		False
contig_130 [gcode=11] [topology=linear]	URI56H	312				312										False
contig_131 [gcode=11] [topology=linear]	URI56H	309				309										False
contig_132 [gcode=11] [topology=linear]	URI56H	307				307										False
contig_133 [gcode=11] [topology=linear]	URI56H	307				307										False
contig_134 [gcode=11] [topology=linear]	URI56H	304				304										False
contig_135 [gcode=11] [topology=linear]	URI56H	300				300										False
contig_136 [gcode=11] [topology=linear]	URI56H	295				295										False
contig_137 [gcode=11] [topology=linear]	URI56H	293				293										False
contig_138 [gcode=11] [topology=linear]	URI56H	286				286										False
contig_139 [gcode=11] [topology=linear]	URI56H	285				285										False
contig_14 [gcode=11] [topology=linear]	URI56H	7895				7895										False
contig_140 [gcode=11] [topology=linear]	URI56H	283				283										False
contig_141 [gcode=11] [topology=linear]	URI56H	281				281										False
contig_142 [gcode=11] [topology=linear]	URI56H	279				279										False
contig_143 [gcode=11] [topology=linear]	URI56H	279				279										False
contig_144 [gcode=11] [topology=linear]	URI56H	279				279										False
contig_145 [gcode=11] [topology=linear]	URI56H	275				275										False
contig_146 [gcode=11] [topology=linear]	URI56H	271				271										False
contig_147 [gcode=11] [topology=linear]	URI56H	270				270										False
contig_148 [gcode=11] [topology=linear]	URI56H	263				263										False
contig_149 [gcode=11] [topology=linear]	URI56H	261				261										False
contig_15 [gcode=11] [topology=linear]	URI56H	7526				7526										False
contig_150 [gcode=11] [topology=linear]	URI56H	252				252										False
contig_151 [gcode=11] [topology=linear]	URI56H	252				252										False
contig_152 [gcode=11] [topology=linear]	URI56H	248				248										False
contig_153 [gcode=11] [topology=linear]	URI56H	247				247										False
contig_154 [gcode=11] [topology=linear]	URI56H	244				244										False
contig_155 [gcode=11] [topology=linear]	URI56H	243				243										False
contig_156 [gcode=11] [topology=linear]	URI56H	243				243										False
contig_157 [gcode=11] [topology=linear]	URI56H	243				243										False
contig_158 [gcode=11] [topology=linear]	URI56H	243				243										False
contig_159 [gcode=11] [topology=linear]	URI56H	243				243										False
contig_16 [gcode=11] [topology=linear]	URI56H	6822	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	6822	251	100.0	11.023160363529756	752	250	[(1, 251)]	[(3942, 4694)]	[(1, 251)]		False
contig_160 [gcode=11] [topology=linear]	URI56H	240				240										False
contig_161 [gcode=11] [topology=linear]	URI56H	238				238										False
contig_162 [gcode=11] [topology=linear]	URI56H	236				236										False
contig_163 [gcode=11] [topology=linear]	URI56H	229				229										False
contig_164 [gcode=11] [topology=linear]	URI56H	228				228										False
contig_165 [gcode=11] [topology=linear]	URI56H	227				227										False
contig_166 [gcode=11] [topology=linear]	URI56H	224				224										False
contig_167 [gcode=11] [topology=linear]	URI56H	222				222										False
contig_168 [gcode=11] [topology=linear]	URI56H	217				217										False
contig_169 [gcode=11] [topology=linear]	URI56H	211				211										False
contig_17 [gcode=11] [topology=linear]	URI56H	5815				5815										False
contig_170 [gcode=11] [topology=linear]	URI56H	211				211										False
contig_171 [gcode=11] [topology=linear]	URI56H	209				209										False
contig_172 [gcode=11] [topology=linear]	URI56H	205				205										False
contig_173 [gcode=11] [topology=linear]	URI56H	199				199										False
contig_174 [gcode=11] [topology=linear]	URI56H	198				198										False
contig_175 [gcode=11] [topology=linear]	URI56H	197				197										False
contig_176 [gcode=11] [topology=linear]	URI56H	195				195										False
contig_177 [gcode=11] [topology=linear]	URI56H	192				192										False
contig_178 [gcode=11] [topology=linear]	URI56H	188				188										False
