contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_1 [gcode=11] [topology=linear]	UNY172P	903384	RS00395_29805_29805_lp54_ParA_X	lp54	RS00395	903384	380	99.72527472527473	0.12076813403823845	1091	363	[(1, 364)]	[(368811, 369902)]	[(1, 364)]		False
contig_10 [gcode=11] [topology=linear]	UNY172P	24135	RS05540_29805_29805_lp25_ParA_X	lp25	RS05540	24135	252	100.0	3.128237000207168	755	251	[(1, 252)]	[(11886, 12641)]	[(1, 252)]		False
contig_11 [gcode=11] [topology=linear]	UNY172P	29897	RS05185_N40_N40_lp28-2_ParA_X	lp28-2	RS05185	29897	255	100.0	2.5554403451851355	764	254	[(1, 255)]	[(6024, 6788)]	[(1, 255)]		False
contig_12 [gcode=11] [topology=linear]	UNY172P	30845	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	30845	251	100.0	2.4379964337818123	752	250	[(1, 251)]	[(21466, 22218)]	[(1, 251)]		False
contig_13 [gcode=11] [topology=linear]	UNY172P	29392	I21_B31_lp28-4_ParA_X	lp28-4	I21	29392	250	100.0	2.5483124659771366	749	249	[(1, 250)]	[(13958, 14707)]	[(1, 250)]		False
contig_14 [gcode=11] [topology=linear]	UNY172P	35925	RS06330_29805_29805_lp36_ParA_X	lp36	RS06330	35925	249	100.0	2.0765483646485734	746	248	[(1, 249)]	[(14959, 15705)]	[(1, 249)]		False
contig_15 [gcode=11] [topology=linear]	UNY172P	38804	RS04825_29805_29805_lp38_ParA_X	lp38	RS04825	38804	245	100.0	1.8915575713843933	734	244	[(1, 245)]	[(11148, 11882)]	[(1, 245)]		False
contig_16 [gcode=11] [topology=linear]	UNY172P	53865	A20_B31_lp54_ParA_X	lp54	A20	53865	250	100.0	1.3905133203378817	749	249	[(1, 250)]	[(13582, 14331)]	[(1, 250)]		False
contig_2 [gcode=11] [topology=linear]	UNY172P	26537	RS05220_29805_29805_cp26_ParA_X	cp26	RS05220	26537	253	99.60474308300395	2.8563891924482796	758	252	[(1, 253)]	[(20610, 21368)]	[(1, 253)]		False
contig_3 [gcode=11] [topology=linear]	UNY172P	27706	RS06035_N40_N40_cp32-12_ParA_X	cp32-12	RS06035	27706	260	100.0	2.81166534324695	779	259	[(1, 260)]	[(21263, 22042)]	[(1, 260)]		False
contig_4 [gcode=11] [topology=linear]	UNY172P	30617	RS05205_B331_B331_cp32_4_ParA_X	cp32-4	RS05205	30617	251	100.0	2.456151811085345	752	250	[(1, 251)]	[(25876, 26628)]	[(1, 251)]		False
contig_5 [gcode=11] [topology=linear]	UNY172P	21715	S35_B31_cp32-3_ParA_X	cp32-3	S35	21715	246	100.0	2.7446465576790238	596	198	[(48, 246)]	[(2, 598)]	[(48, 246)]		False
contig_6 [gcode=11] [topology=linear]	UNY172P	22534	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	22534	257	100.0	3.4170586669033463	770	256	[(1, 257)]	[(15151, 15921)]	[(1, 257)]		False
contig_7 [gcode=11] [topology=linear]	UNY172P	29694	RS06545_29805_29805_cp32-7_ParA_X	cp32-7	RS06545	29694	249	100.0	2.5122920455310838	746	248	[(1, 249)]	[(28168, 28914)]	[(1, 249)]		False
contig_8 [gcode=11] [topology=linear]	UNY172P	30414	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	30414	251	100.0	2.4429539028079175	743	247	[(1, 248)]	[(20770, 21513)]	[(1, 248)]		False
contig_9 [gcode=11] [topology=linear]	UNY172P	17030	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	17030	246	100.0	4.2571931884908985	725	241	[(1, 242)]	[(13473, 14198)]	[(1, 242)]		False
