assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
UNY1085P	contig_1 [gcode=11] [topology=linear]	903386	RS00395_29805_29805_lp54_ParA_X	lp54	RS00395	903386	380	99.72527472527473	0.12076786667050408	1091	363	[(1, 364)]	[(368811, 369902)]	[(1, 364)]
UNY1085P	contig_1 [gcode=11] [topology=linear]	903386	B379_chromosome_ParA_2	chromosome	B379	903386	380	98.07692307692307	0.12076786667050408	1091	363	[(1, 364)]	[(368811, 369902)]	[(1, 364)]
UNY1085P	contig_1 [gcode=11] [topology=linear]	903386	80a_chromosome_ParA_2	chromosome	80a	903386	380	98.07692307692307	0.12076786667050408	1091	363	[(1, 364)]	[(368811, 369902)]	[(1, 364)]
UNY1085P	contig_1 [gcode=11] [topology=linear]	903386	NE_5261_chromosome_ParA_2	chromosome	NE_5261	903386	380	98.07692307692307	0.12076786667050408	1091	363	[(1, 364)]	[(368811, 369902)]	[(1, 364)]
UNY1085P	contig_1 [gcode=11] [topology=linear]	903386	B500_chromosome_ParA_2	chromosome	B500	903386	380	98.07692307692307	0.12076786667050408	1091	363	[(1, 364)]	[(368811, 369902)]	[(1, 364)]
UNY1085P	contig_2 [gcode=11] [topology=linear]	26316				26316								
UNY1085P	contig_3 [gcode=11] [topology=linear]	27704	RS06035_N40_N40_cp32-12_ParA_X	cp32-12	RS06035	27704	260	100.0	2.811868322263933	779	259	[(1, 260)]	[(14504, 15283)]	[(1, 260)]
UNY1085P	contig_3 [gcode=11] [topology=linear]	27704	RS00580_ZS7_ZS7_cp32-12_ParA_X	cp32-12	RS00580	27704	260	91.92307692307692	2.811868322263933	779	259	[(1, 260)]	[(14504, 15283)]	[(1, 260)]
UNY1085P	contig_3 [gcode=11] [topology=linear]	27704	RS07125_JD1_JD1_cp32-12_ParA_X	cp32-12	RS07125	27704	260	92.66409266409266	2.7793820386947736	770	258	[(1, 259)]	[(14504, 15274)]	[(1, 259)]
UNY1085P	contig_3 [gcode=11] [topology=linear]	27704	297_cp32-12_ParA_X	cp32-12	297	27704	260	93.7007874015748	2.7468957551256135	761	253	[(1, 254)]	[(14504, 15265)]	[(1, 254)]
UNY1085P	contig_3 [gcode=11] [topology=linear]	27704	RS04445_118a_118a_cp32-8_ParA_X	cp32-8	RS04445	27704	246	81.30081300813008	2.6602656656078545	737	245	[(1, 246)]	[(14504, 15241)]	[(1, 246)]
UNY1085P	contig_4 [gcode=11] [topology=linear]	30617	RS05205_B331_B331_cp32_4_ParA_X	cp32-4	RS05205	30617	251	100.0	2.456151811085345	752	250	[(1, 251)]	[(15150, 15902)]	[(1, 251)]
UNY1085P	contig_4 [gcode=11] [topology=linear]	30617	B379_cp32-2_ParA_1	cp32-2	B379	30617	251	99.60159362549801	2.456151811085345	752	250	[(1, 251)]	[(15150, 15902)]	[(1, 251)]
UNY1085P	contig_4 [gcode=11] [topology=linear]	30617	RS06370_72a_72a_cp32-1_ParA_X	cp32-1	RS06370	30617	251	99.60159362549801	2.456151811085345	752	250	[(1, 251)]	[(15150, 15902)]	[(1, 251)]
UNY1085P	contig_4 [gcode=11] [topology=linear]	30617	RS02205_MM1_plsm_cp32-4_ParA_X	cp32-4	RS02205	30617	251	99.20318725099602	2.456151811085345	752	250	[(1, 251)]	[(15150, 15902)]	[(1, 251)]
UNY1085P	contig_4 [gcode=11] [topology=linear]	30617	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30617	251	99.20318725099602	2.456151811085345	752	250	[(1, 251)]	[(15150, 15902)]	[(1, 251)]
UNY1085P	contig_5 [gcode=11] [topology=linear]	21715	S35_B31_cp32-3_ParA_X	cp32-3	S35	21715	246	100.0	3.393967303707115	737	245	[(1, 246)]	[(6171, 6908)]	[(1, 246)]
UNY1085P	contig_5 [gcode=11] [topology=linear]	21715	RS04790_B331_B331_cp32_10_ParA_X	cp32-10	RS04790	21715	246	99.59349593495935	3.393967303707115	737	245	[(1, 246)]	[(6171, 6908)]	[(1, 246)]
UNY1085P	contig_5 [gcode=11] [topology=linear]	21715	RS05790_72a_72a_lp32-3_ParA_X	lp32-3	RS05790	21715	246	96.7479674796748	3.393967303707115	737	245	[(1, 246)]	[(6171, 6908)]	[(1, 246)]
UNY1085P	contig_5 [gcode=11] [topology=linear]	21715	RS06375_CA-11.2A_CA-11.2A_cp32-3_ParA_X	cp32-3	RS06375	21715	246	93.4959349593496	3.393967303707115	737	245	[(1, 246)]	[(6171, 6908)]	[(1, 246)]
UNY1085P	contig_6 [gcode=11] [topology=linear]	22534	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	22534	257	100.0	3.4170586669033463	770	256	[(1, 257)]	[(18511, 19281)]	[(1, 257)]
UNY1085P	contig_6 [gcode=11] [topology=linear]	22534	RS06275_WI91-23_WI91-23_cp32-5_ParA_X	cp32-5	RS06275	22534	257	99.61089494163424	3.4170586669033463	770	256	[(1, 257)]	[(18511, 19281)]	[(1, 257)]
UNY1085P	contig_6 [gcode=11] [topology=linear]	22534	RS05610_72a_72a_cp32-5_ParA_X	cp32-5	RS05610	22534	257	99.61089494163424	3.4170586669033463	770	256	[(1, 257)]	[(18511, 19281)]	[(1, 257)]
UNY1085P	contig_6 [gcode=11] [topology=linear]	22534	B500_cp32-5_ParA_1	cp32-5	B500	22534	257	99.22178988326849	3.4170586669033463	770	256	[(1, 257)]	[(18511, 19281)]	[(1, 257)]
UNY1085P	contig_6 [gcode=11] [topology=linear]	22534	RS06160_118a_118a_cp32-5_ParA_X	cp32-5	RS06160	22534	257	99.22178988326849	3.4170586669033463	770	256	[(1, 257)]	[(18511, 19281)]	[(1, 257)]
UNY1085P	contig_7 [gcode=11] [topology=linear]	29694	RS06545_29805_29805_cp32-7_ParA_X	cp32-7	RS06545	29694	249	100.0	2.5122920455310838	746	248	[(1, 249)]	[(14798, 15544)]	[(1, 249)]
UNY1085P	contig_7 [gcode=11] [topology=linear]	29694	O32_B31_cp32-7_ParA_X	cp32-7	O32	29694	249	100.0	2.5021889944096447	743	247	[(1, 248)]	[(14798, 15541)]	[(1, 248)]
UNY1085P	contig_8 [gcode=11] [topology=linear]	30415	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	30415	251	100.0	2.4428735821140886	743	247	[(1, 248)]	[(22776, 23519)]	[(1, 248)]
UNY1085P	contig_8 [gcode=11] [topology=linear]	30415	N32_B31_cp32-9_ParA_X	cp32-9	N32	30415	251	99.59677419354838	2.4428735821140886	743	247	[(1, 248)]	[(22776, 23519)]	[(1, 248)]
UNY1085P	contig_9 [gcode=11] [topology=linear]	17030	RS06485_N40_N40_lp17_ParA_X	lp17	RS06485	17030	246	99.58677685950413	4.2571931884908985	725	241	[(1, 242)]	[(13473, 14198)]	[(1, 242)]
UNY1085P	contig_9 [gcode=11] [topology=linear]	17030	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	17030	246	100.0	4.2571931884908985	725	241	[(1, 242)]	[(13473, 14198)]	[(1, 242)]
UNY1085P	contig_10 [gcode=11] [topology=linear]	24134	RS05540_29805_29805_lp25_ParA_X	lp25	RS05540	24134	252	100.0	3.1283666197066378	755	251	[(1, 252)]	[(11886, 12641)]	[(1, 252)]
UNY1085P	contig_10 [gcode=11] [topology=linear]	24134	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	24134	252	99.60317460317461	3.1283666197066378	755	251	[(1, 252)]	[(11886, 12641)]	[(1, 252)]
UNY1085P	contig_10 [gcode=11] [topology=linear]	24134	RS00670_JD1_JD1_lp25_ParA_X	lp25	RS00670	24134	252	98.01587301587301	3.1283666197066378	755	251	[(1, 252)]	[(11886, 12641)]	[(1, 252)]
UNY1085P	contig_11 [gcode=11] [topology=linear]	29897	RS05185_N40_N40_lp28-2_ParA_X	lp28-2	RS05185	29897	255	100.0	2.5554403451851355	764	254	[(1, 255)]	[(6024, 6788)]	[(1, 255)]
UNY1085P	contig_11 [gcode=11] [topology=linear]	29897	RS06245_ZS7_ZS7_lp28-2_ParA_X	lp28-2	RS06245	29897	255	98.4313725490196	2.5554403451851355	764	254	[(1, 255)]	[(6024, 6788)]	[(1, 255)]
UNY1085P	contig_11 [gcode=11] [topology=linear]	29897	PotiB2_lp32-3#2_ParA_X	lp32-3#2	PotiB2	29897	258	74.90196078431373	2.5554403451851355	764	252	[(1, 253)]	[(6024, 6788)]	[(1, 253)]
UNY1085P	contig_12 [gcode=11] [topology=linear]	30844	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	30844	251	100.0	2.438075476591882	752	250	[(1, 251)]	[(21466, 22218)]	[(1, 251)]
UNY1085P	contig_12 [gcode=11] [topology=linear]	30844	H28_B31_lp28-3_ParA_X	lp28-3	H28	30844	251	99.60159362549801	2.438075476591882	752	250	[(1, 251)]	[(21466, 22218)]	[(1, 251)]
UNY1085P	contig_12 [gcode=11] [topology=linear]	30844	RS06760_Bol26_Bol26_lp28-3_ParA_X	lp28-3	RS06760	30844	251	98.00796812749005	2.438075476591882	752	250	[(1, 251)]	[(21466, 22218)]	[(1, 251)]
UNY1085P	contig_12 [gcode=11] [topology=linear]	30844	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	30844	251	72.11155378486056	2.438075476591882	752	250	[(1, 251)]	[(21466, 22218)]	[(1, 251)]
UNY1085P	contig_12 [gcode=11] [topology=linear]	30844	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	30844	251	71.71314741035857	2.438075476591882	752	250	[(1, 251)]	[(21466, 22218)]	[(1, 251)]
UNY1085P	contig_13 [gcode=11] [topology=linear]	29500	I21_B31_lp28-4_ParA_X	lp28-4	I21	29500	250	100.0	2.538983050847458	749	249	[(1, 250)]	[(14067, 14816)]	[(1, 250)]
UNY1085P	contig_13 [gcode=11] [topology=linear]	29500	RS05970_CA-11.2A_CA-11.2A_lp36-28-4_ParA_X	lp36-28-4	RS05970	29500	250	99.2	2.538983050847458	749	249	[(1, 250)]	[(14067, 14816)]	[(1, 250)]
UNY1085P	contig_13 [gcode=11] [topology=linear]	29500	RS05930_ZS7_ZS7_lp28-4_ParA_X	lp28-4	RS05930	29500	250	98.8	2.538983050847458	749	249	[(1, 250)]	[(14067, 14816)]	[(1, 250)]
UNY1085P	contig_14 [gcode=11] [topology=linear]	27365	RS05390_N40_N40_lp28-5_ParA_X	lp28-5	RS05390	27365	245	100.0	2.6822583592179794	734	244	[(1, 245)]	[(13003, 13737)]	[(1, 245)]
