assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
B331P	contig_1 [gcode=11] [topology=linear]	903654	B500_chromosome_ParA_2	chromosome	B500	903654	380	100.0	1091	363	[(1, 364)]	[(368951, 370042)]	[(1, 364)]	0.12073205009882101
B331P	contig_1 [gcode=11] [topology=linear]	903654	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	903654	380	99.72527472527473	1091	363	[(1, 364)]	[(368951, 370042)]	[(1, 364)]	0.12073205009882101
B331P	contig_1 [gcode=11] [topology=linear]	903654	B379_chromosome_ParA_2	chromosome	B379	903654	380	99.45054945054946	1091	363	[(1, 364)]	[(368951, 370042)]	[(1, 364)]	0.12073205009882101
B331P	contig_1 [gcode=11] [topology=linear]	903654	NE_5261_chromosome_ParA_2	chromosome	NE_5261	903654	380	99.45054945054946	1091	363	[(1, 364)]	[(368951, 370042)]	[(1, 364)]	0.12073205009882101
B331P	contig_1 [gcode=11] [topology=linear]	903654	80a_chromosome_ParA_2	chromosome	80a	903654	380	99.45054945054946	1091	363	[(1, 364)]	[(368951, 370042)]	[(1, 364)]	0.12073205009882101
B331P	contig_2 [gcode=11] [topology=linear]	26506	WI91-23_cp26_ParA_1	cp26	WI91-23	26506	253	100.0	758	252	[(1, 253)]	[(9275, 10033)]	[(1, 253)]	2.859729872481702
B331P	contig_2 [gcode=11] [topology=linear]	26506	RS04350_B331_B331_cp26_ParA_X	cp26	RS04350	26506	253	99.60474308300395	758	252	[(1, 253)]	[(9275, 10033)]	[(1, 253)]	2.859729872481702
B331P	contig_2 [gcode=11] [topology=linear]	26506	RS05220_29805_29805_cp26_ParA_X	cp26	RS05220	26506	253	99.2094861660079	758	252	[(1, 253)]	[(9275, 10033)]	[(1, 253)]	2.859729872481702
B331P	contig_2 [gcode=11] [topology=linear]	26506	pdb|156a|cp26_ParA_1	cp26	pdb|156a|cp26	26506	253	98.81422924901186	758	252	[(1, 253)]	[(9275, 10033)]	[(1, 253)]	2.859729872481702
B331P	contig_2 [gcode=11] [topology=linear]	26506	N40_cp26_ParA_1	cp26	N40	26506	253	98.41897233201581	758	252	[(1, 253)]	[(9275, 10033)]	[(1, 253)]	2.859729872481702
B331P	contig_3 [gcode=11] [topology=linear]	30192	RS04790_B331_B331_cp32_10_ParA_X	cp32-10	RS04790	30192	246	100.0	737	245	[(1, 246)]	[(20971, 21708)]	[(1, 246)]	2.4410439851616323
B331P	contig_3 [gcode=11] [topology=linear]	30192	S35_B31_cp32-3_ParA_X	cp32-3	S35	30192	246	99.59349593495935	737	245	[(1, 246)]	[(20971, 21708)]	[(1, 246)]	2.4410439851616323
B331P	contig_3 [gcode=11] [topology=linear]	30192	RS05790_72a_72a_lp32-3_ParA_X	lp32-3	RS05790	30192	246	96.34146341463415	737	245	[(1, 246)]	[(20971, 21708)]	[(1, 246)]	2.4410439851616323
B331P	contig_3 [gcode=11] [topology=linear]	30192	RS06375_CA-11.2A_CA-11.2A_cp32-3_ParA_X	cp32-3	RS06375	30192	246	93.08943089430895	737	245	[(1, 246)]	[(20971, 21708)]	[(1, 246)]	2.4410439851616323
B331P	contig_4 [gcode=11] [topology=linear]	30176	B500_cp32-11_ParA_1	cp32-11	B500	30176	252	100.0	755	251	[(1, 252)]	[(20775, 21530)]	[(1, 252)]	2.5019883351007426
B331P	contig_4 [gcode=11] [topology=linear]	30176	RS06040_WI91-23_WI91-23_cp32-11_ParA_X	cp32-11	RS06040	30176	252	99.60317460317461	755	251	[(1, 252)]	[(20775, 21530)]	[(1, 252)]	2.5019883351007426
B331P	contig_4 [gcode=11] [topology=linear]	30176	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30176	252	99.20634920634922	755	251	[(1, 252)]	[(20775, 21530)]	[(1, 252)]	2.5019883351007426
B331P	contig_5 [gcode=11] [topology=linear]	29892	RS01500_JD1_JD1_cp32-8_ParA_X	cp32-8	RS01500	29892	246	100.0	731	243	[(1, 244)]	[(20972, 21703)]	[(1, 244)]	2.445470359962532
B331P	contig_5 [gcode=11] [topology=linear]	29892	L32_B31_cp32-8_ParA_X	cp32-8	L32	29892	246	99.59016393442623	731	243	[(1, 244)]	[(20972, 21703)]	[(1, 244)]	2.445470359962532
B331P	contig_5 [gcode=11] [topology=linear]	29892	RS04445_118a_118a_cp32-8_ParA_X	cp32-8	RS04445	29892	246	99.18032786885246	731	243	[(1, 244)]	[(20972, 21703)]	[(1, 244)]	2.445470359962532
B331P	contig_5 [gcode=11] [topology=linear]	29892	RS06035_N40_N40_cp32-12_ParA_X	cp32-12	RS06035	29892	260	81.55737704918032	731	243	[(1, 244)]	[(20972, 21703)]	[(1, 244)]	2.445470359962532
B331P	contig_5 [gcode=11] [topology=linear]	29892	RS00580_ZS7_ZS7_cp32-12_ParA_X	cp32-12	RS00580	29892	260	79.91803278688525	731	243	[(1, 244)]	[(20972, 21703)]	[(1, 244)]	2.445470359962532
B331P	contig_6 [gcode=11] [topology=linear]	30617	RS05205_B331_B331_cp32_4_ParA_X	cp32-4	RS05205	30617	251	100.0	752	250	[(1, 251)]	[(21267, 22019)]	[(1, 251)]	2.456151811085345
B331P	contig_6 [gcode=11] [topology=linear]	30617	B379_cp32-2_ParA_1	cp32-2	B379	30617	251	99.60159362549801	752	250	[(1, 251)]	[(21267, 22019)]	[(1, 251)]	2.456151811085345
B331P	contig_6 [gcode=11] [topology=linear]	30617	RS06370_72a_72a_cp32-1_ParA_X	cp32-1	RS06370	30617	251	99.60159362549801	752	250	[(1, 251)]	[(21267, 22019)]	[(1, 251)]	2.456151811085345
B331P	contig_6 [gcode=11] [topology=linear]	30617	RS02205_MM1_plsm_cp32-4_ParA_X	cp32-4	RS02205	30617	251	99.20318725099602	752	250	[(1, 251)]	[(21267, 22019)]	[(1, 251)]	2.456151811085345
B331P	contig_6 [gcode=11] [topology=linear]	30617	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30617	251	99.20318725099602	752	250	[(1, 251)]	[(21267, 22019)]	[(1, 251)]	2.456151811085345
B331P	contig_7 [gcode=11] [topology=linear]	18340	B500_cp32-5_ParA_1	cp32-5	B500	18340	257	100.0	770	256	[(1, 257)]	[(9692, 10462)]	[(1, 257)]	4.198473282442748
B331P	contig_7 [gcode=11] [topology=linear]	18340	RS06275_WI91-23_WI91-23_cp32-5_ParA_X	cp32-5	RS06275	18340	257	99.61089494163424	770	256	[(1, 257)]	[(9692, 10462)]	[(1, 257)]	4.198473282442748
B331P	contig_7 [gcode=11] [topology=linear]	18340	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	18340	257	99.22178988326849	770	256	[(1, 257)]	[(9692, 10462)]	[(1, 257)]	4.198473282442748
