contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_1 [gcode=11] [topology=linear]	URI87H	910570	NE_5261_chromosome_ParA_2	chromosome	NE_5261	910570	380	100.0	0.12047398882018956	1097	365	[(1, 366)]	[(368726, 369823)]	[(1, 366)]		False
contig_10 [gcode=11] [topology=linear]	URI87H	30652	N32_B31_cp32-9_ParA_X	cp32-9	N32	30652	251	100.0	2.4239853843142374	743	247	[(1, 248)]	[(20417, 21160)]	[(1, 248)]		False
contig_11 [gcode=11] [topology=linear]	URI87H	30299	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30299	251	100.0	2.4819300967028615	752	250	[(1, 251)]	[(27433, 28185)]	[(1, 251)]		False
contig_12 [gcode=11] [topology=linear]	URI87H	30223	S35_B31_cp32-3_ParA_X	cp32-3	S35	30223	246	100.0	2.4385401846276014	737	245	[(1, 246)]	[(25550, 26287)]	[(1, 246)]		False
contig_13 [gcode=11] [topology=linear]	URI87H	29841	M32_B31_cp32-6_ParA_X	cp32-6	M32	29841	249	100.0	2.499916222646694	746	248	[(1, 249)]	[(14683, 15429)]	[(1, 249)]		False
contig_14 [gcode=11] [topology=linear]	URI87H	29801	RS06245_ZS7_ZS7_lp28-2_ParA_X	lp28-2	RS06245	29801	255	100.0	2.56367235998792	764	254	[(1, 255)]	[(5961, 6725)]	[(1, 255)]		False
contig_15 [gcode=11] [topology=linear]	URI87H	28162	H28_B31_lp28-3_ParA_X	lp28-3	H28	28162	251	100.0	2.6702648959590936	752	250	[(1, 251)]	[(16315, 17067)]	[(1, 251)]		False
contig_16 [gcode=11] [topology=linear]	URI87H	26671	F24_B31_lp28-1_ParA_X	lp28-1	F24	26671	254	100.0	2.8532863409695923	761	253	[(1, 254)]	[(8188, 8949)]	[(1, 254)]	lp28-1*	True
contig_17 [gcode=11] [topology=linear]	URI87H	26498	NE_5261_cp26_ParA_1	cp26	NE_5261	26498	253	100.0	2.86059325232093	758	252	[(1, 253)]	[(25212, 25970)]	[(1, 253)]		False
contig_18 [gcode=11] [topology=linear]	URI87H	26307	I21_B31_lp28-4_ParA_X	lp28-4	I21	26307	250	100.0	2.847150948416771	749	249	[(1, 250)]	[(12966, 13715)]	[(1, 250)]		False
contig_19 [gcode=11] [topology=linear]	URI87H	21941	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	21941	246	100.0	6.608632241009982	1450	241	[(1, 242)]	[(21146, 21871), (14748, 15473)]	[(1, 242), (1, 242)]	lp17*	True
contig_2 [gcode=11] [topology=linear]	URI87H	53613	A20_B31_lp54_ParA_X	lp54	A20	53613	250	100.0	1.3970492231361797	749	249	[(1, 250)]	[(39312, 40061)]	[(1, 250)]		False
contig_20 [gcode=11] [topology=linear]	URI87H	4275	Q08_B31_lp56_ParA_X	lp56	Q08	4275	253	100.0	17.730994152046783	758	252	[(1, 253)]	[(2712, 3470)]	[(1, 253)]		False
contig_21 [gcode=11] [topology=linear]	URI87H	1706				1706										False
contig_22 [gcode=11] [topology=linear]	URI87H	1150				1150										False
contig_23 [gcode=11] [topology=linear]	URI87H	1100				1100										False
contig_24 [gcode=11] [topology=linear]	URI87H	1054				1054										False
contig_25 [gcode=11] [topology=linear]	URI87H	951				951										False
contig_26 [gcode=11] [topology=linear]	URI87H	875				875										False
contig_27 [gcode=11] [topology=linear]	URI87H	874				874										False
contig_28 [gcode=11] [topology=linear]	URI87H	807				807										False
contig_29 [gcode=11] [topology=linear]	URI87H	721				721										False
contig_3 [gcode=11] [topology=linear]	URI87H	44063	J17_B31_lp38_ParA_X	lp38	J17	44063	245	100.0	1.6657967001792888	734	244	[(1, 245)]	[(32212, 32946)]	[(1, 245)]		False
contig_30 [gcode=11] [topology=linear]	URI87H	708				708										False
contig_31 [gcode=11] [topology=linear]	URI87H	627				627										False
contig_32 [gcode=11] [topology=linear]	URI87H	594				594										False
contig_33 [gcode=11] [topology=linear]	URI87H	564				564										False
contig_34 [gcode=11] [topology=linear]	URI87H	513				513										False
contig_35 [gcode=11] [topology=linear]	URI87H	479				479										False
contig_36 [gcode=11] [topology=linear]	URI87H	451				451										False
contig_37 [gcode=11] [topology=linear]	URI87H	434				434										False
contig_38 [gcode=11] [topology=linear]	URI87H	414				414										False
contig_39 [gcode=11] [topology=linear]	URI87H	371				371										False
contig_4 [gcode=11] [topology=linear]	URI87H	34480	K21_B31_lp36_ParA_X	lp36	K21	34480	249	100.0	2.111368909512761	728	242	[(1, 243)]	[(20177, 20905)]	[(1, 243)]		False
contig_40 [gcode=11] [topology=linear]	URI87H	364				364										False
contig_41 [gcode=11] [topology=linear]	URI87H	336				336										False
contig_42 [gcode=11] [topology=linear]	URI87H	304				304										False
contig_43 [gcode=11] [topology=linear]	URI87H	297				297										False
contig_44 [gcode=11] [topology=linear]	URI87H	276				276										False
contig_45 [gcode=11] [topology=linear]	URI87H	276				276										False
contig_46 [gcode=11] [topology=linear]	URI87H	251				251										False
contig_47 [gcode=11] [topology=linear]	URI87H	190				190										False
contig_48 [gcode=11] [topology=linear]	URI87H	184				184										False
contig_49 [gcode=11] [topology=linear]	URI87H	183				183										False
contig_5 [gcode=11] [topology=linear]	URI87H	34241	Q40_B31_lp56_ParA_X	lp56	Q40	34241	251	100.0	2.196197540959668	752	250	[(1, 251)]	[(7530, 8282)]	[(1, 251)]		False
contig_50 [gcode=11] [topology=linear]	URI87H	178				178										False
contig_51 [gcode=11] [topology=linear]	URI87H	178				178										False
contig_52 [gcode=11] [topology=linear]	URI87H	160				160										False
contig_53 [gcode=11] [topology=linear]	URI87H	154				154										False
contig_54 [gcode=11] [topology=linear]	URI87H	151				151										False
contig_55 [gcode=11] [topology=linear]	URI87H	148				148										False
contig_56 [gcode=11] [topology=linear]	URI87H	147				147										False
contig_57 [gcode=11] [topology=linear]	URI87H	144				144										False
contig_58 [gcode=11] [topology=linear]	URI87H	142				142										False
contig_59 [gcode=11] [topology=linear]	URI87H	137				137										False
contig_6 [gcode=11] [topology=linear]	URI87H	31823	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	31823	252	100.0	2.372497878892625	755	251	[(1, 252)]	[(11435, 12190)]	[(1, 252)]		False
contig_60 [gcode=11] [topology=linear]	URI87H	135				135										False
contig_61 [gcode=11] [topology=linear]	URI87H	123				123										False
contig_62 [gcode=11] [topology=linear]	URI87H	122				122										False
contig_63 [gcode=11] [topology=linear]	URI87H	120				120										False
contig_64 [gcode=11] [topology=linear]	URI87H	119				119										False
contig_65 [gcode=11] [topology=linear]	URI87H	119				119										False
contig_66 [gcode=11] [topology=linear]	URI87H	101				101										False
contig_7 [gcode=11] [topology=linear]	URI87H	31229	O32_B31_cp32-7_ParA_X	cp32-7	O32	31229	249	100.0	2.388805277146242	746	248	[(1, 249)]	[(21546, 22292)]	[(1, 249)]		False
contig_8 [gcode=11] [topology=linear]	URI87H	30866	B500_cp32-5_ParA_1	cp32-5	B500	30866	257	98.83268482490273	2.4946543121881684	770	256	[(1, 257)]	[(21586, 22356)]	[(1, 257)]		False
contig_9 [gcode=11] [topology=linear]	URI87H	30768	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30768	252	100.0	2.453848153926157	755	251	[(1, 252)]	[(14512, 15267)]	[(1, 252)]		False
