contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_1 [gcode=11] [topology=linear]	URI118H	920957	B379_chromosome_ParA_2	chromosome	B379	920957	380	100.0	0.1191152247064738	1097	365	[(1, 366)]	[(368528, 369625)]	[(1, 366)]		False
contig_10 [gcode=11] [topology=linear]	URI118H	26514	JD1_cp26_ParA_1	cp26	JD1	26514	253	100.0	2.8588670136531644	758	252	[(1, 253)]	[(9400, 10158)]	[(1, 253)]		False
contig_100 [gcode=11] [topology=linear]	URI118H	112				112										False
contig_101 [gcode=11] [topology=linear]	URI118H	109				109										False
contig_102 [gcode=11] [topology=linear]	URI118H	108				108										False
contig_103 [gcode=11] [topology=linear]	URI118H	107				107										False
contig_104 [gcode=11] [topology=linear]	URI118H	106				106										False
contig_105 [gcode=11] [topology=linear]	URI118H	105				105										False
contig_106 [gcode=11] [topology=linear]	URI118H	104				104										False
contig_107 [gcode=11] [topology=linear]	URI118H	103				103										False
contig_108 [gcode=11] [topology=linear]	URI118H	102				102										False
contig_109 [gcode=11] [topology=linear]	URI118H	101				101										False
contig_11 [gcode=11] [topology=linear]	URI118H	26073	H28_B31_lp28-3_ParA_X	lp28-3	H28	26073	251	100.0	2.88420971886626	752	250	[(1, 251)]	[(16977, 17729)]	[(1, 251)]		False
contig_12 [gcode=11] [topology=linear]	URI118H	22613	K21_B31_lp36_ParA_X	lp36	K21	22613	249	100.0	3.219387078229337	728	242	[(1, 243)]	[(10855, 11583)]	[(1, 243)]		False
contig_13 [gcode=11] [topology=linear]	URI118H	21164	O32_B31_cp32-7_ParA_X	cp32-7	O32	21164	249	100.0	3.5248535248535244	746	248	[(1, 249)]	[(14818, 15564)]	[(1, 249)]		False
contig_14 [gcode=11] [topology=linear]	URI118H	21133	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	21133	251	100.0	3.388066057824256	716	238	[(1, 239)]	[(2, 718)]	[(1, 239)]		False
contig_15 [gcode=11] [topology=linear]	URI118H	18024	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	18024	246	100.0	4.022414558366623	725	241	[(1, 242)]	[(2840, 3565)]	[(1, 242)]		False
contig_16 [gcode=11] [topology=linear]	URI118H	15231	RS00365_JD1_JD1_lp28-1_ParA_X	lp28-1	RS00365	15231	254	100.0	4.996388943601865	761	253	[(1, 254)]	[(9663, 10424)]	[(1, 254)]		False
contig_17 [gcode=11] [topology=linear]	URI118H	7455	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	7455	252	100.0	10.127431254191817	755	251	[(1, 252)]	[(31, 786)]	[(1, 252)]		False
contig_18 [gcode=11] [topology=linear]	URI118H	5934	297_cp32-12_ParA_X	cp32-12	297	5934	260	100.0	13.12773845635322	779	259	[(1, 260)]	[(4277, 5056)]	[(1, 260)]		False
contig_19 [gcode=11] [topology=linear]	URI118H	2384				2384										False
contig_2 [gcode=11] [topology=linear]	URI118H	53848	A20_B31_lp54_ParA_X	lp54	A20	53848	250	100.0	1.3909523102065071	749	249	[(1, 250)]	[(39454, 40203)]	[(1, 250)]		False
contig_20 [gcode=11] [topology=linear]	URI118H	1669				1669										False
contig_21 [gcode=11] [topology=linear]	URI118H	1410				1410										False
contig_22 [gcode=11] [topology=linear]	URI118H	1291				1291										False
contig_23 [gcode=11] [topology=linear]	URI118H	1096				1096										False
contig_24 [gcode=11] [topology=linear]	URI118H	1074				1074										False
contig_25 [gcode=11] [topology=linear]	URI118H	995				995										False
contig_26 [gcode=11] [topology=linear]	URI118H	942				942										False
contig_27 [gcode=11] [topology=linear]	URI118H	922				922										False
contig_28 [gcode=11] [topology=linear]	URI118H	908				908										False
contig_29 [gcode=11] [topology=linear]	URI118H	906				906										False
contig_3 [gcode=11] [topology=linear]	URI118H	30608	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	30608	257	100.0	2.515682174594877	770	256	[(1, 257)]	[(14199, 14969)]	[(1, 257)]		False
contig_30 [gcode=11] [topology=linear]	URI118H	762				762										False
contig_31 [gcode=11] [topology=linear]	URI118H	746				746										False
contig_32 [gcode=11] [topology=linear]	URI118H	696				696										False
contig_33 [gcode=11] [topology=linear]	URI118H	686				686										False
contig_34 [gcode=11] [topology=linear]	URI118H	683				683										False
contig_35 [gcode=11] [topology=linear]	URI118H	646				646										False
contig_36 [gcode=11] [topology=linear]	URI118H	594				594										False
contig_37 [gcode=11] [topology=linear]	URI118H	564				564										False
contig_38 [gcode=11] [topology=linear]	URI118H	516				516										False
contig_39 [gcode=11] [topology=linear]	URI118H	511				511										False
contig_4 [gcode=11] [topology=linear]	URI118H	30596	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30596	249	100.0	2.4382272192443457	746	248	[(1, 249)]	[(20981, 21727)]	[(1, 249)]		False
contig_40 [gcode=11] [topology=linear]	URI118H	501				501										False
contig_41 [gcode=11] [topology=linear]	URI118H	490				490										False
contig_42 [gcode=11] [topology=linear]	URI118H	486				486										False
contig_43 [gcode=11] [topology=linear]	URI118H	483				483										False
contig_44 [gcode=11] [topology=linear]	URI118H	457				457										False
contig_45 [gcode=11] [topology=linear]	URI118H	454				454										False
contig_46 [gcode=11] [topology=linear]	URI118H	435				435										False
contig_47 [gcode=11] [topology=linear]	URI118H	424				424										False
contig_48 [gcode=11] [topology=linear]	URI118H	411				411										False
contig_49 [gcode=11] [topology=linear]	URI118H	411				411										False
contig_5 [gcode=11] [topology=linear]	URI118H	30301	B379_cp32-2_ParA_1	cp32-2	B379	30301	251	100.0	2.481766278340649	752	250	[(1, 251)]	[(19540, 20292)]	[(1, 251)]		False
contig_50 [gcode=11] [topology=linear]	URI118H	401				401										False
contig_51 [gcode=11] [topology=linear]	URI118H	391				391										False
contig_52 [gcode=11] [topology=linear]	URI118H	380				380										False
contig_53 [gcode=11] [topology=linear]	URI118H	380				380										False
contig_54 [gcode=11] [topology=linear]	URI118H	364				364										False
contig_55 [gcode=11] [topology=linear]	URI118H	352				352										False
contig_56 [gcode=11] [topology=linear]	URI118H	343				343										False
contig_57 [gcode=11] [topology=linear]	URI118H	326				326										False
contig_58 [gcode=11] [topology=linear]	URI118H	321				321										False
contig_59 [gcode=11] [topology=linear]	URI118H	320				320										False
contig_6 [gcode=11] [topology=linear]	URI118H	30259	S35_B31_cp32-3_ParA_X	cp32-3	S35	30259	246	100.0	2.4356389834429426	737	245	[(1, 246)]	[(14917, 15654)]	[(1, 246)]		False
contig_60 [gcode=11] [topology=linear]	URI118H	312				312										False
contig_61 [gcode=11] [topology=linear]	URI118H	307				307										False
contig_62 [gcode=11] [topology=linear]	URI118H	306				306										False
contig_63 [gcode=11] [topology=linear]	URI118H	302				302										False
contig_64 [gcode=11] [topology=linear]	URI118H	294				294										False
contig_65 [gcode=11] [topology=linear]	URI118H	289				289										False
contig_66 [gcode=11] [topology=linear]	URI118H	287				287										False
contig_67 [gcode=11] [topology=linear]	URI118H	279				279										False
contig_68 [gcode=11] [topology=linear]	URI118H	270				270										False
contig_69 [gcode=11] [topology=linear]	URI118H	268				268										False
contig_7 [gcode=11] [topology=linear]	URI118H	27866	B379_lp28-5_ParA_1	lp28-5	B379	27866	247	100.0	2.655565922629728	740	246	[(1, 247)]	[(19792, 20532)]	[(1, 247)]		False
contig_70 [gcode=11] [topology=linear]	URI118H	253				253										False
contig_71 [gcode=11] [topology=linear]	URI118H	236				236										False
contig_72 [gcode=11] [topology=linear]	URI118H	234				234										False
contig_73 [gcode=11] [topology=linear]	URI118H	229				229										False
contig_74 [gcode=11] [topology=linear]	URI118H	215				215										False
contig_75 [gcode=11] [topology=linear]	URI118H	212				212										False
contig_76 [gcode=11] [topology=linear]	URI118H	202				202										False
contig_77 [gcode=11] [topology=linear]	URI118H	199				199										False
contig_78 [gcode=11] [topology=linear]	URI118H	198				198										False
contig_79 [gcode=11] [topology=linear]	URI118H	192				192										False
contig_8 [gcode=11] [topology=linear]	URI118H	27332	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	27332	251	100.0	2.7513537245719304	752	250	[(1, 251)]	[(22275, 23027)]	[(1, 251)]		False
contig_80 [gcode=11] [topology=linear]	URI118H	187				187										False
contig_81 [gcode=11] [topology=linear]	URI118H	173				173										False
contig_82 [gcode=11] [topology=linear]	URI118H	170				170										False
contig_83 [gcode=11] [topology=linear]	URI118H	170				170										False
contig_84 [gcode=11] [topology=linear]	URI118H	166				166										False
contig_85 [gcode=11] [topology=linear]	URI118H	157				157										False
contig_86 [gcode=11] [topology=linear]	URI118H	156				156										False
contig_87 [gcode=11] [topology=linear]	URI118H	150				150										False
contig_88 [gcode=11] [topology=linear]	URI118H	137				137										False
contig_89 [gcode=11] [topology=linear]	URI118H	131				131										False
contig_9 [gcode=11] [topology=linear]	URI118H	27124	I21_B31_lp28-4_ParA_X	lp28-4	I21	27124	250	100.0	2.7613921250553015	749	249	[(1, 250)]	[(11690, 12439)]	[(1, 250)]		False
contig_90 [gcode=11] [topology=linear]	URI118H	130				130										False
contig_91 [gcode=11] [topology=linear]	URI118H	130				130										False
contig_92 [gcode=11] [topology=linear]	URI118H	129				129										False
contig_93 [gcode=11] [topology=linear]	URI118H	125				125										False
contig_94 [gcode=11] [topology=linear]	URI118H	124				124										False
contig_95 [gcode=11] [topology=linear]	URI118H	117				117										False
contig_96 [gcode=11] [topology=linear]	URI118H	117				117										False
contig_97 [gcode=11] [topology=linear]	URI118H	116				116										False
contig_98 [gcode=11] [topology=linear]	URI118H	115				115										False
contig_99 [gcode=11] [topology=linear]	URI118H	114				114										False
