assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161055.1 Borreliella burgdorferi strain Bb16-183 chromosome, complete genome	909471	B379_chromosome_ParA_2	chromosome	B379	909471	380	100.0	0.12061956895821856	1097	365	[(1, 366)]	[(368881, 369978)]	[(1, 366)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161055.1 Borreliella burgdorferi strain Bb16-183 chromosome, complete genome	909471	80a_chromosome_ParA_2	chromosome	80a	909471	380	99.4535519125683	0.12061956895821856	1097	365	[(1, 366)]	[(368881, 369978)]	[(1, 366)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161055.1 Borreliella burgdorferi strain Bb16-183 chromosome, complete genome	909471	NE_5261_chromosome_ParA_2	chromosome	NE_5261	909471	380	99.4535519125683	0.12061956895821856	1097	365	[(1, 366)]	[(368881, 369978)]	[(1, 366)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161055.1 Borreliella burgdorferi strain Bb16-183 chromosome, complete genome	909471	B500_chromosome_ParA_2	chromosome	B500	909471	380	99.45054945054946	0.11995984478889377	1091	363	[(1, 364)]	[(368881, 369972)]	[(1, 364)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161055.1 Borreliella burgdorferi strain Bb16-183 chromosome, complete genome	909471	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	909471	380	99.17582417582418	0.11995984478889377	1091	363	[(1, 364)]	[(368881, 369972)]	[(1, 364)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161067.1 Borreliella burgdorferi strain Bb16-183 plasmid cp26, complete sequence	26522	JD1_cp26_ParA_1	cp26	JD1	26522	253	100.0	2.858004675363849	758	252	[(1, 253)]	[(9276, 10034)]	[(1, 253)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161067.1 Borreliella burgdorferi strain Bb16-183 plasmid cp26, complete sequence	26522	RS06300_JD1_JD1_cp26_ParA_X	cp26	RS06300	26522	253	99.60474308300395	2.858004675363849	758	252	[(1, 253)]	[(9276, 10034)]	[(1, 253)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161067.1 Borreliella burgdorferi strain Bb16-183 plasmid cp26, complete sequence	26522	MM1_cp26_ParA_1	cp26	MM1	26522	253	99.2094861660079	2.858004675363849	758	252	[(1, 253)]	[(9276, 10034)]	[(1, 253)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161067.1 Borreliella burgdorferi strain Bb16-183 plasmid cp26, complete sequence	26522	pdb|156a|cp26_ParA_1	cp26	pdb|156a|cp26	26522	253	99.60474308300395	2.858004675363849	758	252	[(1, 253)]	[(9276, 10034)]	[(1, 253)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161067.1 Borreliella burgdorferi strain Bb16-183 plasmid cp26, complete sequence	26522	RS00680_MM1_plsm_cp26_ParA_X	cp26	RS00680	26522	253	98.81422924901186	2.858004675363849	758	252	[(1, 253)]	[(9276, 10034)]	[(1, 253)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161072.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-1, complete sequence	14883	P32_B31_cp32-1_ParA_X	cp32-1	P32	14883	246	100.0	4.951958610495196	737	245	[(1, 246)]	[(5572, 6309)]	[(1, 246)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161072.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-1, complete sequence	14883	MM1_cp32-1_ParA_1	cp32-1	MM1	14883	246	99.59349593495935	4.951958610495196	737	245	[(1, 246)]	[(5572, 6309)]	[(1, 246)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161072.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-1, complete sequence	14883	DN127_cp9_ParA_X	cp9	DN127	14883	246	80.16528925619835	4.871329705032588	725	241	[(1, 242)]	[(5572, 6297)]	[(1, 242)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161060.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-11, complete sequence	30440	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30440	252	100.0	2.4802890932982917	755	251	[(1, 252)]	[(20914, 21669)]	[(1, 252)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161060.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-11, complete sequence	30440	RS06040_WI91-23_WI91-23_cp32-11_ParA_X	cp32-11	RS06040	30440	252	99.60317460317461	2.4802890932982917	755	251	[(1, 252)]	[(20914, 21669)]	[(1, 252)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161060.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-11, complete sequence	30440	B500_cp32-11_ParA_1	cp32-11	B500	30440	252	99.20634920634922	2.4802890932982917	755	251	[(1, 252)]	[(20914, 21669)]	[(1, 252)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161057.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-3, complete sequence	30951	S35_B31_cp32-3_ParA_X	cp32-3	S35	30951	246	100.0	2.3811831604794675	737	245	[(1, 246)]	[(20833, 21570)]	[(1, 246)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161057.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-3, complete sequence	30951	RS04790_B331_B331_cp32_10_ParA_X	cp32-10	RS04790	30951	246	99.59349593495935	2.3811831604794675	737	245	[(1, 246)]	[(20833, 21570)]	[(1, 246)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161057.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-3, complete sequence	30951	RS05790_72a_72a_lp32-3_ParA_X	lp32-3	RS05790	30951	246	96.7479674796748	2.3811831604794675	737	245	[(1, 246)]	[(20833, 21570)]	[(1, 246)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161057.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-3, complete sequence	30951	RS06375_CA-11.2A_CA-11.2A_cp32-3_ParA_X	cp32-3	RS06375	30951	246	93.4959349593496	2.3811831604794675	737	245	[(1, 246)]	[(20833, 21570)]	[(1, 246)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161061.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-4, complete sequence	30301	RS05205_B331_B331_cp32_4_ParA_X	cp32-4	RS05205	30301	251	99.60159362549801	2.481766278340649	752	250	[(1, 251)]	[(21183, 21935)]	[(1, 251)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161061.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-4, complete sequence	30301	B379_cp32-2_ParA_1	cp32-2	B379	30301	251	100.0	2.481766278340649	752	250	[(1, 251)]	[(21183, 21935)]	[(1, 251)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161061.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-4, complete sequence	30301	RS02205_MM1_plsm_cp32-4_ParA_X	cp32-4	RS02205	30301	251	99.60159362549801	2.481766278340649	752	250	[(1, 251)]	[(21183, 21935)]	[(1, 251)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161061.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-4, complete sequence	30301	RS06370_72a_72a_cp32-1_ParA_X	cp32-1	RS06370	30301	251	99.20318725099602	2.481766278340649	752	250	[(1, 251)]	[(21183, 21935)]	[(1, 251)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161061.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-4, complete sequence	30301	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30301	251	98.80478087649402	2.481766278340649	752	250	[(1, 251)]	[(21183, 21935)]	[(1, 251)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161059.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-6, complete sequence	30645	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30645	249	100.0	2.434328601729483	746	248	[(1, 249)]	[(20920, 21666)]	[(1, 249)]
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161059.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-6, complete sequence	30645	M32_B31_cp32-6_ParA_X	cp32-6	M32	30645	249	99.59839357429718	2.434328601729483	746	248	[(1, 249)]	[(20920, 21666)]	[(1, 249)]
