assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
URI91H	contig_1 [gcode=11] [topology=linear]	910690	NE_5261_chromosome_ParA_2	chromosome	NE_5261	910690	380	100.0	0.12045811417716237	1097	365	[(1, 366)]	[(368879, 369976)]	[(1, 366)]
URI91H	contig_1 [gcode=11] [topology=linear]	910690	B379_chromosome_ParA_2	chromosome	B379	910690	380	99.4535519125683	0.12045811417716237	1097	365	[(1, 366)]	[(368879, 369976)]	[(1, 366)]
URI91H	contig_1 [gcode=11] [topology=linear]	910690	80a_chromosome_ParA_2	chromosome	80a	910690	380	99.4535519125683	0.12045811417716237	1097	365	[(1, 366)]	[(368879, 369976)]	[(1, 366)]
URI91H	contig_1 [gcode=11] [topology=linear]	910690	B500_chromosome_ParA_2	chromosome	B500	910690	380	99.45054945054946	0.11979927307865465	1091	363	[(1, 364)]	[(368879, 369970)]	[(1, 364)]
URI91H	contig_1 [gcode=11] [topology=linear]	910690	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	910690	380	99.17582417582418	0.11979927307865465	1091	363	[(1, 364)]	[(368879, 369970)]	[(1, 364)]
URI91H	contig_2 [gcode=11] [topology=linear]	53598	A20_B31_lp54_ParA_X	lp54	A20	53598	250	100.0	1.3974402029926491	749	249	[(1, 250)]	[(39297, 40046)]	[(1, 250)]
URI91H	contig_3 [gcode=11] [topology=linear]	49001	Q40_B31_lp56_ParA_X	lp56	Q40	49001	251	100.0	1.5346625579069815	752	250	[(1, 251)]	[(26092, 26844)]	[(1, 251)]
URI91H	contig_3 [gcode=11] [topology=linear]	49001	RS05810_94a_94a_cp32-10_ParA_X	cp32-10	RS05810	49001	251	99.60159362549801	1.5346625579069815	752	250	[(1, 251)]	[(26092, 26844)]	[(1, 251)]
URI91H	contig_3 [gcode=11] [topology=linear]	49001	RS06365_N40_N40_cp32-10_ParA_X	cp32-10	RS06365	49001	251	99.60159362549801	1.5346625579069815	752	250	[(1, 251)]	[(26092, 26844)]	[(1, 251)]
URI91H	contig_3 [gcode=11] [topology=linear]	49001	RS06010_72a_72a_cp32-10_ParA_X	cp32-10	RS06010	49001	251	99.20318725099602	1.5346625579069815	752	250	[(1, 251)]	[(26092, 26844)]	[(1, 251)]
URI91H	contig_3 [gcode=11] [topology=linear]	49001	RS05285_CA-11.2A_CA-11.2A_cp32-10_ParA_X	cp32-10	RS05285	49001	251	98.80478087649402	1.5346625579069815	752	250	[(1, 251)]	[(26092, 26844)]	[(1, 251)]
URI91H	contig_4 [gcode=11] [topology=linear]	44168	J17_B31_lp38_ParA_X	lp38	J17	44168	245	100.0	1.6618366238000362	734	244	[(1, 245)]	[(32213, 32947)]	[(1, 245)]
URI91H	contig_4 [gcode=11] [topology=linear]	44168	RS04825_29805_29805_lp38_ParA_X	lp38	RS04825	44168	245	98.77551020408163	1.6618366238000362	734	244	[(1, 245)]	[(32213, 32947)]	[(1, 245)]
URI91H	contig_4 [gcode=11] [topology=linear]	44168	RS05780_N40_N40_lp38_ParA_X	lp38	RS05780	44168	245	98.36734693877551	1.6618366238000362	734	244	[(1, 245)]	[(32213, 32947)]	[(1, 245)]
URI91H	contig_4 [gcode=11] [topology=linear]	44168	RS06690_B331_B331_lp38_ParA_X	lp38	RS06690	44168	245	96.73469387755102	1.6618366238000362	734	244	[(1, 245)]	[(32213, 32947)]	[(1, 245)]
URI91H	contig_4 [gcode=11] [topology=linear]	44168	RS07790_JD1_JD1_lp38_ParA_X	lp38	RS07790	44168	245	91.83673469387756	1.6618366238000362	734	244	[(1, 245)]	[(32213, 32947)]	[(1, 245)]
URI91H	contig_5 [gcode=11] [topology=linear]	34473	K21_B31_lp36_ParA_X	lp36	K21	34473	249	100.0	2.1117976387317614	728	242	[(1, 243)]	[(20177, 20905)]	[(1, 243)]
URI91H	contig_5 [gcode=11] [topology=linear]	34473	RS01335_MM1_plsm_lp36_ParA_X	lp36	RS01335	34473	249	99.58847736625515	2.1117976387317614	728	242	[(1, 243)]	[(20177, 20905)]	[(1, 243)]
URI91H	contig_5 [gcode=11] [topology=linear]	34473	RS06330_29805_29805_lp36_ParA_X	lp36	RS06330	34473	249	94.23868312757202	2.1117976387317614	728	242	[(1, 243)]	[(20177, 20905)]	[(1, 243)]
URI91H	contig_6 [gcode=11] [topology=linear]	32383	F24_B31_lp28-1_ParA_X	lp28-1	F24	32383	254	100.0	2.3499984559799896	761	253	[(1, 254)]	[(13678, 14439)]	[(1, 254)]
URI91H	contig_6 [gcode=11] [topology=linear]	32383	RS06670_WI91-23_WI91-23_lp28-1_ParA_X	lp28-1	RS06670	32383	254	99.60629921259843	2.3499984559799896	761	253	[(1, 254)]	[(13678, 14439)]	[(1, 254)]
URI91H	contig_6 [gcode=11] [topology=linear]	32383	RS00365_JD1_JD1_lp28-1_ParA_X	lp28-1	RS00365	32383	254	99.60629921259843	2.3499984559799896	761	253	[(1, 254)]	[(13678, 14439)]	[(1, 254)]
URI91H	contig_6 [gcode=11] [topology=linear]	32383	RS05395_Bol26_Bol26_lp28-9_ParA_X	lp28-9	RS05395	32383	254	83.07086614173228	2.3499984559799896	761	253	[(1, 254)]	[(13678, 14439)]	[(1, 254)]
URI91H	contig_6 [gcode=11] [topology=linear]	32383	RS01665_B31_NRZ_p_lp28-1_ParA_X	lp28-1	RS01665	32383	249	100.0	2.3036778556650095	746	248	[(1, 249)]	[(20090, 20836)]	[(1, 249)]
URI91H	contig_7 [gcode=11] [topology=linear]	31898	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	31898	252	100.0	2.366919556085021	755	251	[(1, 252)]	[(11525, 12280)]	[(1, 252)]
URI91H	contig_7 [gcode=11] [topology=linear]	31898	RS05540_29805_29805_lp25_ParA_X	lp25	RS05540	31898	252	99.60317460317461	2.366919556085021	755	251	[(1, 252)]	[(11525, 12280)]	[(1, 252)]
URI91H	contig_7 [gcode=11] [topology=linear]	31898	RS00670_JD1_JD1_lp25_ParA_X	lp25	RS00670	31898	252	98.4126984126984	2.366919556085021	755	251	[(1, 252)]	[(11525, 12280)]	[(1, 252)]
URI91H	contig_8 [gcode=11] [topology=linear]	31246	O32_B31_cp32-7_ParA_X	cp32-7	O32	31246	249	100.0	2.3875056007168918	746	248	[(1, 249)]	[(19846, 20592)]	[(1, 249)]
