contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
NZ_CP161174.1 Borreliella burgdorferi strain P1286 chromosome, complete genome	GCF_040790775.1_ASM4079077v1_genomic	907632	NE_5261_chromosome_ParA_2	chromosome	NE_5261	907632	380	100.0	0.12086396248699913	1097	365	[(1, 366)]	[(369003, 370100)]	[(1, 366)]		False
NZ_CP161175.1 Borreliella burgdorferi strain P1286 plasmid lp54, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	53666	A20_B31_lp54_ParA_X	lp54	A20	53666	250	100.0	1.3956695114225022	749	249	[(1, 250)]	[(13538, 14287)]	[(1, 250)]		False
NZ_CP161176.1 Borreliella burgdorferi strain P1286 plasmid lp56, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	53185	Q40_B31_lp56_ParA_X	lp56	Q40	53185	251	100.0	1.4139324997649714	752	250	[(1, 251)]	[(24549, 25301)]	[(1, 251)]		False
NZ_CP161177.1 Borreliella burgdorferi strain P1286 plasmid lp38, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	38863	J17_B31_lp38_ParA_X	lp38	J17	38863	245	100.0	1.8886858966111726	734	244	[(1, 245)]	[(11170, 11904)]	[(1, 245)]		False
NZ_CP161178.1 Borreliella burgdorferi strain P1286 plasmid lp36, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	36922	K21_B31_lp36_ParA_X	lp36	K21	36922	249	100.0	1.971724175288446	728	242	[(1, 243)]	[(13634, 14362)]	[(1, 243)]		False
NZ_CP161179.1 Borreliella burgdorferi strain P1286 plasmid cp32-8, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	30884	L32_B31_cp32-8_ParA_X	cp32-8	L32	30884	246	100.0	2.386348918533869	737	245	[(1, 246)]	[(20739, 21476)]	[(1, 246)]		False
NZ_CP161180.1 Borreliella burgdorferi strain P1286 plasmid cp32-7, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	30801	O32_B31_cp32-7_ParA_X	cp32-7	O32	30801	249	100.0	2.421999285737476	746	248	[(1, 249)]	[(20767, 21513)]	[(1, 249)]		False
NZ_CP161181.1 Borreliella burgdorferi strain P1286 plasmid cp32-9, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	30655	N32_B31_cp32-9_ParA_X	cp32-9	N32	30655	251	100.0	2.4237481650627957	743	247	[(1, 248)]	[(20821, 21564)]	[(1, 248)]		False
NZ_CP161182.1 Borreliella burgdorferi strain P1286 plasmid cp32-4, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	30300	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30300	251	100.0	2.4818481848184817	752	250	[(1, 251)]	[(20610, 21362)]	[(1, 251)]		False
NZ_CP161183.1 Borreliella burgdorferi strain P1286 plasmid cp32-3, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	30222	S35_B31_cp32-3_ParA_X	cp32-3	S35	30222	246	100.0	2.438620872212296	737	245	[(1, 246)]	[(21256, 21993)]	[(1, 246)]		False
NZ_CP161184.1 Borreliella burgdorferi strain P1286 plasmid lp28-2, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	29925	RS06245_ZS7_ZS7_lp28-2_ParA_X	lp28-2	RS06245	29925	255	100.0	2.553049289891395	764	254	[(1, 255)]	[(6020, 6784)]	[(1, 255)]		False
NZ_CP161185.1 Borreliella burgdorferi strain P1286 plasmid cp26, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	28647	NE_5261_cp26_ParA_1	cp26	NE_5261	28647	253	100.0	2.6460013264914304	758	252	[(1, 253)]	[(9276, 10034)]	[(1, 253)]		False
NZ_CP161186.1 Borreliella burgdorferi strain P1286 plasmid lp28-3, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	28636	H28_B31_lp28-3_ParA_X	lp28-3	H28	28636	251	100.0	2.6260650928900686	752	250	[(1, 251)]	[(17966, 18718)]	[(1, 251)]		False
NZ_CP161187.1 Borreliella burgdorferi strain P1286 plasmid lp28-4, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	27430	I21_B31_lp28-4_ParA_X	lp28-4	I21	27430	250	100.0	2.7305869485964274	749	249	[(1, 250)]	[(12505, 13254)]	[(1, 250)]		False
NZ_CP161188.1 Borreliella burgdorferi strain P1286 plasmid lp25, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	24443	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	24443	252	100.0	3.088818884752281	755	251	[(1, 252)]	[(12196, 12951)]	[(1, 252)]		False
NZ_CP161189.1 Borreliella burgdorferi strain P1286 plasmid lp21, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	18812	U05_B31_lp21_ParA_X	lp21	U05	18812	262	100.0	4.172868381883904	785	261	[(1, 262)]	[(2898, 3683)]	[(1, 262)]		False
NZ_CP161190.1 Borreliella burgdorferi strain P1286 plasmid lp17, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	16930	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	16930	246	100.0	4.282339043118724	725	241	[(1, 242)]	[(13369, 14094)]	[(1, 242)]		False
