contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_1 [gcode=11] [topology=linear]	UNY1090P	912713	B379_chromosome_ParA_2	chromosome	B379	912713	380	100.0	0.12019112251058109	1097	365	[(1, 366)]	[(368880, 369977)]	[(1, 366)]		False
contig_10 [gcode=11] [topology=linear]	UNY1090P	30951	S35_B31_cp32-3_ParA_X	cp32-3	S35	30951	246	100.0	2.3811831604794675	737	245	[(1, 246)]	[(19199, 19936)]	[(1, 246)]		False
contig_11 [gcode=11] [topology=linear]	UNY1090P	18102	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	18102	246	100.0	4.005082311346812	725	241	[(1, 242)]	[(2837, 3562)]	[(1, 242)]		False
contig_12 [gcode=11] [topology=linear]	UNY1090P	24963	RS00670_JD1_JD1_lp25_ParA_X	lp25	RS00670	24963	252	100.0	3.024476224812723	755	251	[(1, 252)]	[(11835, 12590)]	[(1, 252)]		False
contig_13 [gcode=11] [topology=linear]	UNY1090P	25500	RS00365_JD1_JD1_lp28-1_ParA_X	lp28-1	RS00365	25500	254	100.0	2.984313725490196	761	253	[(1, 254)]	[(9774, 10535)]	[(1, 254)]		False
contig_14 [gcode=11] [topology=linear]	UNY1090P	28856	H28_B31_lp28-3_ParA_X	lp28-3	H28	28856	251	100.0	2.6060438037149987	752	250	[(1, 251)]	[(18014, 18766)]	[(1, 251)]		False
contig_15 [gcode=11] [topology=linear]	UNY1090P	29155	I21_B31_lp28-4_ParA_X	lp28-4	I21	29155	250	100.0	2.5690276110444175	749	249	[(1, 250)]	[(13801, 14550)]	[(1, 250)]		False
contig_16 [gcode=11] [topology=linear]	UNY1090P	23102	RS01665_B31_NRZ_p_lp28-1_ParA_X	lp28-1	RS01665	23102	249	100.0	3.229157648688425	746	248	[(1, 249)]	[(14223, 14969)]	[(1, 249)]		False
contig_17 [gcode=11] [topology=linear]	UNY1090P	26719	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	26719	251	100.0	2.814476589692728	752	250	[(1, 251)]	[(2966, 3718)]	[(1, 251)]		False
contig_18 [gcode=11] [topology=linear]	UNY1090P	23693	K21_B31_lp36_ParA_X	lp36	K21	23693	249	100.0	3.072637487865614	728	242	[(1, 243)]	[(11060, 11788)]	[(1, 243)]		False
contig_19 [gcode=11] [topology=linear]	UNY1090P	53883	A20_B31_lp54_ParA_X	lp54	A20	53883	250	100.0	1.3900488094575285	749	249	[(1, 250)]	[(13582, 14331)]	[(1, 250)]		False
contig_2 [gcode=11] [topology=linear]	UNY1090P	26522	JD1_cp26_ParA_1	cp26	JD1	26522	253	100.0	2.858004675363849	758	252	[(1, 253)]	[(18031, 18789)]	[(1, 253)]		False
contig_3 [gcode=11] [topology=linear]	UNY1090P	14883	P32_B31_cp32-1_ParA_X	cp32-1	P32	14883	246	100.0	4.951958610495196	737	245	[(1, 246)]	[(13855, 14592)]	[(1, 246)]		False
contig_4 [gcode=11] [topology=linear]	UNY1090P	30439	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30439	252	100.0	2.4803705772200138	755	251	[(1, 252)]	[(8202, 8957)]	[(1, 252)]		False
contig_5 [gcode=11] [topology=linear]	UNY1090P	30655	RS00580_ZS7_ZS7_cp32-12_ParA_X	cp32-12	RS00580	30655	260	100.0	2.541184146142554	779	259	[(1, 260)]	[(10681, 11460)]	[(1, 260)]		False
contig_6 [gcode=11] [topology=linear]	UNY1090P	30300	B379_cp32-2_ParA_1	cp32-2	B379	30300	251	100.0	2.4818481848184817	752	250	[(1, 251)]	[(3333, 4085)]	[(1, 251)]		False
contig_7 [gcode=11] [topology=linear]	UNY1090P	30635	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	30635	257	100.0	2.5134649910233393	770	256	[(1, 257)]	[(9426, 10196)]	[(1, 257)]		False
contig_8 [gcode=11] [topology=linear]	UNY1090P	21337	O32_B31_cp32-7_ParA_X	cp32-7	O32	21337	249	100.0	2.751089656465295	587	195	[(54, 249)]	[(20750, 21337)]	[(54, 249)]		False
contig_9 [gcode=11] [topology=linear]	UNY1090P	30842	L32_B31_cp32-8_ParA_X	cp32-8	L32	30842	246	100.0	2.3895985993126256	737	245	[(1, 246)]	[(19460, 20197)]	[(1, 246)]		False
