contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_1 [gcode=11] [topology=linear]	URI89H	910720	NE_5261_chromosome_ParA_2	chromosome	NE_5261	910720	380	100.0	0.12045414617006325	1097	365	[(1, 366)]	[(368888, 369985)]	[(1, 366)]		False
contig_10 [gcode=11] [topology=linear]	URI89H	30701	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	30701	257	100.0	2.508061626657112	770	256	[(1, 257)]	[(27051, 27821)]	[(1, 257)]		False
contig_11 [gcode=11] [topology=linear]	URI89H	30651	N32_B31_cp32-9_ParA_X	cp32-9	N32	30651	251	100.0	2.424064467717203	743	247	[(1, 248)]	[(15369, 16112)]	[(1, 248)]		False
contig_12 [gcode=11] [topology=linear]	URI89H	30299	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30299	251	100.0	2.4819300967028615	752	250	[(1, 251)]	[(14683, 15435)]	[(1, 251)]		False
contig_13 [gcode=11] [topology=linear]	URI89H	30223	S35_B31_cp32-3_ParA_X	cp32-3	S35	30223	246	100.0	2.4385401846276014	737	245	[(1, 246)]	[(26067, 26804)]	[(1, 246)]		False
contig_14 [gcode=11] [topology=linear]	URI89H	29902	RS06245_ZS7_ZS7_lp28-2_ParA_X	lp28-2	RS06245	29902	255	100.0	2.5550130426058457	764	254	[(1, 255)]	[(6034, 6798)]	[(1, 255)]		False
contig_15 [gcode=11] [topology=linear]	URI89H	29732	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	29732	252	100.0	2.539351540427822	755	251	[(1, 252)]	[(25439, 26194)]	[(1, 252)]		False
contig_16 [gcode=11] [topology=linear]	URI89H	28159	H28_B31_lp28-3_ParA_X	lp28-3	H28	28159	251	100.0	2.6705493803046982	752	250	[(1, 251)]	[(16312, 17064)]	[(1, 251)]		False
contig_17 [gcode=11] [topology=linear]	URI89H	27034	I21_B31_lp28-4_ParA_X	lp28-4	I21	27034	250	100.0	2.7705851890212325	749	249	[(1, 250)]	[(11565, 12314)]	[(1, 250)]		False
contig_18 [gcode=11] [topology=linear]	URI89H	26498	NE_5261_cp26_ParA_1	cp26	NE_5261	26498	253	100.0	2.86059325232093	758	252	[(1, 253)]	[(11476, 12234)]	[(1, 253)]		False
contig_19 [gcode=11] [topology=linear]	URI89H	23058	B379_chromosome_ParA_5	chromosome	B379	23058	262	100.0	3.4044583224911094	785	261	[(1, 262)]	[(1807, 2592)]	[(1, 262)]		False
contig_2 [gcode=11] [topology=linear]	URI89H	53664	A20_B31_lp54_ParA_X	lp54	A20	53664	250	100.0	1.39572152653548	749	249	[(1, 250)]	[(39363, 40112)]	[(1, 250)]		False
contig_20 [gcode=11] [topology=linear]	URI89H	22075	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	22075	246	100.0	6.5685164212910525	1450	241	[(1, 242)]	[(61, 786), (6461, 7186)]	[(1, 242), (1, 242)]	lp17*	True
contig_21 [gcode=11] [topology=linear]	URI89H	14490				14490										False
contig_22 [gcode=11] [topology=linear]	URI89H	6270	Q08_B31_lp56_ParA_X	lp56	Q08	6270	253	100.0	12.089314194577353	758	252	[(1, 253)]	[(2801, 3559)]	[(1, 253)]		False
contig_23 [gcode=11] [topology=linear]	URI89H	2674	P32_B31_cp32-1_ParA_X	cp32-1	P32	2674	246	100.0	27.561705310396412	737	245	[(1, 246)]	[(1469, 2206)]	[(1, 246)]		False
contig_24 [gcode=11] [topology=linear]	URI89H	1621				1621										False
contig_25 [gcode=11] [topology=linear]	URI89H	1244				1244										False
contig_26 [gcode=11] [topology=linear]	URI89H	1091				1091										False
contig_27 [gcode=11] [topology=linear]	URI89H	951				951										False
contig_28 [gcode=11] [topology=linear]	URI89H	875				875										False
contig_29 [gcode=11] [topology=linear]	URI89H	627				627										False
contig_3 [gcode=11] [topology=linear]	URI89H	44177	J17_B31_lp38_ParA_X	lp38	J17	44177	245	100.0	1.661498064603753	734	244	[(1, 245)]	[(32217, 32951)]	[(1, 245)]		False
contig_30 [gcode=11] [topology=linear]	URI89H	566				566										False
contig_31 [gcode=11] [topology=linear]	URI89H	548				548										False
contig_32 [gcode=11] [topology=linear]	URI89H	538				538										False
contig_33 [gcode=11] [topology=linear]	URI89H	537				537										False
contig_34 [gcode=11] [topology=linear]	URI89H	447				447										False
contig_35 [gcode=11] [topology=linear]	URI89H	441				441										False
contig_36 [gcode=11] [topology=linear]	URI89H	421				421										False
contig_37 [gcode=11] [topology=linear]	URI89H	394				394										False
contig_38 [gcode=11] [topology=linear]	URI89H	386				386										False
contig_39 [gcode=11] [topology=linear]	URI89H	371				371										False
contig_4 [gcode=11] [topology=linear]	URI89H	34473	K21_B31_lp36_ParA_X	lp36	K21	34473	249	100.0	2.1117976387317614	728	242	[(1, 243)]	[(13569, 14297)]	[(1, 243)]		False
contig_40 [gcode=11] [topology=linear]	URI89H	367				367										False
contig_41 [gcode=11] [topology=linear]	URI89H	363				363										False
contig_42 [gcode=11] [topology=linear]	URI89H	354				354										False
contig_43 [gcode=11] [topology=linear]	URI89H	338				338										False
contig_44 [gcode=11] [topology=linear]	URI89H	318				318										False
contig_45 [gcode=11] [topology=linear]	URI89H	304				304										False
contig_46 [gcode=11] [topology=linear]	URI89H	285				285										False
contig_47 [gcode=11] [topology=linear]	URI89H	282				282										False
contig_48 [gcode=11] [topology=linear]	URI89H	277				277										False
contig_49 [gcode=11] [topology=linear]	URI89H	276				276										False
contig_5 [gcode=11] [topology=linear]	URI89H	32382	M32_B31_cp32-6_ParA_X	cp32-6	M32	32382	249	100.0	2.3037489963560005	746	248	[(1, 249)]	[(1522, 2268)]	[(1, 249)]	cp32-6:::lp56	True
contig_50 [gcode=11] [topology=linear]	URI89H	268				268										False
contig_51 [gcode=11] [topology=linear]	URI89H	260				260										False
contig_52 [gcode=11] [topology=linear]	URI89H	251				251										False
contig_53 [gcode=11] [topology=linear]	URI89H	249				249										False
contig_54 [gcode=11] [topology=linear]	URI89H	244				244										False
contig_55 [gcode=11] [topology=linear]	URI89H	235				235										False
contig_56 [gcode=11] [topology=linear]	URI89H	228				228										False
contig_57 [gcode=11] [topology=linear]	URI89H	227				227										False
contig_58 [gcode=11] [topology=linear]	URI89H	205				205										False
contig_59 [gcode=11] [topology=linear]	URI89H	203				203										False
contig_6 [gcode=11] [topology=linear]	URI89H	31871	F24_B31_lp28-1_ParA_X	lp28-1	F24	31871	254	100.0	2.3877506196856078	761	253	[(1, 254)]	[(13755, 14516)]	[(1, 254)]	lp28-1*	True
contig_60 [gcode=11] [topology=linear]	URI89H	199				199										False
contig_61 [gcode=11] [topology=linear]	URI89H	189				189										False
contig_62 [gcode=11] [topology=linear]	URI89H	180				180										False
contig_63 [gcode=11] [topology=linear]	URI89H	180				180										False
contig_64 [gcode=11] [topology=linear]	URI89H	174				174										False
contig_65 [gcode=11] [topology=linear]	URI89H	169				169										False
contig_66 [gcode=11] [topology=linear]	URI89H	166				166										False
contig_67 [gcode=11] [topology=linear]	URI89H	166				166										False
contig_68 [gcode=11] [topology=linear]	URI89H	151				151										False
contig_69 [gcode=11] [topology=linear]	URI89H	148				148										False
contig_7 [gcode=11] [topology=linear]	URI89H	31797	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	31797	252	100.0	2.3744378400478032	755	251	[(1, 252)]	[(11425, 12180)]	[(1, 252)]		False
contig_70 [gcode=11] [topology=linear]	URI89H	147				147										False
contig_71 [gcode=11] [topology=linear]	URI89H	145				145										False
contig_72 [gcode=11] [topology=linear]	URI89H	144				144										False
contig_73 [gcode=11] [topology=linear]	URI89H	143				143										False
contig_74 [gcode=11] [topology=linear]	URI89H	141				141										False
contig_75 [gcode=11] [topology=linear]	URI89H	137				137										False
contig_76 [gcode=11] [topology=linear]	URI89H	137				137										False
contig_77 [gcode=11] [topology=linear]	URI89H	135				135										False
contig_78 [gcode=11] [topology=linear]	URI89H	134				134										False
contig_79 [gcode=11] [topology=linear]	URI89H	132				132										False
contig_8 [gcode=11] [topology=linear]	URI89H	31247	O32_B31_cp32-7_ParA_X	cp32-7	O32	31247	249	100.0	2.3874291932025473	746	248	[(1, 249)]	[(19857, 20603)]	[(1, 249)]		False
contig_80 [gcode=11] [topology=linear]	URI89H	132				132										False
contig_81 [gcode=11] [topology=linear]	URI89H	116				116										False
contig_82 [gcode=11] [topology=linear]	URI89H	116				116										False
contig_83 [gcode=11] [topology=linear]	URI89H	115				115										False
contig_84 [gcode=11] [topology=linear]	URI89H	114				114										False
contig_85 [gcode=11] [topology=linear]	URI89H	105				105										False
contig_9 [gcode=11] [topology=linear]	URI89H	30725	RS01500_JD1_JD1_cp32-8_ParA_X	cp32-8	RS01500	30725	246	100.0	2.3791700569568754	731	243	[(1, 244)]	[(15690, 16421)]	[(1, 244)]		False
