contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_1 [gcode=11] [topology=linear]	UCT92H	906713	B379_chromosome_ParA_2	chromosome	B379	906713	380	100.0	0.12098646429465554	1097	365	[(1, 366)]	[(368517, 369614)]	[(1, 366)]		False
contig_10 [gcode=11] [topology=linear]	UCT92H	30301	B379_cp32-2_ParA_1	cp32-2	B379	30301	251	100.0	2.481766278340649	752	250	[(1, 251)]	[(20544, 21296)]	[(1, 251)]		False
contig_11 [gcode=11] [topology=linear]	UCT92H	30285	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30285	252	100.0	2.4929833250784217	755	251	[(1, 252)]	[(25939, 26694)]	[(1, 252)]		False
contig_12 [gcode=11] [topology=linear]	UCT92H	30263	RS07790_JD1_JD1_lp38_ParA_X	lp38	RS07790	30263	245	100.0	2.4254039586293494	734	244	[(1, 245)]	[(24791, 25525)]	[(1, 245)]		False
contig_13 [gcode=11] [topology=linear]	UCT92H	30262	S35_B31_cp32-3_ParA_X	cp32-3	S35	30262	246	100.0	2.435397528253255	737	245	[(1, 246)]	[(25774, 26511)]	[(1, 246)]		False
contig_14 [gcode=11] [topology=linear]	UCT92H	27932	I21_B31_lp28-4_ParA_X	lp28-4	I21	27932	250	100.0	2.6815122440211945	749	249	[(1, 250)]	[(14634, 15383)]	[(1, 250)]		False
contig_15 [gcode=11] [topology=linear]	UCT92H	26514	JD1_cp26_ParA_1	cp26	JD1	26514	253	100.0	2.8588670136531644	758	252	[(1, 253)]	[(16074, 16832)]	[(1, 253)]		False
contig_16 [gcode=11] [topology=linear]	UCT92H	26061	H28_B31_lp28-3_ParA_X	lp28-3	H28	26061	251	100.0	2.8855377767545374	752	250	[(1, 251)]	[(16965, 17717)]	[(1, 251)]		False
contig_17 [gcode=11] [topology=linear]	UCT92H	26016	RS01665_B31_NRZ_p_lp28-1_ParA_X	lp28-1	RS01665	26016	249	100.0	2.8674661746617467	746	248	[(1, 249)]	[(12408, 13154)]	[(1, 249)]		False
contig_18 [gcode=11] [topology=linear]	UCT92H	25601	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	25601	251	100.0	2.937385258388344	752	250	[(1, 251)]	[(23595, 24347)]	[(1, 251)]		False
contig_19 [gcode=11] [topology=linear]	UCT92H	25528	K21_B31_lp36_ParA_X	lp36	K21	25528	249	100.0	2.8517706048260734	728	242	[(1, 243)]	[(10737, 11465)]	[(1, 243)]		False
contig_2 [gcode=11] [topology=linear]	UCT92H	53789	A20_B31_lp54_ParA_X	lp54	A20	53789	250	100.0	1.392478015951217	749	249	[(1, 250)]	[(39430, 40179)]	[(1, 250)]		False
contig_20 [gcode=11] [topology=linear]	UCT92H	21172	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	21172	251	100.0	3.509351974305687	743	247	[(1, 248)]	[(9257, 10000)]	[(1, 248)]		False
contig_21 [gcode=11] [topology=linear]	UCT92H	21164	O32_B31_cp32-7_ParA_X	cp32-7	O32	21164	249	100.0	3.5248535248535244	746	248	[(1, 249)]	[(13494, 14240)]	[(1, 249)]		False
contig_22 [gcode=11] [topology=linear]	UCT92H	15297	RS00365_JD1_JD1_lp28-1_ParA_X	lp28-1	RS00365	15297	254	100.0	4.974831666339806	761	253	[(1, 254)]	[(4777, 5538)]	[(1, 254)]		False
contig_23 [gcode=11] [topology=linear]	UCT92H	1193				1193										False
contig_24 [gcode=11] [topology=linear]	UCT92H	969				969										False
contig_25 [gcode=11] [topology=linear]	UCT92H	956				956										False
contig_26 [gcode=11] [topology=linear]	UCT92H	928				928										False
contig_27 [gcode=11] [topology=linear]	UCT92H	752				752										False
contig_28 [gcode=11] [topology=linear]	UCT92H	636				636										False
contig_29 [gcode=11] [topology=linear]	UCT92H	545				545										False
contig_3 [gcode=11] [topology=linear]	UCT92H	42605	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	42605	246	100.0	1.7016782067832414	725	241	[(1, 242)]	[(27714, 28439)]	[(1, 242)]	lp25:::lp17	True
contig_30 [gcode=11] [topology=linear]	UCT92H	498				498										False
contig_31 [gcode=11] [topology=linear]	UCT92H	413				413										False
contig_32 [gcode=11] [topology=linear]	UCT92H	386				386										False
contig_33 [gcode=11] [topology=linear]	UCT92H	365				365										False
contig_34 [gcode=11] [topology=linear]	UCT92H	336				336										False
contig_35 [gcode=11] [topology=linear]	UCT92H	318				318										False
contig_36 [gcode=11] [topology=linear]	UCT92H	312				312										False
contig_37 [gcode=11] [topology=linear]	UCT92H	304				304										False
contig_38 [gcode=11] [topology=linear]	UCT92H	277				277										False
contig_39 [gcode=11] [topology=linear]	UCT92H	268				268										False
contig_4 [gcode=11] [topology=linear]	UCT92H	31291	B379_lp28-5_ParA_1	lp28-5	B379	31291	247	100.0	2.3648972548017	740	246	[(1, 247)]	[(23198, 23938)]	[(1, 247)]		False
contig_40 [gcode=11] [topology=linear]	UCT92H	265				265										False
contig_41 [gcode=11] [topology=linear]	UCT92H	250				250										False
contig_42 [gcode=11] [topology=linear]	UCT92H	234				234										False
contig_43 [gcode=11] [topology=linear]	UCT92H	234				234										False
contig_44 [gcode=11] [topology=linear]	UCT92H	189				189										False
contig_45 [gcode=11] [topology=linear]	UCT92H	184				184										False
contig_46 [gcode=11] [topology=linear]	UCT92H	184				184										False
contig_47 [gcode=11] [topology=linear]	UCT92H	172				172										False
contig_48 [gcode=11] [topology=linear]	UCT92H	169				169										False
contig_49 [gcode=11] [topology=linear]	UCT92H	161				161										False
contig_5 [gcode=11] [topology=linear]	UCT92H	30910	P32_B31_cp32-1_ParA_X	cp32-1	P32	30910	246	100.0	2.3843416370106763	737	245	[(1, 246)]	[(19659, 20396)]	[(1, 246)]		False
contig_50 [gcode=11] [topology=linear]	UCT92H	154				154										False
contig_51 [gcode=11] [topology=linear]	UCT92H	144				144										False
contig_52 [gcode=11] [topology=linear]	UCT92H	142				142										False
contig_53 [gcode=11] [topology=linear]	UCT92H	138				138										False
contig_54 [gcode=11] [topology=linear]	UCT92H	131				131										False
contig_55 [gcode=11] [topology=linear]	UCT92H	122				122										False
contig_56 [gcode=11] [topology=linear]	UCT92H	121				121										False
contig_57 [gcode=11] [topology=linear]	UCT92H	120				120										False
contig_58 [gcode=11] [topology=linear]	UCT92H	114				114										False
contig_59 [gcode=11] [topology=linear]	UCT92H	110				110										False
contig_6 [gcode=11] [topology=linear]	UCT92H	30858	RS01500_JD1_JD1_cp32-8_ParA_X	cp32-8	RS01500	30858	246	100.0	2.388359582604187	737	245	[(1, 246)]	[(21512, 22249)]	[(1, 246)]		False
contig_60 [gcode=11] [topology=linear]	UCT92H	105				105										False
contig_61 [gcode=11] [topology=linear]	UCT92H	105				105										False
contig_62 [gcode=11] [topology=linear]	UCT92H	103				103										False
contig_7 [gcode=11] [topology=linear]	UCT92H	30795	297_cp32-12_ParA_X	cp32-12	297	30795	260	100.0	2.5296314336742975	779	259	[(1, 260)]	[(20470, 21249)]	[(1, 260)]		False
contig_8 [gcode=11] [topology=linear]	UCT92H	30669	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	30669	257	100.0	2.5106785353288337	770	256	[(1, 257)]	[(20796, 21566)]	[(1, 257)]		False
contig_9 [gcode=11] [topology=linear]	UCT92H	30627	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30627	249	100.0	2.4357592973520097	746	248	[(1, 249)]	[(21027, 21773)]	[(1, 249)]		False
