contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
NZ_CP094597.1 Borreliella burgdorferi strain B31-5A4 chromosome 1	GCF_024662195.1_ASM2466219v1_genomic	909655	NE_5261_chromosome_ParA_2	chromosome	NE_5261	909655	380	100.0	0.12059517069658277	1097	365	[(1, 366)]	[(368060, 369157)]	[(1, 366)]		False
NZ_CP094598.1 Borreliella burgdorferi strain B31-5A4 plasmid p26, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	26499	NE_5261_cp26_ParA_1	cp26	NE_5261	26499	253	100.0	2.8604853013321256	758	252	[(1, 253)]	[(9275, 10033)]	[(1, 253)]		False
NZ_CP094599.1 Borreliella burgdorferi strain B31-5A4 plasmid p32-1, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	30749	P32_B31_cp32-1_ParA_X	cp32-1	P32	30749	246	100.0	2.3968259130378224	737	245	[(1, 246)]	[(20765, 21502)]	[(1, 246)]		False
NZ_CP094600.1 Borreliella burgdorferi strain B31-5A4 plasmid p32-3, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	30224	S35_B31_cp32-3_ParA_X	cp32-3	S35	30224	246	100.0	2.4384595023822127	737	245	[(1, 246)]	[(21258, 21995)]	[(1, 246)]		False
NZ_CP094601.1 Borreliella burgdorferi strain B31-5A4 plasmid p32-4, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	30300	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30300	251	100.0	2.4818481848184817	752	250	[(1, 251)]	[(20609, 21361)]	[(1, 251)]		False
NZ_CP094602.1 Borreliella burgdorferi strain B31-5A4 plasmid p32-6, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	29839	M32_B31_cp32-6_ParA_X	cp32-6	M32	29839	249	100.0	2.500083782968598	746	248	[(1, 249)]	[(20722, 21468)]	[(1, 249)]		False
NZ_CP094603.1 Borreliella burgdorferi strain B31-5A4 plasmid p32-7, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	30801	O32_B31_cp32-7_ParA_X	cp32-7	O32	30801	249	100.0	2.421999285737476	746	248	[(1, 249)]	[(20767, 21513)]	[(1, 249)]		False
NZ_CP094604.1 Borreliella burgdorferi strain B31-5A4 plasmid p32-8, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	30886	L32_B31_cp32-8_ParA_X	cp32-8	L32	30886	246	100.0	2.3861943922812925	737	245	[(1, 246)]	[(20741, 21478)]	[(1, 246)]		False
NZ_CP094605.1 Borreliella burgdorferi strain B31-5A4 plasmid p32-9, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	30652	N32_B31_cp32-9_ParA_X	cp32-9	N32	30652	251	100.0	2.4239853843142374	743	247	[(1, 248)]	[(20818, 21561)]	[(1, 248)]		False
NZ_CP094606.1 Borreliella burgdorferi strain B31-5A4 plasmid p9, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	9387				9387										False
