assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
B418P	contig_1 [gcode=11] [topology=linear]	902773	B379_chromosome_ParA_2	chromosome	B379	902773	380	99.4535519125683	0.12151448924591231	1097	365	[(1, 366)]	[(368276, 369373)]	[(1, 366)]
B418P	contig_1 [gcode=11] [topology=linear]	902773	NE_5261_chromosome_ParA_2	chromosome	NE_5261	902773	380	99.4535519125683	0.12151448924591231	1097	365	[(1, 366)]	[(368276, 369373)]	[(1, 366)]
B418P	contig_1 [gcode=11] [topology=linear]	902773	80a_chromosome_ParA_2	chromosome	80a	902773	380	99.4535519125683	0.12151448924591231	1097	365	[(1, 366)]	[(368276, 369373)]	[(1, 366)]
B418P	contig_1 [gcode=11] [topology=linear]	902773	B500_chromosome_ParA_2	chromosome	B500	902773	380	99.4535519125683	0.12151448924591231	1097	365	[(1, 366)]	[(368276, 369373)]	[(1, 366)]
B418P	contig_1 [gcode=11] [topology=linear]	902773	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	902773	380	99.18032786885246	0.12151448924591231	1097	365	[(1, 366)]	[(368276, 369373)]	[(1, 366)]
B418P	contig_2 [gcode=11] [topology=linear]	26498	N40_cp26_ParA_1	cp26	N40	26498	253	100.0	2.86059325232093	758	252	[(1, 253)]	[(1562, 2320)]	[(1, 253)]
B418P	contig_2 [gcode=11] [topology=linear]	26498	RS06135_N40_N40_cp26_ParA_X	cp26	RS06135	26498	253	99.60474308300395	2.86059325232093	758	252	[(1, 253)]	[(1562, 2320)]	[(1, 253)]
B418P	contig_2 [gcode=11] [topology=linear]	26498	NE_5261_cp26_ParA_1	cp26	NE_5261	26498	253	99.2094861660079	2.86059325232093	758	252	[(1, 253)]	[(1562, 2320)]	[(1, 253)]
B418P	contig_2 [gcode=11] [topology=linear]	26498	RS05220_29805_29805_cp26_ParA_X	cp26	RS05220	26498	253	98.41897233201581	2.86059325232093	758	252	[(1, 253)]	[(1562, 2320)]	[(1, 253)]
B418P	contig_2 [gcode=11] [topology=linear]	26498	B12_B31_cp26_ParA_X	cp26	B12	26498	253	98.81422924901186	2.86059325232093	758	252	[(1, 253)]	[(1562, 2320)]	[(1, 253)]
B418P	contig_3 [gcode=11] [topology=linear]	30154	RS06365_N40_N40_cp32-10_ParA_X	cp32-10	RS06365	30154	251	100.0	2.493864827220269	752	250	[(1, 251)]	[(23230, 23982)]	[(1, 251)]
B418P	contig_3 [gcode=11] [topology=linear]	30154	Q40_B31_lp56_ParA_X	lp56	Q40	30154	251	99.60159362549801	2.493864827220269	752	250	[(1, 251)]	[(23230, 23982)]	[(1, 251)]
B418P	contig_3 [gcode=11] [topology=linear]	30154	RS05285_CA-11.2A_CA-11.2A_cp32-10_ParA_X	cp32-10	RS05285	30154	251	99.20318725099602	2.493864827220269	752	250	[(1, 251)]	[(23230, 23982)]	[(1, 251)]
B418P	contig_3 [gcode=11] [topology=linear]	30154	RS05810_94a_94a_cp32-10_ParA_X	cp32-10	RS05810	30154	251	99.20318725099602	2.493864827220269	752	250	[(1, 251)]	[(23230, 23982)]	[(1, 251)]
B418P	contig_3 [gcode=11] [topology=linear]	30154	RS06010_72a_72a_cp32-10_ParA_X	cp32-10	RS06010	30154	251	98.80478087649402	2.493864827220269	752	250	[(1, 251)]	[(23230, 23982)]	[(1, 251)]
