contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_1 [gcode=11] [topology=linear]	URI120H	910720	NE_5261_chromosome_ParA_2	chromosome	NE_5261	910720	380	100.0	0.12045414617006325	1097	365	[(1, 366)]	[(540763, 541860)]	[(1, 366)]		False
contig_10 [gcode=11] [topology=linear]	URI120H	30480	N32_B31_cp32-9_ParA_X	cp32-9	N32	30480	251	100.0	2.4376640419947506	743	247	[(1, 248)]	[(26664, 27407)]	[(1, 248)]		False
contig_100 [gcode=11] [topology=linear]	URI120H	117				117										False
contig_101 [gcode=11] [topology=linear]	URI120H	111				111										False
contig_102 [gcode=11] [topology=linear]	URI120H	109				109										False
contig_103 [gcode=11] [topology=linear]	URI120H	107				107										False
contig_104 [gcode=11] [topology=linear]	URI120H	107				107										False
contig_105 [gcode=11] [topology=linear]	URI120H	104				104										False
contig_11 [gcode=11] [topology=linear]	URI120H	30299	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30299	251	100.0	2.4819300967028615	752	250	[(1, 251)]	[(14683, 15435)]	[(1, 251)]		False
contig_12 [gcode=11] [topology=linear]	URI120H	30222	S35_B31_cp32-3_ParA_X	cp32-3	S35	30222	246	100.0	2.438620872212296	737	245	[(1, 246)]	[(25586, 26323)]	[(1, 246)]		False
contig_13 [gcode=11] [topology=linear]	URI120H	29998	M32_B31_cp32-6_ParA_X	cp32-6	M32	29998	249	100.0	2.486832455497033	746	248	[(1, 249)]	[(25557, 26303)]	[(1, 249)]		False
contig_14 [gcode=11] [topology=linear]	URI120H	29642	RS06245_ZS7_ZS7_lp28-2_ParA_X	lp28-2	RS06245	29642	255	100.0	2.5774239255110993	764	254	[(1, 255)]	[(23004, 23768)]	[(1, 255)]		False
contig_15 [gcode=11] [topology=linear]	URI120H	26958	H28_B31_lp28-3_ParA_X	lp28-3	H28	26958	251	100.0	2.789524445433637	752	250	[(1, 251)]	[(9894, 10646)]	[(1, 251)]		False
contig_16 [gcode=11] [topology=linear]	URI120H	26498	NE_5261_cp26_ParA_1	cp26	NE_5261	26498	253	100.0	2.86059325232093	758	252	[(1, 253)]	[(10871, 11629)]	[(1, 253)]		False
contig_17 [gcode=11] [topology=linear]	URI120H	26324	B379_chromosome_ParA_5	chromosome	B379	26324	262	100.0	2.9820695942865827	785	261	[(1, 262)]	[(23733, 24518)]	[(1, 262)]		False
contig_18 [gcode=11] [topology=linear]	URI120H	24263	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	24263	252	100.0	3.1117339158389314	755	251	[(1, 252)]	[(12140, 12895)]	[(1, 252)]		False
contig_19 [gcode=11] [topology=linear]	URI120H	24037	F24_B31_lp28-1_ParA_X	lp28-1	F24	24037	254	100.0	3.165952489911387	761	253	[(1, 254)]	[(13776, 14537)]	[(1, 254)]	lp28-1*	True
contig_2 [gcode=11] [topology=linear]	URI120H	53643	A20_B31_lp54_ParA_X	lp54	A20	53643	250	100.0	1.3962679193930243	749	249	[(1, 250)]	[(39357, 40106)]	[(1, 250)]		False
contig_20 [gcode=11] [topology=linear]	URI120H	24007	I21_B31_lp28-4_ParA_X	lp28-4	I21	24007	250	100.0	3.1199233556879244	749	249	[(1, 250)]	[(11789, 12538)]	[(1, 250)]		False
contig_21 [gcode=11] [topology=linear]	URI120H	21582	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	21582	246	100.0	6.718561764433324	1450	241	[(1, 242)]	[(6453, 7178), (53, 778)]	[(1, 242), (1, 242)]	lp17*	True
contig_22 [gcode=11] [topology=linear]	URI120H	5654				5654										False
contig_23 [gcode=11] [topology=linear]	URI120H	2794	O32_B31_cp32-7_ParA_X	cp32-7	O32	2794	249	100.0	26.700071581961343	746	248	[(1, 249)]	[(1640, 2386)]	[(1, 249)]		False
contig_24 [gcode=11] [topology=linear]	URI120H	2606	L32_B31_cp32-8_ParA_X	cp32-8	L32	2606	246	100.0	27.93553338449731	728	242	[(4, 246)]	[(1876, 2604)]	[(4, 246)]		False
contig_25 [gcode=11] [topology=linear]	URI120H	2371				2371										False
contig_26 [gcode=11] [topology=linear]	URI120H	1519				1519										False
contig_27 [gcode=11] [topology=linear]	URI120H	1237				1237										False
contig_28 [gcode=11] [topology=linear]	URI120H	1128				1128										False
contig_29 [gcode=11] [topology=linear]	URI120H	1099				1099										False
contig_3 [gcode=11] [topology=linear]	URI120H	48926	Q40_B31_lp56_ParA_X	lp56	Q40	48926	251	100.0	1.5370150840044148	752	250	[(1, 251)]	[(26075, 26827)]	[(1, 251)]		False
contig_30 [gcode=11] [topology=linear]	URI120H	1057				1057										False
contig_31 [gcode=11] [topology=linear]	URI120H	867				867										False
contig_32 [gcode=11] [topology=linear]	URI120H	860				860										False
contig_33 [gcode=11] [topology=linear]	URI120H	759				759										False
contig_34 [gcode=11] [topology=linear]	URI120H	719				719										False
contig_35 [gcode=11] [topology=linear]	URI120H	713				713										False
contig_36 [gcode=11] [topology=linear]	URI120H	639				639										False
contig_37 [gcode=11] [topology=linear]	URI120H	612				612										False
contig_38 [gcode=11] [topology=linear]	URI120H	611				611										False
contig_39 [gcode=11] [topology=linear]	URI120H	592				592										False
contig_4 [gcode=11] [topology=linear]	URI120H	38749	J17_B31_lp38_ParA_X	lp38	J17	38749	245	100.0	1.8942424320627629	734	244	[(1, 245)]	[(11093, 11827)]	[(1, 245)]		False
contig_40 [gcode=11] [topology=linear]	URI120H	555				555										False
contig_41 [gcode=11] [topology=linear]	URI120H	546				546										False
contig_42 [gcode=11] [topology=linear]	URI120H	512				512										False
contig_43 [gcode=11] [topology=linear]	URI120H	500				500										False
contig_44 [gcode=11] [topology=linear]	URI120H	443				443										False
contig_45 [gcode=11] [topology=linear]	URI120H	430				430										False
contig_46 [gcode=11] [topology=linear]	URI120H	414				414										False
contig_47 [gcode=11] [topology=linear]	URI120H	407				407										False
contig_48 [gcode=11] [topology=linear]	URI120H	390				390										False
contig_49 [gcode=11] [topology=linear]	URI120H	354				354										False
contig_5 [gcode=11] [topology=linear]	URI120H	34520	K21_B31_lp36_ParA_X	lp36	K21	34520	249	100.0	2.108922363847045	728	242	[(1, 243)]	[(20177, 20905)]	[(1, 243)]		False
contig_50 [gcode=11] [topology=linear]	URI120H	344				344										False
contig_51 [gcode=11] [topology=linear]	URI120H	343				343										False
contig_52 [gcode=11] [topology=linear]	URI120H	342				342										False
contig_53 [gcode=11] [topology=linear]	URI120H	324				324										False
contig_54 [gcode=11] [topology=linear]	URI120H	323				323										False
contig_55 [gcode=11] [topology=linear]	URI120H	320				320										False
contig_56 [gcode=11] [topology=linear]	URI120H	307				307										False
contig_57 [gcode=11] [topology=linear]	URI120H	304				304										False
contig_58 [gcode=11] [topology=linear]	URI120H	302				302										False
contig_59 [gcode=11] [topology=linear]	URI120H	301				301										False
contig_6 [gcode=11] [topology=linear]	URI120H	30868	P32_B31_cp32-1_ParA_X	cp32-1	P32	30868	246	100.0	2.3875858494233513	737	245	[(1, 246)]	[(20111, 20848)]	[(1, 246)]		False
contig_60 [gcode=11] [topology=linear]	URI120H	299				299										False
contig_61 [gcode=11] [topology=linear]	URI120H	268				268										False
contig_62 [gcode=11] [topology=linear]	URI120H	265				265										False
contig_63 [gcode=11] [topology=linear]	URI120H	257				257										False
contig_64 [gcode=11] [topology=linear]	URI120H	254				254										False
contig_65 [gcode=11] [topology=linear]	URI120H	253				253										False
contig_66 [gcode=11] [topology=linear]	URI120H	251				251										False
contig_67 [gcode=11] [topology=linear]	URI120H	249				249										False
contig_68 [gcode=11] [topology=linear]	URI120H	248				248										False
contig_69 [gcode=11] [topology=linear]	URI120H	244				244										False
contig_7 [gcode=11] [topology=linear]	URI120H	30866	B500_cp32-5_ParA_1	cp32-5	B500	30866	257	98.83268482490273	2.4946543121881684	770	256	[(1, 257)]	[(20978, 21748)]	[(1, 257)]		False
contig_70 [gcode=11] [topology=linear]	URI120H	238				238										False
contig_71 [gcode=11] [topology=linear]	URI120H	235				235										False
contig_72 [gcode=11] [topology=linear]	URI120H	234				234										False
contig_73 [gcode=11] [topology=linear]	URI120H	233				233										False
contig_74 [gcode=11] [topology=linear]	URI120H	231				231										False
contig_75 [gcode=11] [topology=linear]	URI120H	227				227										False
contig_76 [gcode=11] [topology=linear]	URI120H	227				227										False
contig_77 [gcode=11] [topology=linear]	URI120H	227				227										False
contig_78 [gcode=11] [topology=linear]	URI120H	219				219										False
contig_79 [gcode=11] [topology=linear]	URI120H	211				211										False
contig_8 [gcode=11] [topology=linear]	URI120H	30730	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30730	252	100.0	2.456882525219655	755	251	[(1, 252)]	[(20602, 21357)]	[(1, 252)]		False
contig_80 [gcode=11] [topology=linear]	URI120H	206				206										False
contig_81 [gcode=11] [topology=linear]	URI120H	192				192										False
contig_82 [gcode=11] [topology=linear]	URI120H	189				189										False
contig_83 [gcode=11] [topology=linear]	URI120H	186				186										False
contig_84 [gcode=11] [topology=linear]	URI120H	180				180										False
contig_85 [gcode=11] [topology=linear]	URI120H	164				164										False
contig_86 [gcode=11] [topology=linear]	URI120H	163				163										False
contig_87 [gcode=11] [topology=linear]	URI120H	156				156										False
contig_88 [gcode=11] [topology=linear]	URI120H	151				151										False
contig_89 [gcode=11] [topology=linear]	URI120H	151				151										False
contig_9 [gcode=11] [topology=linear]	URI120H	30623	297_cp32-12_ParA_X	cp32-12	297	30623	260	100.0	2.5438395976880126	779	259	[(1, 260)]	[(20365, 21144)]	[(1, 260)]		False
contig_90 [gcode=11] [topology=linear]	URI120H	147				147										False
contig_91 [gcode=11] [topology=linear]	URI120H	146				146										False
contig_92 [gcode=11] [topology=linear]	URI120H	144				144										False
contig_93 [gcode=11] [topology=linear]	URI120H	143				143										False
contig_94 [gcode=11] [topology=linear]	URI120H	140				140										False
contig_95 [gcode=11] [topology=linear]	URI120H	139				139										False
contig_96 [gcode=11] [topology=linear]	URI120H	138				138										False
contig_97 [gcode=11] [topology=linear]	URI120H	137				137										False
contig_98 [gcode=11] [topology=linear]	URI120H	126				126										False
contig_99 [gcode=11] [topology=linear]	URI120H	119				119										False
