contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_1 [gcode=11] [topology=linear]	URI46H	906762	B379_chromosome_ParA_2	chromosome	B379	906762	380	100.0	0.12097992637538847	1097	365	[(1, 366)]	[(368558, 369655)]	[(1, 366)]		False
contig_10 [gcode=11] [topology=linear]	URI46H	26514	JD1_cp26_ParA_1	cp26	JD1	26514	253	100.0	2.8588670136531644	758	252	[(1, 253)]	[(13840, 14598)]	[(1, 253)]		False
contig_11 [gcode=11] [topology=linear]	URI46H	24752	RS00670_JD1_JD1_lp25_ParA_X	lp25	RS00670	24752	252	100.0	3.050258564964447	755	251	[(1, 252)]	[(11772, 12527)]	[(1, 252)]		False
contig_12 [gcode=11] [topology=linear]	URI46H	24565	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	24565	251	100.0	3.0612660289029106	752	250	[(1, 251)]	[(1538, 2290)]	[(1, 251)]		False
contig_13 [gcode=11] [topology=linear]	URI46H	21420	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	21420	246	100.0	6.76937441643324	1450	241	[(1, 242)]	[(6464, 7189), (72, 797)]	[(1, 242), (1, 242)]	lp17*	True
contig_14 [gcode=11] [topology=linear]	URI46H	21169	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	21169	251	100.0	3.495677641834758	740	246	[(1, 247)]	[(2, 742)]	[(1, 247)]		False
contig_15 [gcode=11] [topology=linear]	URI46H	21164	O32_B31_cp32-7_ParA_X	cp32-7	O32	21164	249	100.0	3.5248535248535244	746	248	[(1, 249)]	[(14818, 15564)]	[(1, 249)]		False
contig_16 [gcode=11] [topology=linear]	URI46H	17119	RS00365_JD1_JD1_lp28-1_ParA_X	lp28-1	RS00365	17119	254	100.0	4.4453531164203515	761	253	[(1, 254)]	[(9782, 10543)]	[(1, 254)]		False
contig_17 [gcode=11] [topology=linear]	URI46H	7824	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	7824	252	100.0	9.649795501022494	755	251	[(1, 252)]	[(402, 1157)]	[(1, 252)]		False
contig_18 [gcode=11] [topology=linear]	URI46H	7683	S35_B31_cp32-3_ParA_X	cp32-3	S35	7683	246	100.0	9.59260705453599	737	245	[(1, 246)]	[(6545, 7282)]	[(1, 246)]		False
contig_19 [gcode=11] [topology=linear]	URI46H	5932	297_cp32-12_ParA_X	cp32-12	297	5932	260	100.0	13.132164531355361	779	259	[(1, 260)]	[(877, 1656)]	[(1, 260)]		False
contig_2 [gcode=11] [topology=linear]	URI46H	64384	B379_chromosome_ParA_5	chromosome	B379	64384	262	100.0	1.2192470178926442	785	261	[(1, 262)]	[(27495, 28280)]	[(1, 262)]	chromosome:::lp28-5	True
contig_20 [gcode=11] [topology=linear]	URI46H	1941				1941										False
contig_21 [gcode=11] [topology=linear]	URI46H	1139				1139										False
contig_22 [gcode=11] [topology=linear]	URI46H	1103				1103										False
contig_23 [gcode=11] [topology=linear]	URI46H	1101				1101										False
contig_24 [gcode=11] [topology=linear]	URI46H	1065				1065										False
contig_25 [gcode=11] [topology=linear]	URI46H	1058				1058										False
