assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1 Borreliella burgdorferi 297 chromosome, complete genome	916773	B379_chromosome_ParA_2	chromosome	B379	916773	380	100.0	1097	365	[(1, 366)]	[(368581, 369678)]	[(1, 366)]	0.11965884684649308
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1 Borreliella burgdorferi 297 chromosome, complete genome	916773	80a_chromosome_ParA_2	chromosome	80a	916773	380	99.4535519125683	1097	365	[(1, 366)]	[(368581, 369678)]	[(1, 366)]	0.11965884684649308
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1 Borreliella burgdorferi 297 chromosome, complete genome	916773	NE_5261_chromosome_ParA_2	chromosome	NE_5261	916773	380	99.4535519125683	1097	365	[(1, 366)]	[(368581, 369678)]	[(1, 366)]	0.11965884684649308
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1 Borreliella burgdorferi 297 chromosome, complete genome	916773	B500_chromosome_ParA_2	chromosome	B500	916773	380	99.45054945054946	1091	363	[(1, 364)]	[(368581, 369672)]	[(1, 364)]	0.1190043773104138
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1 Borreliella burgdorferi 297 chromosome, complete genome	916773	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	916773	380	99.17582417582418	1091	363	[(1, 364)]	[(368581, 369672)]	[(1, 364)]	0.1190043773104138
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161167.1 Borreliella burgdorferi 297 plasmid cp26, complete sequence	26512	JD1_cp26_ParA_1	cp26	JD1	26512	253	100.0	758	252	[(1, 253)]	[(9273, 10031)]	[(1, 253)]	2.85908267954134
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161167.1 Borreliella burgdorferi 297 plasmid cp26, complete sequence	26512	RS06300_JD1_JD1_cp26_ParA_X	cp26	RS06300	26512	253	99.60474308300395	758	252	[(1, 253)]	[(9273, 10031)]	[(1, 253)]	2.85908267954134
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161167.1 Borreliella burgdorferi 297 plasmid cp26, complete sequence	26512	MM1_cp26_ParA_1	cp26	MM1	26512	253	99.2094861660079	758	252	[(1, 253)]	[(9273, 10031)]	[(1, 253)]	2.85908267954134
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161167.1 Borreliella burgdorferi 297 plasmid cp26, complete sequence	26512	pdb|156a|cp26_ParA_1	cp26	pdb|156a|cp26	26512	253	99.60474308300395	758	252	[(1, 253)]	[(9273, 10031)]	[(1, 253)]	2.85908267954134
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161167.1 Borreliella burgdorferi 297 plasmid cp26, complete sequence	26512	RS00680_MM1_plsm_cp26_ParA_X	cp26	RS00680	26512	253	98.81422924901186	758	252	[(1, 253)]	[(9273, 10031)]	[(1, 253)]	2.85908267954134
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161173.1 Borreliella burgdorferi 297 plasmid cp32-11, complete sequence	11448	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	11448	252	100.0	755	251	[(1, 252)]	[(4018, 4773)]	[(1, 252)]	6.595038434661076
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161173.1 Borreliella burgdorferi 297 plasmid cp32-11, complete sequence	11448	RS06040_WI91-23_WI91-23_cp32-11_ParA_X	cp32-11	RS06040	11448	252	99.60317460317461	755	251	[(1, 252)]	[(4018, 4773)]	[(1, 252)]	6.595038434661076
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161173.1 Borreliella burgdorferi 297 plasmid cp32-11, complete sequence	11448	B500_cp32-11_ParA_1	cp32-11	B500	11448	252	99.20634920634922	755	251	[(1, 252)]	[(4018, 4773)]	[(1, 252)]	6.595038434661076
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161162.1 Borreliella burgdorferi 297 plasmid cp32-3, complete sequence	29914	S35_B31_cp32-3_ParA_X	cp32-3	S35	29914	246	100.0	737	245	[(1, 246)]	[(21417, 22154)]	[(1, 246)]	2.4637293574914754
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161162.1 Borreliella burgdorferi 297 plasmid cp32-3, complete sequence	29914	RS04790_B331_B331_cp32_10_ParA_X	cp32-10	RS04790	29914	246	99.59349593495935	737	245	[(1, 246)]	[(21417, 22154)]	[(1, 246)]	2.4637293574914754
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161162.1 Borreliella burgdorferi 297 plasmid cp32-3, complete sequence	29914	RS05790_72a_72a_lp32-3_ParA_X	lp32-3	RS05790	29914	246	96.7479674796748	737	245	[(1, 246)]	[(21417, 22154)]	[(1, 246)]	2.4637293574914754
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161162.1 Borreliella burgdorferi 297 plasmid cp32-3, complete sequence	29914	RS06375_CA-11.2A_CA-11.2A_cp32-3_ParA_X	cp32-3	RS06375	29914	246	93.4959349593496	737	245	[(1, 246)]	[(21417, 22154)]	[(1, 246)]	2.4637293574914754
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161161.1 Borreliella burgdorferi 297 plasmid cp32-4, complete sequence	30306	RS05205_B331_B331_cp32_4_ParA_X	cp32-4	RS05205	30306	251	99.60159362549801	752	250	[(1, 251)]	[(21184, 21936)]	[(1, 251)]	2.4813568270309507
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161161.1 Borreliella burgdorferi 297 plasmid cp32-4, complete sequence	30306	B379_cp32-2_ParA_1	cp32-2	B379	30306	251	100.0	752	250	[(1, 251)]	[(21184, 21936)]	[(1, 251)]	2.4813568270309507
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161161.1 Borreliella burgdorferi 297 plasmid cp32-4, complete sequence	30306	RS02205_MM1_plsm_cp32-4_ParA_X	cp32-4	RS02205	30306	251	99.60159362549801	752	250	[(1, 251)]	[(21184, 21936)]	[(1, 251)]	2.4813568270309507
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161161.1 Borreliella burgdorferi 297 plasmid cp32-4, complete sequence	30306	RS06370_72a_72a_cp32-1_ParA_X	cp32-1	RS06370	30306	251	99.20318725099602	752	250	[(1, 251)]	[(21184, 21936)]	[(1, 251)]	2.4813568270309507
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161161.1 Borreliella burgdorferi 297 plasmid cp32-4, complete sequence	30306	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30306	251	98.80478087649402	752	250	[(1, 251)]	[(21184, 21936)]	[(1, 251)]	2.4813568270309507
