contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_1 [gcode=11] [topology=linear]	URI34H	910082	B379_chromosome_ParA_2	chromosome	B379	910082	380	99.72677595628416	0.12053858883045704	1097	365	[(1, 366)]	[(368729, 369826)]	[(1, 366)]		False
contig_10 [gcode=11] [topology=linear]	URI34H	25827	RS05185_N40_N40_lp28-2_ParA_X	lp28-2	RS05185	25827	255	94.50980392156862	2.958144577380261	764	254	[(1, 255)]	[(14310, 15074)]	[(1, 255)]		False
contig_11 [gcode=11] [topology=linear]	URI34H	24923	K21_B31_lp36_ParA_X	lp36	K21	24923	249	100.0	2.9209966697428076	728	242	[(1, 243)]	[(13200, 13928)]	[(1, 243)]		False
contig_12 [gcode=11] [topology=linear]	URI34H	24444	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	24444	251	100.0	3.0764195712649323	752	250	[(1, 251)]	[(22373, 23125)]	[(1, 251)]		False
contig_13 [gcode=11] [topology=linear]	URI34H	23159	RS06415_JD1_JD1_lp28-5_ParA_X	lp28-5	RS06415	23159	250	100.0	3.2341638239993094	749	249	[(1, 250)]	[(17608, 18357)]	[(1, 250)]		False
contig_14 [gcode=11] [topology=linear]	URI34H	20970	O32_B31_cp32-7_ParA_X	cp32-7	O32	20970	249	100.0	3.557463042441583	746	248	[(1, 249)]	[(8241, 8987)]	[(1, 249)]		False
contig_15 [gcode=11] [topology=linear]	URI34H	18310	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	18310	246	100.0	3.9595849262697977	725	241	[(1, 242)]	[(14780, 15505)]	[(1, 242)]		False
contig_16 [gcode=11] [topology=linear]	URI34H	13490	RS06010_72a_72a_cp32-10_ParA_X	cp32-10	RS06010	13490	251	100.0	5.574499629355078	752	250	[(1, 251)]	[(3993, 4745)]	[(1, 251)]		False
contig_17 [gcode=11] [topology=linear]	URI34H	9493	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	9493	249	99.19678714859438	7.858421995154324	746	248	[(1, 249)]	[(2089, 2835)]	[(1, 249)]		False
contig_18 [gcode=11] [topology=linear]	URI34H	8674				8674										False
contig_19 [gcode=11] [topology=linear]	URI34H	3474				3474										False
contig_2 [gcode=11] [topology=linear]	URI34H	53982	A20_B31_lp54_ParA_X	lp54	A20	53982	250	100.0	1.3874995368826646	749	249	[(1, 250)]	[(39668, 40417)]	[(1, 250)]		False
contig_20 [gcode=11] [topology=linear]	URI34H	2671				2671										False
contig_21 [gcode=11] [topology=linear]	URI34H	2061				2061										False
contig_22 [gcode=11] [topology=linear]	URI34H	1294				1294										False
contig_23 [gcode=11] [topology=linear]	URI34H	1152				1152										False
contig_24 [gcode=11] [topology=linear]	URI34H	1132				1132										False
contig_25 [gcode=11] [topology=linear]	URI34H	1129				1129										False
contig_26 [gcode=11] [topology=linear]	URI34H	1120				1120										False
contig_27 [gcode=11] [topology=linear]	URI34H	1110				1110										False
contig_28 [gcode=11] [topology=linear]	URI34H	1075				1075										False
