assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
UNY169P	contig_1 [gcode=11] [topology=linear]	902773	B379_chromosome_ParA_2	chromosome	B379	902773	380	99.4535519125683	1097	365	[(1, 366)]	[(368276, 369373)]	[(1, 366)]	0.12151448924591231
UNY169P	contig_1 [gcode=11] [topology=linear]	902773	NE_5261_chromosome_ParA_2	chromosome	NE_5261	902773	380	99.4535519125683	1097	365	[(1, 366)]	[(368276, 369373)]	[(1, 366)]	0.12151448924591231
UNY169P	contig_1 [gcode=11] [topology=linear]	902773	80a_chromosome_ParA_2	chromosome	80a	902773	380	99.4535519125683	1097	365	[(1, 366)]	[(368276, 369373)]	[(1, 366)]	0.12151448924591231
UNY169P	contig_1 [gcode=11] [topology=linear]	902773	B500_chromosome_ParA_2	chromosome	B500	902773	380	99.4535519125683	1097	365	[(1, 366)]	[(368276, 369373)]	[(1, 366)]	0.12151448924591231
UNY169P	contig_1 [gcode=11] [topology=linear]	902773	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	902773	380	99.18032786885246	1097	365	[(1, 366)]	[(368276, 369373)]	[(1, 366)]	0.12151448924591231
UNY169P	contig_2 [gcode=11] [topology=linear]	26498	N40_cp26_ParA_1	cp26	N40	26498	253	100.0	758	252	[(1, 253)]	[(22196, 22954)]	[(1, 253)]	2.86059325232093
UNY169P	contig_2 [gcode=11] [topology=linear]	26498	RS06135_N40_N40_cp26_ParA_X	cp26	RS06135	26498	253	99.60474308300395	758	252	[(1, 253)]	[(22196, 22954)]	[(1, 253)]	2.86059325232093
UNY169P	contig_2 [gcode=11] [topology=linear]	26498	NE_5261_cp26_ParA_1	cp26	NE_5261	26498	253	99.2094861660079	758	252	[(1, 253)]	[(22196, 22954)]	[(1, 253)]	2.86059325232093
UNY169P	contig_2 [gcode=11] [topology=linear]	26498	RS05220_29805_29805_cp26_ParA_X	cp26	RS05220	26498	253	98.41897233201581	758	252	[(1, 253)]	[(22196, 22954)]	[(1, 253)]	2.86059325232093
UNY169P	contig_2 [gcode=11] [topology=linear]	26498	B12_B31_cp26_ParA_X	cp26	B12	26498	253	98.81422924901186	758	252	[(1, 253)]	[(22196, 22954)]	[(1, 253)]	2.86059325232093
UNY169P	contig_3 [gcode=11] [topology=linear]	30154	RS06365_N40_N40_cp32-10_ParA_X	cp32-10	RS06365	30154	251	100.0	752	250	[(1, 251)]	[(15183, 15935)]	[(1, 251)]	2.493864827220269
UNY169P	contig_3 [gcode=11] [topology=linear]	30154	Q40_B31_lp56_ParA_X	lp56	Q40	30154	251	99.60159362549801	752	250	[(1, 251)]	[(15183, 15935)]	[(1, 251)]	2.493864827220269
UNY169P	contig_3 [gcode=11] [topology=linear]	30154	RS05285_CA-11.2A_CA-11.2A_cp32-10_ParA_X	cp32-10	RS05285	30154	251	99.20318725099602	752	250	[(1, 251)]	[(15183, 15935)]	[(1, 251)]	2.493864827220269
UNY169P	contig_3 [gcode=11] [topology=linear]	30154	RS05810_94a_94a_cp32-10_ParA_X	cp32-10	RS05810	30154	251	99.20318725099602	752	250	[(1, 251)]	[(15183, 15935)]	[(1, 251)]	2.493864827220269
UNY169P	contig_3 [gcode=11] [topology=linear]	30154	RS06010_72a_72a_cp32-10_ParA_X	cp32-10	RS06010	30154	251	98.80478087649402	752	250	[(1, 251)]	[(15183, 15935)]	[(1, 251)]	2.493864827220269
UNY169P	contig_6 [gcode=11] [topology=linear]	29615	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	29615	257	100.0	770	256	[(1, 257)]	[(3032, 3802)]	[(1, 257)]	2.600033766672295
UNY169P	contig_6 [gcode=11] [topology=linear]	29615	RS06275_WI91-23_WI91-23_cp32-5_ParA_X	cp32-5	RS06275	29615	257	99.61089494163424	770	256	[(1, 257)]	[(3032, 3802)]	[(1, 257)]	2.600033766672295
UNY169P	contig_6 [gcode=11] [topology=linear]	29615	RS05610_72a_72a_cp32-5_ParA_X	cp32-5	RS05610	29615	257	99.61089494163424	770	256	[(1, 257)]	[(3032, 3802)]	[(1, 257)]	2.600033766672295
UNY169P	contig_6 [gcode=11] [topology=linear]	29615	B500_cp32-5_ParA_1	cp32-5	B500	29615	257	99.22178988326849	770	256	[(1, 257)]	[(3032, 3802)]	[(1, 257)]	2.600033766672295
UNY169P	contig_6 [gcode=11] [topology=linear]	29615	RS06160_118a_118a_cp32-5_ParA_X	cp32-5	RS06160	29615	257	99.22178988326849	770	256	[(1, 257)]	[(3032, 3802)]	[(1, 257)]	2.600033766672295
UNY169P	contig_7 [gcode=11] [topology=linear]	17483	O32_B31_cp32-7_ParA_X	cp32-7	O32	17483	249	100.0	746	248	[(1, 249)]	[(12029, 12775)]	[(1, 249)]	4.267002230738432
UNY169P	contig_7 [gcode=11] [topology=linear]	17483	RS06545_29805_29805_cp32-7_ParA_X	cp32-7	RS06545	17483	249	100.0	743	247	[(1, 248)]	[(12029, 12772)]	[(1, 248)]	4.2498427043413605
UNY169P	contig_8 [gcode=11] [topology=linear]	30658	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	30658	251	100.0	743	247	[(1, 248)]	[(16459, 17202)]	[(1, 248)]	2.4235109922369364
UNY169P	contig_8 [gcode=11] [topology=linear]	30658	N32_B31_cp32-9_ParA_X	cp32-9	N32	30658	251	99.59677419354838	743	247	[(1, 248)]	[(16459, 17202)]	[(1, 248)]	2.4235109922369364
