contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_1 [gcode=11] [topology=linear]	URI117H	461794	B379_chromosome_ParA_4	chromosome	B379	461794	323	100.0	0.20961727523527807	968	322	[(1, 323)]	[(322719, 323687)]	[(1, 323)]	lp54:::chromosome	True
contig_10 [gcode=11] [topology=linear]	URI117H	23290	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	23290	251	100.0	3.228853585229712	752	250	[(1, 251)]	[(1142, 1894)]	[(1, 251)]		False
contig_100 [gcode=11] [topology=linear]	URI117H	280				280										False
contig_101 [gcode=11] [topology=linear]	URI117H	272				272										False
contig_102 [gcode=11] [topology=linear]	URI117H	260				260										False
contig_103 [gcode=11] [topology=linear]	URI117H	258				258										False
contig_104 [gcode=11] [topology=linear]	URI117H	253				253										False
contig_105 [gcode=11] [topology=linear]	URI117H	252				252										False
contig_106 [gcode=11] [topology=linear]	URI117H	245				245										False
contig_107 [gcode=11] [topology=linear]	URI117H	243				243										False
contig_108 [gcode=11] [topology=linear]	URI117H	241				241										False
contig_109 [gcode=11] [topology=linear]	URI117H	240				240										False
contig_11 [gcode=11] [topology=linear]	URI117H	22894	B379_lp28-5_ParA_1	lp28-5	B379	22894	247	100.0	3.232287935703678	740	246	[(1, 247)]	[(4991, 5731)]	[(1, 247)]		False
contig_110 [gcode=11] [topology=linear]	URI117H	234				234										False
contig_111 [gcode=11] [topology=linear]	URI117H	227				227										False
contig_112 [gcode=11] [topology=linear]	URI117H	226				226										False
contig_113 [gcode=11] [topology=linear]	URI117H	222				222										False
contig_114 [gcode=11] [topology=linear]	URI117H	217				217										False
contig_115 [gcode=11] [topology=linear]	URI117H	214				214										False
contig_116 [gcode=11] [topology=linear]	URI117H	214				214										False
contig_117 [gcode=11] [topology=linear]	URI117H	208				208										False
contig_118 [gcode=11] [topology=linear]	URI117H	198				198										False
contig_119 [gcode=11] [topology=linear]	URI117H	195				195										False
contig_12 [gcode=11] [topology=linear]	URI117H	21320	K21_B31_lp36_ParA_X	lp36	K21	21320	249	100.0	3.414634146341464	728	242	[(1, 243)]	[(9808, 10536)]	[(1, 243)]		False
contig_120 [gcode=11] [topology=linear]	URI117H	194				194										False
contig_121 [gcode=11] [topology=linear]	URI117H	189				189										False
contig_122 [gcode=11] [topology=linear]	URI117H	189				189										False
contig_123 [gcode=11] [topology=linear]	URI117H	187				187										False
contig_124 [gcode=11] [topology=linear]	URI117H	187				187										False
contig_125 [gcode=11] [topology=linear]	URI117H	185				185										False
contig_126 [gcode=11] [topology=linear]	URI117H	182				182										False
contig_127 [gcode=11] [topology=linear]	URI117H	179				179										False
contig_128 [gcode=11] [topology=linear]	URI117H	175				175										False
contig_129 [gcode=11] [topology=linear]	URI117H	174				174										False
contig_13 [gcode=11] [topology=linear]	URI117H	21179	O32_B31_cp32-7_ParA_X	cp32-7	O32	21179	249	100.0	3.522357051796591	746	248	[(1, 249)]	[(13509, 14255)]	[(1, 249)]		False
contig_130 [gcode=11] [topology=linear]	URI117H	170				170										False
contig_131 [gcode=11] [topology=linear]	URI117H	169				169										False
contig_132 [gcode=11] [topology=linear]	URI117H	169				169										False
contig_133 [gcode=11] [topology=linear]	URI117H	169				169										False
contig_134 [gcode=11] [topology=linear]	URI117H	165				165										False
contig_135 [gcode=11] [topology=linear]	URI117H	163				163										False
contig_136 [gcode=11] [topology=linear]	URI117H	157				157										False
contig_137 [gcode=11] [topology=linear]	URI117H	156				156										False
contig_138 [gcode=11] [topology=linear]	URI117H	154				154										False
contig_139 [gcode=11] [topology=linear]	URI117H	154				154										False
contig_14 [gcode=11] [topology=linear]	URI117H	21164	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	21164	251	100.0	3.510678510678511	743	247	[(1, 248)]	[(14456, 15199)]	[(1, 248)]		False
contig_140 [gcode=11] [topology=linear]	URI117H	153				153										False
contig_141 [gcode=11] [topology=linear]	URI117H	152				152										False
contig_142 [gcode=11] [topology=linear]	URI117H	146				146										False
contig_143 [gcode=11] [topology=linear]	URI117H	140				140										False
contig_144 [gcode=11] [topology=linear]	URI117H	136				136										False
contig_145 [gcode=11] [topology=linear]	URI117H	135				135										False
contig_146 [gcode=11] [topology=linear]	URI117H	132				132										False
contig_147 [gcode=11] [topology=linear]	URI117H	132				132										False
contig_148 [gcode=11] [topology=linear]	URI117H	127				127										False
contig_149 [gcode=11] [topology=linear]	URI117H	126				126										False
contig_15 [gcode=11] [topology=linear]	URI117H	20991	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	20991	246	100.0	6.907722357200704	1450	241	[(1, 242)]	[(37, 762), (6429, 7154)]	[(1, 242), (1, 242)]	lp17*	True
contig_150 [gcode=11] [topology=linear]	URI117H	123				123										False
contig_151 [gcode=11] [topology=linear]	URI117H	122				122										False
contig_152 [gcode=11] [topology=linear]	URI117H	119				119										False
contig_153 [gcode=11] [topology=linear]	URI117H	117				117										False
contig_154 [gcode=11] [topology=linear]	URI117H	117				117										False
contig_155 [gcode=11] [topology=linear]	URI117H	117				117										False
contig_156 [gcode=11] [topology=linear]	URI117H	116				116										False
contig_157 [gcode=11] [topology=linear]	URI117H	114				114										False
contig_158 [gcode=11] [topology=linear]	URI117H	113				113										False
contig_159 [gcode=11] [topology=linear]	URI117H	107				107										False
contig_16 [gcode=11] [topology=linear]	URI117H	19310	B379_cp32-2_ParA_1	cp32-2	B379	19310	251	100.0	3.8943552563438635	752	250	[(1, 251)]	[(6419, 7171)]	[(1, 251)]		False
contig_160 [gcode=11] [topology=linear]	URI117H	106				106										False
contig_17 [gcode=11] [topology=linear]	URI117H	9154				9154										False
contig_18 [gcode=11] [topology=linear]	URI117H	8921	RS00365_JD1_JD1_lp28-1_ParA_X	lp28-1	RS00365	8921	254	100.0	8.530433807869073	761	253	[(1, 254)]	[(4581, 5342)]	[(1, 254)]		False
contig_19 [gcode=11] [topology=linear]	URI117H	7357	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	7357	252	100.0	10.140002718499389	746	248	[(4, 252)]	[(6609, 7355)]	[(4, 252)]		False
