assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
URI103H	contig_1 [gcode=11] [topology=linear]	921058	B379_chromosome_ParA_2	chromosome	B379	921058	380	100.0	0.1191021629473931	1097	365	[(1, 366)]	[(551451, 552548)]	[(1, 366)]
URI103H	contig_1 [gcode=11] [topology=linear]	921058	80a_chromosome_ParA_2	chromosome	80a	921058	380	99.4535519125683	0.1191021629473931	1097	365	[(1, 366)]	[(551451, 552548)]	[(1, 366)]
URI103H	contig_1 [gcode=11] [topology=linear]	921058	NE_5261_chromosome_ParA_2	chromosome	NE_5261	921058	380	99.4535519125683	0.1191021629473931	1097	365	[(1, 366)]	[(551451, 552548)]	[(1, 366)]
URI103H	contig_1 [gcode=11] [topology=linear]	921058	B500_chromosome_ParA_2	chromosome	B500	921058	380	99.45054945054946	0.11845073817284037	1091	363	[(1, 364)]	[(551457, 552548)]	[(1, 364)]
URI103H	contig_1 [gcode=11] [topology=linear]	921058	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	921058	380	99.17582417582418	0.11845073817284037	1091	363	[(1, 364)]	[(551457, 552548)]	[(1, 364)]
URI103H	contig_2 [gcode=11] [topology=linear]	86873	H28_B31_lp28-3_ParA_X	lp28-3	H28	86873	251	100.0	0.8656314389971567	752	250	[(1, 251)]	[(51233, 51985)]	[(1, 251)]
URI103H	contig_2 [gcode=11] [topology=linear]	86873	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	86873	251	99.60159362549801	0.8656314389971567	752	250	[(1, 251)]	[(51233, 51985)]	[(1, 251)]
URI103H	contig_2 [gcode=11] [topology=linear]	86873	RS06760_Bol26_Bol26_lp28-3_ParA_X	lp28-3	RS06760	86873	251	97.60956175298804	0.8656314389971567	752	250	[(1, 251)]	[(51233, 51985)]	[(1, 251)]
URI103H	contig_2 [gcode=11] [topology=linear]	86873	K21_B31_lp36_ParA_X	lp36	K21	86873	249	84.34959349593495	1.6967297088853843	1474	248	[(1, 249)]	[(72082, 72810), (51233, 51979)]	[(1, 243), (1, 249)]
URI103H	contig_2 [gcode=11] [topology=linear]	86873	RS01335_MM1_plsm_lp36_ParA_X	lp36	RS01335	86873	249	84.14634146341463	1.6967297088853843	1474	248	[(1, 249)]	[(72082, 72810), (51233, 51979)]	[(1, 243), (1, 249)]
