assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161904.1 Borreliella burgdorferi strain PFhe_I chromosome, complete genome	910259	NE_5261_chromosome_ParA_2	chromosome	NE_5261	910259	380	100.0	0.12051515008365751	1097	365	[(1, 366)]	[(540650, 541747)]	[(1, 366)]
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161904.1 Borreliella burgdorferi strain PFhe_I chromosome, complete genome	910259	B379_chromosome_ParA_2	chromosome	B379	910259	380	99.4535519125683	0.12051515008365751	1097	365	[(1, 366)]	[(540650, 541747)]	[(1, 366)]
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161904.1 Borreliella burgdorferi strain PFhe_I chromosome, complete genome	910259	80a_chromosome_ParA_2	chromosome	80a	910259	380	99.4535519125683	0.12051515008365751	1097	365	[(1, 366)]	[(540650, 541747)]	[(1, 366)]
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161904.1 Borreliella burgdorferi strain PFhe_I chromosome, complete genome	910259	B500_chromosome_ParA_2	chromosome	B500	910259	380	99.45054945054946	0.1198559970294169	1091	363	[(1, 364)]	[(540656, 541747)]	[(1, 364)]
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161904.1 Borreliella burgdorferi strain PFhe_I chromosome, complete genome	910259	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	910259	380	99.17582417582418	0.1198559970294169	1091	363	[(1, 364)]	[(540656, 541747)]	[(1, 364)]
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161905.1 Borreliella burgdorferi strain PFhe_I plasmid cp26, complete sequence	26504	NE_5261_cp26_ParA_1	cp26	NE_5261	26504	253	100.0	2.859945668578328	758	252	[(1, 253)]	[(9275, 10033)]	[(1, 253)]
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161905.1 Borreliella burgdorferi strain PFhe_I plasmid cp26, complete sequence	26504	B12_B31_cp26_ParA_X	cp26	B12	26504	253	99.60474308300395	2.859945668578328	758	252	[(1, 253)]	[(9275, 10033)]	[(1, 253)]
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161905.1 Borreliella burgdorferi strain PFhe_I plasmid cp26, complete sequence	26504	MM1_cp26_ParA_1	cp26	MM1	26504	253	99.60474308300395	2.859945668578328	758	252	[(1, 253)]	[(9275, 10033)]	[(1, 253)]
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161905.1 Borreliella burgdorferi strain PFhe_I plasmid cp26, complete sequence	26504	N40_cp26_ParA_1	cp26	N40	26504	253	99.2094861660079	2.859945668578328	758	252	[(1, 253)]	[(9275, 10033)]	[(1, 253)]
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161905.1 Borreliella burgdorferi strain PFhe_I plasmid cp26, complete sequence	26504	RS00680_MM1_plsm_cp26_ParA_X	cp26	RS00680	26504	253	99.2094861660079	2.859945668578328	758	252	[(1, 253)]	[(9275, 10033)]	[(1, 253)]
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161908.1 Borreliella burgdorferi strain PFhe_I plasmid cp32-10, complete sequence	47043	RS01095_ZS7_ZS7_cp32-3+10_ParA_X	cp32-3+10	RS01095	47043	251	100.0	1.5985375082371447	752	250	[(1, 251)]	[(19428, 20180)]	[(1, 251)]
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161908.1 Borreliella burgdorferi strain PFhe_I plasmid cp32-10, complete sequence	47043	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	47043	249	100.0	1.5857832196075932	746	248	[(1, 249)]	[(38526, 39272)]	[(1, 249)]
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161908.1 Borreliella burgdorferi strain PFhe_I plasmid cp32-10, complete sequence	47043	M32_B31_cp32-6_ParA_X	cp32-6	M32	47043	249	99.59839357429718	1.5857832196075932	746	248	[(1, 249)]	[(38526, 39272)]	[(1, 249)]
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161908.1 Borreliella burgdorferi strain PFhe_I plasmid cp32-10, complete sequence	47043	RS05165_118a_118a_cp32-6_ParA_X	cp32-6	RS05165	47043	249	99.19678714859438	1.5857832196075932	746	248	[(1, 249)]	[(38526, 39272)]	[(1, 249)]
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161908.1 Borreliella burgdorferi strain PFhe_I plasmid cp32-10, complete sequence	47043	RS06365_N40_N40_cp32-10_ParA_X	cp32-10	RS06365	47043	251	89.64143426294821	1.5985375082371447	752	250	[(1, 251)]	[(19428, 20180)]	[(1, 251)]
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161909.1 Borreliella burgdorferi strain PFhe_I plasmid cp32-12, complete sequence	30708	RS00580_ZS7_ZS7_cp32-12_ParA_X	cp32-12	RS00580	30708	260	100.0	2.5367982284746646	779	259	[(1, 260)]	[(21349, 22128)]	[(1, 260)]
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161909.1 Borreliella burgdorferi strain PFhe_I plasmid cp32-12, complete sequence	30708	297_cp32-12_ParA_X	cp32-12	297	30708	260	100.0	2.5270287872867008	776	258	[(1, 259)]	[(21349, 22125)]	[(1, 259)]
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161909.1 Borreliella burgdorferi strain PFhe_I plasmid cp32-12, complete sequence	30708	RS07125_JD1_JD1_cp32-12_ParA_X	cp32-12	RS07125	30708	260	99.23076923076923	2.5367982284746646	779	259	[(1, 260)]	[(21349, 22128)]	[(1, 260)]
