assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
URI88H	contig_1 [gcode=11] [topology=linear]	906672	B379_chromosome_ParA_2	chromosome	B379	906672	380	100.0	0.12099193534155682	1097	365	[(1, 366)]	[(368861, 369958)]	[(1, 366)]
URI88H	contig_1 [gcode=11] [topology=linear]	906672	80a_chromosome_ParA_2	chromosome	80a	906672	380	99.4535519125683	0.12099193534155682	1097	365	[(1, 366)]	[(368861, 369958)]	[(1, 366)]
URI88H	contig_1 [gcode=11] [topology=linear]	906672	NE_5261_chromosome_ParA_2	chromosome	NE_5261	906672	380	99.4535519125683	0.12099193534155682	1097	365	[(1, 366)]	[(368861, 369958)]	[(1, 366)]
URI88H	contig_1 [gcode=11] [topology=linear]	906672	B500_chromosome_ParA_2	chromosome	B500	906672	380	99.45054945054946	0.12033017452838513	1091	363	[(1, 364)]	[(368861, 369952)]	[(1, 364)]
URI88H	contig_1 [gcode=11] [topology=linear]	906672	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	906672	380	99.17582417582418	0.12033017452838513	1091	363	[(1, 364)]	[(368861, 369952)]	[(1, 364)]
URI88H	contig_2 [gcode=11] [topology=linear]	59619	I21_B31_lp28-4_ParA_X	lp28-4	I21	59619	250	100.0	1.2563109075965715	749	249	[(1, 250)]	[(12053, 12802)]	[(1, 250)]
URI88H	contig_2 [gcode=11] [topology=linear]	59619	RS05970_CA-11.2A_CA-11.2A_lp36-28-4_ParA_X	lp36-28-4	RS05970	59619	250	99.2	1.2563109075965715	749	249	[(1, 250)]	[(12053, 12802)]	[(1, 250)]
URI88H	contig_2 [gcode=11] [topology=linear]	59619	RS05930_ZS7_ZS7_lp28-4_ParA_X	lp28-4	RS05930	59619	250	98.8	1.2563109075965715	749	249	[(1, 250)]	[(12053, 12802)]	[(1, 250)]
URI88H	contig_2 [gcode=11] [topology=linear]	59619	RS00670_JD1_JD1_lp25_ParA_X	lp25	RS00670	59619	252	100.0	1.2663748133984132	755	251	[(1, 252)]	[(39783, 40538)]	[(1, 252)]
URI88H	contig_2 [gcode=11] [topology=linear]	59619	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	59619	252	98.4126984126984	1.2663748133984132	755	251	[(1, 252)]	[(39783, 40538)]	[(1, 252)]
URI88H	contig_3 [gcode=11] [topology=linear]	54954	RS00365_JD1_JD1_lp28-1_ParA_X	lp28-1	RS00365	54954	254	100.0	1.3847945554463734	761	253	[(1, 254)]	[(12892, 13653)]	[(1, 254)]
URI88H	contig_3 [gcode=11] [topology=linear]	54954	F24_B31_lp28-1_ParA_X	lp28-1	F24	54954	254	99.60629921259843	1.3847945554463734	761	253	[(1, 254)]	[(12892, 13653)]	[(1, 254)]
URI88H	contig_3 [gcode=11] [topology=linear]	54954	RS06670_WI91-23_WI91-23_lp28-1_ParA_X	lp28-1	RS06670	54954	254	99.21259842519686	1.3847945554463734	761	253	[(1, 254)]	[(12892, 13653)]	[(1, 254)]
URI88H	contig_3 [gcode=11] [topology=linear]	54954	RS06620_JD1_JD1_lp28-7_ParA_X	lp28-7	RS06620	54954	253	100.0	1.379335444189686	758	252	[(1, 253)]	[(46963, 47721)]	[(1, 253)]
URI88H	contig_3 [gcode=11] [topology=linear]	54954	RS05395_Bol26_Bol26_lp28-9_ParA_X	lp28-9	RS05395	54954	254	83.46456692913385	1.3847945554463734	761	253	[(1, 254)]	[(12892, 13653)]	[(1, 254)]
URI88H	contig_4 [gcode=11] [topology=linear]	53918	A20_B31_lp54_ParA_X	lp54	A20	53918	250	100.0	1.389146481694425	749	249	[(1, 250)]	[(39581, 40330)]	[(1, 250)]
URI88H	contig_5 [gcode=11] [topology=linear]	53592	H28_B31_lp28-3_ParA_X	lp28-3	H28	53592	251	100.0	1.4031945066427824	752	250	[(1, 251)]	[(17949, 18701)]	[(1, 251)]
URI88H	contig_5 [gcode=11] [topology=linear]	53592	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	53592	251	99.60159362549801	1.4031945066427824	752	250	[(1, 251)]	[(17949, 18701)]	[(1, 251)]
URI88H	contig_5 [gcode=11] [topology=linear]	53592	RS06760_Bol26_Bol26_lp28-3_ParA_X	lp28-3	RS06760	53592	251	97.60956175298804	1.4031945066427824	752	250	[(1, 251)]	[(17949, 18701)]	[(1, 251)]
URI88H	contig_5 [gcode=11] [topology=linear]	53592	K21_B31_lp36_ParA_X	lp36	K21	53592	249	84.34959349593495	2.750410509031199	1474	248	[(1, 249)]	[(38788, 39516), (17949, 18695)]	[(1, 243), (1, 249)]
URI88H	contig_5 [gcode=11] [topology=linear]	53592	RS01335_MM1_plsm_lp36_ParA_X	lp36	RS01335	53592	249	84.14634146341463	2.750410509031199	1474	248	[(1, 249)]	[(38788, 39516), (17949, 18695)]	[(1, 243), (1, 249)]
URI88H	contig_6 [gcode=11] [topology=linear]	30951	S35_B31_cp32-3_ParA_X	cp32-3	S35	30951	246	100.0	2.3811831604794675	737	245	[(1, 246)]	[(26461, 27198)]	[(1, 246)]
URI88H	contig_6 [gcode=11] [topology=linear]	30951	RS04790_B331_B331_cp32_10_ParA_X	cp32-10	RS04790	30951	246	99.59349593495935	2.3811831604794675	737	245	[(1, 246)]	[(26461, 27198)]	[(1, 246)]
URI88H	contig_6 [gcode=11] [topology=linear]	30951	RS05790_72a_72a_lp32-3_ParA_X	lp32-3	RS05790	30951	246	96.7479674796748	2.3811831604794675	737	245	[(1, 246)]	[(26461, 27198)]	[(1, 246)]
URI88H	contig_6 [gcode=11] [topology=linear]	30951	RS06375_CA-11.2A_CA-11.2A_cp32-3_ParA_X	cp32-3	RS06375	30951	246	93.4959349593496	2.3811831604794675	737	245	[(1, 246)]	[(26461, 27198)]	[(1, 246)]
URI88H	contig_7 [gcode=11] [topology=linear]	30842	L32_B31_cp32-8_ParA_X	cp32-8	L32	30842	246	100.0	2.3895985993126256	737	245	[(1, 246)]	[(21505, 22242)]	[(1, 246)]
URI88H	contig_7 [gcode=11] [topology=linear]	30842	RS01500_JD1_JD1_cp32-8_ParA_X	cp32-8	RS01500	30842	246	99.59349593495935	2.3895985993126256	737	245	[(1, 246)]	[(21505, 22242)]	[(1, 246)]
URI88H	contig_7 [gcode=11] [topology=linear]	30842	RS04445_118a_118a_cp32-8_ParA_X	cp32-8	RS04445	30842	246	99.59349593495935	2.3895985993126256	737	245	[(1, 246)]	[(21505, 22242)]	[(1, 246)]
URI88H	contig_7 [gcode=11] [topology=linear]	30842	RS06035_N40_N40_cp32-12_ParA_X	cp32-12	RS06035	30842	260	79.45736434108527	2.506322547175929	773	257	[(1, 258)]	[(21469, 22242)]	[(1, 258)]
URI88H	contig_7 [gcode=11] [topology=linear]	30842	RS00580_ZS7_ZS7_cp32-12_ParA_X	cp32-12	RS00580	30842	260	79.26829268292683	2.3895985993126256	737	245	[(1, 246)]	[(21505, 22242)]	[(1, 246)]
URI88H	contig_8 [gcode=11] [topology=linear]	30663	RS00580_ZS7_ZS7_cp32-12_ParA_X	cp32-12	RS00580	30663	260	100.0	2.540521149267847	779	259	[(1, 260)]	[(21144, 21923)]	[(1, 260)]
URI88H	contig_8 [gcode=11] [topology=linear]	30663	297_cp32-12_ParA_X	cp32-12	297	30663	260	100.0	2.5307373707725924	776	258	[(1, 259)]	[(21147, 21923)]	[(1, 259)]
URI88H	contig_8 [gcode=11] [topology=linear]	30663	RS07125_JD1_JD1_cp32-12_ParA_X	cp32-12	RS07125	30663	260	99.23076923076923	2.540521149267847	779	259	[(1, 260)]	[(21144, 21923)]	[(1, 260)]
URI88H	contig_8 [gcode=11] [topology=linear]	30663	RS06035_N40_N40_cp32-12_ParA_X	cp32-12	RS06035	30663	260	91.92307692307692	2.540521149267847	779	259	[(1, 260)]	[(21144, 21923)]	[(1, 260)]
URI88H	contig_8 [gcode=11] [topology=linear]	30663	RS01500_JD1_JD1_cp32-8_ParA_X	cp32-8	RS01500	30663	246	79.67479674796748	2.4035482503342793	737	245	[(1, 246)]	[(21186, 21923)]	[(1, 246)]
URI88H	contig_9 [gcode=11] [topology=linear]	30645	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30645	249	100.0	2.434328601729483	746	248	[(1, 249)]	[(20021, 20767)]	[(1, 249)]
URI88H	contig_9 [gcode=11] [topology=linear]	30645	M32_B31_cp32-6_ParA_X	cp32-6	M32	30645	249	99.59839357429718	2.434328601729483	746	248	[(1, 249)]	[(20021, 20767)]	[(1, 249)]
URI88H	contig_9 [gcode=11] [topology=linear]	30645	RS05165_118a_118a_cp32-6_ParA_X	cp32-6	RS05165	30645	249	99.19678714859438	2.434328601729483	746	248	[(1, 249)]	[(20021, 20767)]	[(1, 249)]
URI88H	contig_10 [gcode=11] [topology=linear]	30636	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	30636	257	100.0	2.5133829481655567	770	256	[(1, 257)]	[(20777, 21547)]	[(1, 257)]
URI88H	contig_10 [gcode=11] [topology=linear]	30636	RS06275_WI91-23_WI91-23_cp32-5_ParA_X	cp32-5	RS06275	30636	257	99.61089494163424	2.5133829481655567	770	256	[(1, 257)]	[(20777, 21547)]	[(1, 257)]
URI88H	contig_10 [gcode=11] [topology=linear]	30636	RS05610_72a_72a_cp32-5_ParA_X	cp32-5	RS05610	30636	257	99.61089494163424	2.5133829481655567	770	256	[(1, 257)]	[(20777, 21547)]	[(1, 257)]
URI88H	contig_10 [gcode=11] [topology=linear]	30636	B500_cp32-5_ParA_1	cp32-5	B500	30636	257	99.22178988326849	2.5133829481655567	770	256	[(1, 257)]	[(20777, 21547)]	[(1, 257)]
URI88H	contig_10 [gcode=11] [topology=linear]	30636	RS06160_118a_118a_cp32-5_ParA_X	cp32-5	RS06160	30636	257	99.22178988326849	2.5133829481655567	770	256	[(1, 257)]	[(20777, 21547)]	[(1, 257)]
URI88H	contig_11 [gcode=11] [topology=linear]	30439	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30439	252	100.0	2.4803705772200138	755	251	[(1, 252)]	[(14938, 15693)]	[(1, 252)]
URI88H	contig_11 [gcode=11] [topology=linear]	30439	RS06040_WI91-23_WI91-23_cp32-11_ParA_X	cp32-11	RS06040	30439	252	99.60317460317461	2.4803705772200138	755	251	[(1, 252)]	[(14938, 15693)]	[(1, 252)]
URI88H	contig_11 [gcode=11] [topology=linear]	30439	B500_cp32-11_ParA_1	cp32-11	B500	30439	252	99.20634920634922	2.4803705772200138	755	251	[(1, 252)]	[(14938, 15693)]	[(1, 252)]
URI88H	contig_12 [gcode=11] [topology=linear]	30300	RS05205_B331_B331_cp32_4_ParA_X	cp32-4	RS05205	30300	251	99.60159362549801	2.4818481848184817	752	250	[(1, 251)]	[(21053, 21805)]	[(1, 251)]
URI88H	contig_12 [gcode=11] [topology=linear]	30300	B379_cp32-2_ParA_1	cp32-2	B379	30300	251	100.0	2.4818481848184817	752	250	[(1, 251)]	[(21053, 21805)]	[(1, 251)]
URI88H	contig_12 [gcode=11] [topology=linear]	30300	RS02205_MM1_plsm_cp32-4_ParA_X	cp32-4	RS02205	30300	251	99.60159362549801	2.4818481848184817	752	250	[(1, 251)]	[(21053, 21805)]	[(1, 251)]
URI88H	contig_12 [gcode=11] [topology=linear]	30300	RS06370_72a_72a_cp32-1_ParA_X	cp32-1	RS06370	30300	251	99.20318725099602	2.4818481848184817	752	250	[(1, 251)]	[(21053, 21805)]	[(1, 251)]
URI88H	contig_12 [gcode=11] [topology=linear]	30300	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30300	251	98.80478087649402	2.4818481848184817	752	250	[(1, 251)]	[(21053, 21805)]	[(1, 251)]
URI88H	contig_13 [gcode=11] [topology=linear]	30258	RS07790_JD1_JD1_lp38_ParA_X	lp38	RS07790	30258	245	100.0	2.4258047458523366	734	244	[(1, 245)]	[(24785, 25519)]	[(1, 245)]
URI88H	contig_13 [gcode=11] [topology=linear]	30258	RS05780_N40_N40_lp38_ParA_X	lp38	RS05780	30258	245	93.06122448979592	2.4258047458523366	734	244	[(1, 245)]	[(24785, 25519)]	[(1, 245)]
URI88H	contig_13 [gcode=11] [topology=linear]	30258	RS04825_29805_29805_lp38_ParA_X	lp38	RS04825	30258	245	92.65306122448979	2.4258047458523366	734	244	[(1, 245)]	[(24785, 25519)]	[(1, 245)]
URI88H	contig_13 [gcode=11] [topology=linear]	30258	RS06690_B331_B331_lp38_ParA_X	lp38	RS06690	30258	245	91.42857142857143	2.4258047458523366	734	244	[(1, 245)]	[(24785, 25519)]	[(1, 245)]
URI88H	contig_13 [gcode=11] [topology=linear]	30258	J17_B31_lp38_ParA_X	lp38	J17	30258	245	91.83673469387756	2.4258047458523366	734	244	[(1, 245)]	[(24785, 25519)]	[(1, 245)]
URI88H	contig_14 [gcode=11] [topology=linear]	29970	B379_chromosome_ParA_5	chromosome	B379	29970	262	100.0	2.6192859526192858	785	261	[(1, 262)]	[(26353, 27138)]	[(1, 262)]
URI88H	contig_14 [gcode=11] [topology=linear]	29970	U05_B31_lp21_ParA_X	lp21	U05	29970	262	99.61832061068702	2.6192859526192858	785	261	[(1, 262)]	[(26353, 27138)]	[(1, 262)]
URI88H	contig_14 [gcode=11] [topology=linear]	29970	HO14_NovelPFam32_DatabaseShortContig_ParA_X	HO14_NovelPFam32	HO14	29970	250	81.85483870967742	2.4791458124791457	743	247	[(1, 248)]	[(26395, 27138)]	[(1, 248)]
URI88H	contig_14 [gcode=11] [topology=linear]	29970	K21_B31_lp36_ParA_X	lp36	K21	29970	249	65.4471544715447	2.459125792459126	737	245	[(4, 249)]	[(26395, 27132)]	[(4, 249)]
URI88H	contig_14 [gcode=11] [topology=linear]	29970	RS01335_MM1_plsm_lp36_ParA_X	lp36	RS01335	29970	249	65.04065040650406	2.459125792459126	737	245	[(4, 249)]	[(26395, 27132)]	[(4, 249)]
URI88H	contig_15 [gcode=11] [topology=linear]	29050	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	29050	251	100.0	2.5886402753872635	752	250	[(1, 251)]	[(6021, 6773)]	[(1, 251)]
URI88H	contig_15 [gcode=11] [topology=linear]	29050	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	29050	251	99.60159362549801	2.5886402753872635	752	250	[(1, 251)]	[(6021, 6773)]	[(1, 251)]
URI88H	contig_15 [gcode=11] [topology=linear]	29050	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	29050	251	71.71314741035857	2.5886402753872635	752	250	[(1, 251)]	[(6021, 6773)]	[(1, 251)]
URI88H	contig_15 [gcode=11] [topology=linear]	29050	H28_B31_lp28-3_ParA_X	lp28-3	H28	29050	251	71.31474103585657	2.5886402753872635	752	250	[(1, 251)]	[(6021, 6773)]	[(1, 251)]
URI88H	contig_15 [gcode=11] [topology=linear]	29050	RS06760_Bol26_Bol26_lp28-3_ParA_X	lp28-3	RS06760	29050	251	71.31474103585657	2.5886402753872635	752	250	[(1, 251)]	[(6021, 6773)]	[(1, 251)]
URI88H	contig_16 [gcode=11] [topology=linear]	26522	JD1_cp26_ParA_1	cp26	JD1	26522	253	100.0	2.858004675363849	758	252	[(1, 253)]	[(1759, 2517)]	[(1, 253)]
URI88H	contig_16 [gcode=11] [topology=linear]	26522	RS06300_JD1_JD1_cp26_ParA_X	cp26	RS06300	26522	253	99.60474308300395	2.858004675363849	758	252	[(1, 253)]	[(1759, 2517)]	[(1, 253)]
URI88H	contig_16 [gcode=11] [topology=linear]	26522	MM1_cp26_ParA_1	cp26	MM1	26522	253	99.2094861660079	2.858004675363849	758	252	[(1, 253)]	[(1759, 2517)]	[(1, 253)]
URI88H	contig_16 [gcode=11] [topology=linear]	26522	RS00680_MM1_plsm_cp26_ParA_X	cp26	RS00680	26522	253	98.81422924901186	2.858004675363849	758	252	[(1, 253)]	[(1759, 2517)]	[(1, 253)]
URI88H	contig_16 [gcode=11] [topology=linear]	26522	pdb|156a|cp26_ParA_1	cp26	pdb|156a|cp26	26522	253	99.60474308300395	2.858004675363849	758	252	[(1, 253)]	[(1759, 2517)]	[(1, 253)]
URI88H	contig_17 [gcode=11] [topology=linear]	21662	RS06485_N40_N40_lp17_ParA_X	lp17	RS06485	21662	246	99.58677685950413	6.693749422952636	1450	241	[(1, 242)]	[(6461, 7186), (67, 792)]	[(1, 242), (1, 242)]
URI88H	contig_17 [gcode=11] [topology=linear]	21662	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	21662	246	100.0	6.693749422952636	1450	241	[(1, 242)]	[(6461, 7186), (67, 792)]	[(1, 242), (1, 242)]
URI88H	contig_18 [gcode=11] [topology=linear]	21335	O32_B31_cp32-7_ParA_X	cp32-7	O32	21335	249	100.0	3.496601827982189	746	248	[(1, 249)]	[(14926, 15672)]	[(1, 249)]
URI88H	contig_18 [gcode=11] [topology=linear]	21335	RS06545_29805_29805_cp32-7_ParA_X	cp32-7	RS06545	21335	249	100.0	3.482540426529177	743	247	[(1, 248)]	[(14929, 15672)]	[(1, 248)]
URI88H	contig_19 [gcode=11] [topology=linear]	16730	RS01665_B31_NRZ_p_lp28-1_ParA_X	lp28-1	RS01665	16730	249	100.0	4.459055588762702	746	248	[(1, 249)]	[(7035, 7781)]	[(1, 249)]
URI88H	contig_19 [gcode=11] [topology=linear]	16730	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	16730	251	70.91633466135458	4.459055588762702	746	250	[(1, 251)]	[(7035, 7781)]	[(1, 251)]
URI88H	contig_19 [gcode=11] [topology=linear]	16730	H28_B31_lp28-3_ParA_X	lp28-3	H28	16730	251	70.5179282868526	4.459055588762702	746	250	[(1, 251)]	[(7035, 7781)]	[(1, 251)]
URI88H	contig_19 [gcode=11] [topology=linear]	16730	RS06760_Bol26_Bol26_lp28-3_ParA_X	lp28-3	RS06760	16730	251	70.91633466135458	4.459055588762702	746	250	[(1, 251)]	[(7035, 7781)]	[(1, 251)]
URI88H	contig_20 [gcode=11] [topology=linear]	14883	P32_B31_cp32-1_ParA_X	cp32-1	P32	14883	246	100.0	4.951958610495196	737	245	[(1, 246)]	[(9628, 10365)]	[(1, 246)]
URI88H	contig_20 [gcode=11] [topology=linear]	14883	MM1_cp32-1_ParA_1	cp32-1	MM1	14883	246	99.59349593495935	4.951958610495196	737	245	[(1, 246)]	[(9628, 10365)]	[(1, 246)]
URI88H	contig_20 [gcode=11] [topology=linear]	14883	DN127_cp9_ParA_X	cp9	DN127	14883	246	80.16528925619835	4.871329705032588	725	241	[(1, 242)]	[(9628, 10353)]	[(1, 242)]
URI88H	contig_21 [gcode=11] [topology=linear]	3168				3168								
URI88H	contig_22 [gcode=11] [topology=linear]	887				887								
URI88H	contig_23 [gcode=11] [topology=linear]	623				623								
URI88H	contig_24 [gcode=11] [topology=linear]	488				488								
URI88H	contig_25 [gcode=11] [topology=linear]	387				387								
URI88H	contig_26 [gcode=11] [topology=linear]	356				356								
URI88H	contig_27 [gcode=11] [topology=linear]	181				181								
URI88H	contig_28 [gcode=11] [topology=linear]	170				170								
URI88H	contig_29 [gcode=11] [topology=linear]	156				156								
URI88H	contig_30 [gcode=11] [topology=linear]	151				151								
URI88H	contig_31 [gcode=11] [topology=linear]	142				142								
URI88H	contig_32 [gcode=11] [topology=linear]	129				129								
URI88H	contig_33 [gcode=11] [topology=linear]	123				123								
