contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
NZ_CP161144.1 Borreliella burgdorferi strain GMT-0122 chromosome, complete genome	GCF_040790715.1_ASM4079071v1_genomic	908738	B379_chromosome_ParA_2	chromosome	B379	908738	380	100.0	0.1207168622859394	1097	365	[(1, 366)]	[(368748, 369845)]	[(1, 366)]		False
NZ_CP161145.1 Borreliella burgdorferi strain GMT-0122 plasmid lp54, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	53878	A20_B31_lp54_ParA_X	lp54	A20	53878	250	100.0	1.390177809124318	749	249	[(1, 250)]	[(13613, 14362)]	[(1, 250)]		False
NZ_CP161146.1 Borreliella burgdorferi strain GMT-0122 plasmid cp32-11, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	30321	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30321	252	99.60317460317461	2.4900234161142443	755	251	[(1, 252)]	[(20898, 21653)]	[(1, 252)]		False
NZ_CP161147.1 Borreliella burgdorferi strain GMT-0122 plasmid cp32-4, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	30305	B379_cp32-2_ParA_1	cp32-2	B379	30305	251	100.0	2.4814387064840786	752	250	[(1, 251)]	[(21187, 21939)]	[(1, 251)]		False
NZ_CP161148.1 Borreliella burgdorferi strain GMT-0122 plasmid cp32-8, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	30031	RS01500_JD1_JD1_cp32-8_ParA_X	cp32-8	RS01500	30031	246	100.0	2.434151376910526	731	243	[(1, 244)]	[(20697, 21428)]	[(1, 244)]		False
NZ_CP161149.1 Borreliella burgdorferi strain GMT-0122 plasmid lp28-4, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	29966	I21_B31_lp28-4_ParA_X	lp28-4	I21	29966	250	100.0	2.4994994326903823	749	249	[(1, 250)]	[(14532, 15281)]	[(1, 250)]		False
NZ_CP161150.1 Borreliella burgdorferi strain GMT-0122 plasmid lp28-6, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	29345	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	29345	251	100.0	2.5626171409098655	752	250	[(1, 251)]	[(5576, 6328)]	[(1, 251)]		False
NZ_CP161151.1 Borreliella burgdorferi strain GMT-0122 plasmid lp28-3, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	28813	H28_B31_lp28-3_ParA_X	lp28-3	H28	28813	251	100.0	2.6099330163467878	752	250	[(1, 251)]	[(17969, 18721)]	[(1, 251)]		False
NZ_CP161152.1 Borreliella burgdorferi strain GMT-0122 plasmid lp21, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	27454	B379_chromosome_ParA_5	chromosome	B379	27454	262	100.0	2.859328331026444	785	261	[(1, 262)]	[(2898, 3683)]	[(1, 262)]		False
NZ_CP161153.1 Borreliella burgdorferi strain GMT-0122 plasmid lp28-5, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	27233	RS06415_JD1_JD1_lp28-5_ParA_X	lp28-5	RS06415	27233	250	100.0	2.7503396614401643	749	249	[(1, 250)]	[(19121, 19870)]	[(1, 250)]		False
NZ_CP161154.1 Borreliella burgdorferi strain GMT-0122 plasmid cp26, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	26519	JD1_cp26_ParA_1	cp26	JD1	26519	253	99.60474308300395	2.8583279912515556	758	252	[(1, 253)]	[(9276, 10034)]	[(1, 253)]		False
NZ_CP161155.1 Borreliella burgdorferi strain GMT-0122 plasmid lp25, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	24972	RS00670_JD1_JD1_lp25_ParA_X	lp25	RS00670	24972	252	100.0	3.02338619253564	755	251	[(1, 252)]	[(11847, 12602)]	[(1, 252)]		False
NZ_CP161156.1 Borreliella burgdorferi strain GMT-0122 plasmid lp36, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	23677	K21_B31_lp36_ParA_X	lp36	K21	23677	249	100.0	3.074713857329898	728	242	[(1, 243)]	[(11053, 11781)]	[(1, 243)]		False
NZ_CP161157.1 Borreliella burgdorferi strain GMT-0122 plasmid lp17, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	17907	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	17907	246	100.0	4.048696040654493	725	241	[(1, 242)]	[(14349, 15074)]	[(1, 242)]		False
