contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_1 [gcode=11] [topology=linear]	URI88H	906672	B379_chromosome_ParA_2	chromosome	B379	906672	380	100.0	0.12099193534155682	1097	365	[(1, 366)]	[(368861, 369958)]	[(1, 366)]		False
contig_10 [gcode=11] [topology=linear]	URI88H	30636	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	30636	257	100.0	2.5133829481655567	770	256	[(1, 257)]	[(20777, 21547)]	[(1, 257)]		False
contig_11 [gcode=11] [topology=linear]	URI88H	30439	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30439	252	100.0	2.4803705772200138	755	251	[(1, 252)]	[(14938, 15693)]	[(1, 252)]		False
contig_12 [gcode=11] [topology=linear]	URI88H	30300	B379_cp32-2_ParA_1	cp32-2	B379	30300	251	100.0	2.4818481848184817	752	250	[(1, 251)]	[(21053, 21805)]	[(1, 251)]		False
contig_13 [gcode=11] [topology=linear]	URI88H	30258	RS07790_JD1_JD1_lp38_ParA_X	lp38	RS07790	30258	245	100.0	2.4258047458523366	734	244	[(1, 245)]	[(24785, 25519)]	[(1, 245)]		False
contig_14 [gcode=11] [topology=linear]	URI88H	29970	B379_chromosome_ParA_5	chromosome	B379	29970	262	100.0	2.6192859526192858	785	261	[(1, 262)]	[(26353, 27138)]	[(1, 262)]		False
contig_15 [gcode=11] [topology=linear]	URI88H	29050	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	29050	251	100.0	2.5886402753872635	752	250	[(1, 251)]	[(6021, 6773)]	[(1, 251)]		False
contig_16 [gcode=11] [topology=linear]	URI88H	26522	JD1_cp26_ParA_1	cp26	JD1	26522	253	100.0	2.858004675363849	758	252	[(1, 253)]	[(1759, 2517)]	[(1, 253)]		False
contig_17 [gcode=11] [topology=linear]	URI88H	21662	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	21662	246	100.0	6.693749422952636	1450	241	[(1, 242)]	[(6461, 7186), (67, 792)]	[(1, 242), (1, 242)]	lp17*	True
contig_18 [gcode=11] [topology=linear]	URI88H	21335	O32_B31_cp32-7_ParA_X	cp32-7	O32	21335	249	100.0	3.496601827982189	746	248	[(1, 249)]	[(14926, 15672)]	[(1, 249)]		False
contig_19 [gcode=11] [topology=linear]	URI88H	16730	RS01665_B31_NRZ_p_lp28-1_ParA_X	lp28-1	RS01665	16730	249	100.0	4.459055588762702	746	248	[(1, 249)]	[(7035, 7781)]	[(1, 249)]		False
contig_2 [gcode=11] [topology=linear]	URI88H	59619	I21_B31_lp28-4_ParA_X	lp28-4	I21	59619	250	100.0	1.2563109075965715	749	249	[(1, 250)]	[(12053, 12802)]	[(1, 250)]	lp28-4:::lp25	True
contig_20 [gcode=11] [topology=linear]	URI88H	14883	P32_B31_cp32-1_ParA_X	cp32-1	P32	14883	246	100.0	4.951958610495196	737	245	[(1, 246)]	[(9628, 10365)]	[(1, 246)]		False
contig_21 [gcode=11] [topology=linear]	URI88H	3168				3168										False
contig_22 [gcode=11] [topology=linear]	URI88H	887				887										False
contig_23 [gcode=11] [topology=linear]	URI88H	623				623										False
contig_24 [gcode=11] [topology=linear]	URI88H	488				488										False
contig_25 [gcode=11] [topology=linear]	URI88H	387				387										False
contig_26 [gcode=11] [topology=linear]	URI88H	356				356										False
contig_27 [gcode=11] [topology=linear]	URI88H	181				181										False
contig_28 [gcode=11] [topology=linear]	URI88H	170				170										False
contig_29 [gcode=11] [topology=linear]	URI88H	156				156										False
contig_3 [gcode=11] [topology=linear]	URI88H	54954	RS00365_JD1_JD1_lp28-1_ParA_X	lp28-1	RS00365	54954	254	100.0	1.3847945554463734	761	253	[(1, 254)]	[(12892, 13653)]	[(1, 254)]	lp28-1:::lp28-7	True
contig_30 [gcode=11] [topology=linear]	URI88H	151				151										False
contig_31 [gcode=11] [topology=linear]	URI88H	142				142										False
contig_32 [gcode=11] [topology=linear]	URI88H	129				129										False
contig_33 [gcode=11] [topology=linear]	URI88H	123				123										False
contig_4 [gcode=11] [topology=linear]	URI88H	53918	A20_B31_lp54_ParA_X	lp54	A20	53918	250	100.0	1.389146481694425	749	249	[(1, 250)]	[(39581, 40330)]	[(1, 250)]		False
contig_5 [gcode=11] [topology=linear]	URI88H	53592	H28_B31_lp28-3_ParA_X	lp28-3	H28	53592	251	100.0	1.4031945066427824	752	250	[(1, 251)]	[(17949, 18701)]	[(1, 251)]	lp28-3:::lp36	True
contig_6 [gcode=11] [topology=linear]	URI88H	30951	S35_B31_cp32-3_ParA_X	cp32-3	S35	30951	246	100.0	2.3811831604794675	737	245	[(1, 246)]	[(26461, 27198)]	[(1, 246)]		False
contig_7 [gcode=11] [topology=linear]	URI88H	30842	L32_B31_cp32-8_ParA_X	cp32-8	L32	30842	246	100.0	2.3895985993126256	737	245	[(1, 246)]	[(21505, 22242)]	[(1, 246)]		False
contig_8 [gcode=11] [topology=linear]	URI88H	30663	RS00580_ZS7_ZS7_cp32-12_ParA_X	cp32-12	RS00580	30663	260	100.0	2.540521149267847	779	259	[(1, 260)]	[(21144, 21923)]	[(1, 260)]		False
contig_9 [gcode=11] [topology=linear]	URI88H	30645	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30645	249	100.0	2.434328601729483	746	248	[(1, 249)]	[(20021, 20767)]	[(1, 249)]		False
