assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
UWI283P	contig_1 [gcode=11] [topology=linear]	903355	RS00395_29805_29805_lp54_ParA_X	lp54	RS00395	903355	380	99.72527472527473	1091	363	[(1, 364)]	[(368800, 369891)]	[(1, 364)]	0.12077201100342612
UWI283P	contig_1 [gcode=11] [topology=linear]	903355	B379_chromosome_ParA_2	chromosome	B379	903355	380	98.07692307692307	1091	363	[(1, 364)]	[(368800, 369891)]	[(1, 364)]	0.12077201100342612
UWI283P	contig_1 [gcode=11] [topology=linear]	903355	80a_chromosome_ParA_2	chromosome	80a	903355	380	98.07692307692307	1091	363	[(1, 364)]	[(368800, 369891)]	[(1, 364)]	0.12077201100342612
UWI283P	contig_1 [gcode=11] [topology=linear]	903355	NE_5261_chromosome_ParA_2	chromosome	NE_5261	903355	380	98.07692307692307	1091	363	[(1, 364)]	[(368800, 369891)]	[(1, 364)]	0.12077201100342612
UWI283P	contig_1 [gcode=11] [topology=linear]	903355	B500_chromosome_ParA_2	chromosome	B500	903355	380	98.07692307692307	1091	363	[(1, 364)]	[(368800, 369891)]	[(1, 364)]	0.12077201100342612
UWI283P	contig_3 [gcode=11] [topology=linear]	21453	P32_B31_cp32-1_ParA_X	cp32-1	P32	21453	246	100.0	737	245	[(1, 246)]	[(2686, 3423)]	[(1, 246)]	3.4354169580012117
UWI283P	contig_3 [gcode=11] [topology=linear]	21453	MM1_cp32-1_ParA_1	cp32-1	MM1	21453	246	99.59349593495935	737	245	[(1, 246)]	[(2686, 3423)]	[(1, 246)]	3.4354169580012117
UWI283P	contig_3 [gcode=11] [topology=linear]	21453	DN127_cp9_ParA_X	cp9	DN127	21453	246	80.16528925619835	725	241	[(1, 242)]	[(2698, 3423)]	[(1, 242)]	3.379480725306484
UWI283P	contig_4 [gcode=11] [topology=linear]	27767	RS06035_N40_N40_cp32-12_ParA_X	cp32-12	RS06035	27767	260	100.0	779	259	[(1, 260)]	[(23765, 24544)]	[(1, 260)]	2.805488529549465
UWI283P	contig_4 [gcode=11] [topology=linear]	27767	RS00580_ZS7_ZS7_cp32-12_ParA_X	cp32-12	RS00580	27767	260	91.92307692307692	779	259	[(1, 260)]	[(23765, 24544)]	[(1, 260)]	2.805488529549465
UWI283P	contig_4 [gcode=11] [topology=linear]	27767	RS07125_JD1_JD1_cp32-12_ParA_X	cp32-12	RS07125	27767	260	92.66409266409266	770	258	[(1, 259)]	[(23765, 24535)]	[(1, 259)]	2.773075953469946
UWI283P	contig_4 [gcode=11] [topology=linear]	27767	297_cp32-12_ParA_X	cp32-12	297	27767	260	93.7007874015748	761	253	[(1, 254)]	[(23765, 24526)]	[(1, 254)]	2.7406633773904274
UWI283P	contig_4 [gcode=11] [topology=linear]	27767	RS04445_118a_118a_cp32-8_ParA_X	cp32-8	RS04445	27767	246	81.30081300813008	737	245	[(1, 246)]	[(23765, 24502)]	[(1, 246)]	2.654229841178377
UWI283P	contig_5 [gcode=11] [topology=linear]	21711	S35_B31_cp32-3_ParA_X	cp32-3	S35	21711	246	100.0	737	245	[(1, 246)]	[(5666, 6403)]	[(1, 246)]	3.3945926028280593
UWI283P	contig_5 [gcode=11] [topology=linear]	21711	RS04790_B331_B331_cp32_10_ParA_X	cp32-10	RS04790	21711	246	99.59349593495935	737	245	[(1, 246)]	[(5666, 6403)]	[(1, 246)]	3.3945926028280593
UWI283P	contig_5 [gcode=11] [topology=linear]	21711	RS05790_72a_72a_lp32-3_ParA_X	lp32-3	RS05790	21711	246	96.7479674796748	737	245	[(1, 246)]	[(5666, 6403)]	[(1, 246)]	3.3945926028280593
UWI283P	contig_5 [gcode=11] [topology=linear]	21711	RS06375_CA-11.2A_CA-11.2A_cp32-3_ParA_X	cp32-3	RS06375	21711	246	93.4959349593496	737	245	[(1, 246)]	[(5666, 6403)]	[(1, 246)]	3.3945926028280593
UWI283P	contig_6 [gcode=11] [topology=linear]	30617	RS05205_B331_B331_cp32_4_ParA_X	cp32-4	RS05205	30617	251	100.0	752	250	[(1, 251)]	[(26043, 26795)]	[(1, 251)]	2.456151811085345
UWI283P	contig_6 [gcode=11] [topology=linear]	30617	B379_cp32-2_ParA_1	cp32-2	B379	30617	251	99.60159362549801	752	250	[(1, 251)]	[(26043, 26795)]	[(1, 251)]	2.456151811085345
UWI283P	contig_6 [gcode=11] [topology=linear]	30617	RS06370_72a_72a_cp32-1_ParA_X	cp32-1	RS06370	30617	251	99.60159362549801	752	250	[(1, 251)]	[(26043, 26795)]	[(1, 251)]	2.456151811085345
UWI283P	contig_6 [gcode=11] [topology=linear]	30617	RS02205_MM1_plsm_cp32-4_ParA_X	cp32-4	RS02205	30617	251	99.20318725099602	752	250	[(1, 251)]	[(26043, 26795)]	[(1, 251)]	2.456151811085345
UWI283P	contig_6 [gcode=11] [topology=linear]	30617	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30617	251	99.20318725099602	752	250	[(1, 251)]	[(26043, 26795)]	[(1, 251)]	2.456151811085345
