assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
UNY1083P	contig_1 [gcode=11] [topology=linear]	923130	B379_chromosome_ParA_2	chromosome	B379	923130	380	99.72677595628416	0.11883483366373099	1097	365	[(1, 366)]	[(553595, 554692)]	[(1, 366)]
UNY1083P	contig_1 [gcode=11] [topology=linear]	923130	80a_chromosome_ParA_2	chromosome	80a	923130	380	99.72677595628416	0.11883483366373099	1097	365	[(1, 366)]	[(553595, 554692)]	[(1, 366)]
UNY1083P	contig_1 [gcode=11] [topology=linear]	923130	NE_5261_chromosome_ParA_2	chromosome	NE_5261	923130	380	99.72677595628416	0.11883483366373099	1097	365	[(1, 366)]	[(553595, 554692)]	[(1, 366)]
UNY1083P	contig_1 [gcode=11] [topology=linear]	923130	B500_chromosome_ParA_2	chromosome	B500	923130	380	99.72527472527473	0.11818487103658207	1091	363	[(1, 364)]	[(553601, 554692)]	[(1, 364)]
UNY1083P	contig_1 [gcode=11] [topology=linear]	923130	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	923130	380	99.45054945054946	0.11818487103658207	1091	363	[(1, 364)]	[(553601, 554692)]	[(1, 364)]
UNY1083P	contig_2 [gcode=11] [topology=linear]	56357	I21_B31_lp28-4_ParA_X	lp28-4	I21	56357	250	100.0	1.3290274500062105	749	249	[(1, 250)]	[(14691, 15440)]	[(1, 250)]
UNY1083P	contig_2 [gcode=11] [topology=linear]	56357	RS05970_CA-11.2A_CA-11.2A_lp36-28-4_ParA_X	lp36-28-4	RS05970	56357	250	99.2	1.3290274500062105	749	249	[(1, 250)]	[(14691, 15440)]	[(1, 250)]
UNY1083P	contig_2 [gcode=11] [topology=linear]	56357	RS05930_ZS7_ZS7_lp28-4_ParA_X	lp28-4	RS05930	56357	250	98.8	1.3290274500062105	749	249	[(1, 250)]	[(14691, 15440)]	[(1, 250)]
UNY1083P	contig_2 [gcode=11] [topology=linear]	56357	RS00670_JD1_JD1_lp25_ParA_X	lp25	RS00670	56357	252	100.0	1.3396738648260198	755	251	[(1, 252)]	[(43233, 43988)]	[(1, 252)]
UNY1083P	contig_2 [gcode=11] [topology=linear]	56357	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	56357	252	98.4126984126984	1.3396738648260198	755	251	[(1, 252)]	[(43233, 43988)]	[(1, 252)]
