contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_1 [gcode=11] [topology=linear]	URI33H	902844	80a_chromosome_ParA_2	chromosome	80a	902844	380	100.0	0.12615689975233815	1139	379	[(1, 380)]	[(368283, 369422)]	[(1, 380)]		False
contig_10 [gcode=11] [topology=linear]	URI33H	30583	RS01335_MM1_plsm_lp36_ParA_X	lp36	RS01335	30583	249	100.0	2.3804074158846418	728	242	[(1, 243)]	[(11598, 12326)]	[(1, 243)]		False
contig_11 [gcode=11] [topology=linear]	URI33H	30208	Q40_B31_lp56_ParA_X	lp56	Q40	30208	251	99.60159362549801	2.489406779661017	752	250	[(1, 251)]	[(17199, 17951)]	[(1, 251)]		False
contig_12 [gcode=11] [topology=linear]	URI33H	29178	I21_B31_lp28-4_ParA_X	lp28-4	I21	29178	250	100.0	2.567002536157379	749	249	[(1, 250)]	[(14619, 15368)]	[(1, 250)]		False
contig_13 [gcode=11] [topology=linear]	URI33H	26506	80a_cp26_ParA_1	cp26	80a	26506	253	100.0	2.859729872481702	758	252	[(1, 253)]	[(5990, 6748)]	[(1, 253)]		False
contig_14 [gcode=11] [topology=linear]	URI33H	16118	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	16118	246	100.0	4.498076684452165	725	241	[(1, 242)]	[(4695, 5420)]	[(1, 242)]		False
contig_15 [gcode=11] [topology=linear]	URI33H	11302	RS210_MM1_plsm_lp28-8_ParA_X	lp28-8	RS210	11302	271	99.63099630996311	7.1845691028136605	812	270	[(1, 271)]	[(8289, 9101)]	[(1, 271)]		False
contig_16 [gcode=11] [topology=linear]	URI33H	7017	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	7017	252	100.0	9.947270913495796	698	232	[(20, 252)]	[(6318, 7016)]	[(20, 252)]		False
contig_17 [gcode=11] [topology=linear]	URI33H	2522	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	2522	257	99.61089494163424	30.531324345757337	770	256	[(1, 257)]	[(1740, 2510)]	[(1, 257)]		False
contig_18 [gcode=11] [topology=linear]	URI33H	828				828										False
contig_19 [gcode=11] [topology=linear]	URI33H	644				644										False
contig_2 [gcode=11] [topology=linear]	URI33H	54711	A20_B31_lp54_ParA_X	lp54	A20	54711	250	100.0	1.369011716108278	749	249	[(1, 250)]	[(40400, 41149)]	[(1, 250)]		False
contig_20 [gcode=11] [topology=linear]	URI33H	614				614										False
contig_21 [gcode=11] [topology=linear]	URI33H	601				601										False
contig_22 [gcode=11] [topology=linear]	URI33H	601				601										False
contig_23 [gcode=11] [topology=linear]	URI33H	565				565										False
contig_24 [gcode=11] [topology=linear]	URI33H	526				526										False
contig_25 [gcode=11] [topology=linear]	URI33H	512				512										False
contig_26 [gcode=11] [topology=linear]	URI33H	485				485										False
contig_27 [gcode=11] [topology=linear]	URI33H	433				433										False
contig_28 [gcode=11] [topology=linear]	URI33H	393				393										False
contig_29 [gcode=11] [topology=linear]	URI33H	362				362										False
contig_3 [gcode=11] [topology=linear]	URI33H	45298	J17_B31_lp38_ParA_X	lp38	J17	45298	245	100.0	1.6203805907545585	734	244	[(1, 245)]	[(32018, 32752)]	[(1, 245)]		False
