contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_1 [gcode=11] [topology=linear]	URI47H	921203	B379_chromosome_ParA_2	chromosome	B379	921203	380	100.0	0.11908341592461164	1097	365	[(1, 366)]	[(551516, 552613)]	[(1, 366)]		False
contig_10 [gcode=11] [topology=linear]	URI47H	30301	B379_cp32-2_ParA_1	cp32-2	B379	30301	251	100.0	2.481766278340649	752	250	[(1, 251)]	[(3040, 3792)]	[(1, 251)]		False
contig_11 [gcode=11] [topology=linear]	URI47H	30286	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30286	252	100.0	2.492901010367827	755	251	[(1, 252)]	[(20574, 21329)]	[(1, 252)]		False
contig_12 [gcode=11] [topology=linear]	URI47H	30259	S35_B31_cp32-3_ParA_X	cp32-3	S35	30259	246	100.0	2.4356389834429426	737	245	[(1, 246)]	[(25795, 26532)]	[(1, 246)]		False
contig_13 [gcode=11] [topology=linear]	URI47H	26514	JD1_cp26_ParA_1	cp26	JD1	26514	253	100.0	2.8588670136531644	758	252	[(1, 253)]	[(23571, 24329)]	[(1, 253)]		False
contig_14 [gcode=11] [topology=linear]	URI47H	25146	RS00365_JD1_JD1_lp28-1_ParA_X	lp28-1	RS00365	25146	254	100.0	3.0263262546727114	761	253	[(1, 254)]	[(9781, 10542)]	[(1, 254)]		False
contig_15 [gcode=11] [topology=linear]	URI47H	24564	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	24564	251	100.0	3.0613906529881127	752	250	[(1, 251)]	[(1538, 2290)]	[(1, 251)]		False
contig_16 [gcode=11] [topology=linear]	URI47H	21620	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	21620	246	100.0	6.706753006475486	1450	241	[(1, 242)]	[(6464, 7189), (72, 797)]	[(1, 242), (1, 242)]	lp17*	True
contig_17 [gcode=11] [topology=linear]	URI47H	21172	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	21172	251	100.0	3.509351974305687	743	247	[(1, 248)]	[(9261, 10004)]	[(1, 248)]		False
contig_18 [gcode=11] [topology=linear]	URI47H	21164	O32_B31_cp32-7_ParA_X	cp32-7	O32	21164	249	100.0	3.5248535248535244	746	248	[(1, 249)]	[(14818, 15564)]	[(1, 249)]		False
contig_19 [gcode=11] [topology=linear]	URI47H	9394				9394										False
contig_2 [gcode=11] [topology=linear]	URI47H	83849	H28_B31_lp28-3_ParA_X	lp28-3	H28	83849	251	100.0	0.8968502904029862	752	250	[(1, 251)]	[(31866, 32618)]	[(1, 251)]	lp28-3:::lp36	True
contig_20 [gcode=11] [topology=linear]	URI47H	1103				1103										False
contig_21 [gcode=11] [topology=linear]	URI47H	1000				1000										False
contig_22 [gcode=11] [topology=linear]	URI47H	956				956										False
contig_23 [gcode=11] [topology=linear]	URI47H	850				850										False
contig_24 [gcode=11] [topology=linear]	URI47H	828				828										False
contig_25 [gcode=11] [topology=linear]	URI47H	428				428										False
contig_26 [gcode=11] [topology=linear]	URI47H	395				395										False
contig_27 [gcode=11] [topology=linear]	URI47H	387				387										False
contig_28 [gcode=11] [topology=linear]	URI47H	326				326										False
contig_29 [gcode=11] [topology=linear]	URI47H	180				180										False
contig_3 [gcode=11] [topology=linear]	URI47H	53886	A20_B31_lp54_ParA_X	lp54	A20	53886	250	100.0	1.38997142114835	749	249	[(1, 250)]	[(39527, 40276)]	[(1, 250)]		False
contig_4 [gcode=11] [topology=linear]	URI47H	52987	I21_B31_lp28-4_ParA_X	lp28-4	I21	52987	250	100.0	1.4135542680280069	749	249	[(1, 250)]	[(39581, 40330)]	[(1, 250)]	lp25:::lp28-4	True
contig_5 [gcode=11] [topology=linear]	URI47H	30859	RS01500_JD1_JD1_cp32-8_ParA_X	cp32-8	RS01500	30859	246	100.0	2.3882821867202435	737	245	[(1, 246)]	[(21505, 22242)]	[(1, 246)]		False
contig_6 [gcode=11] [topology=linear]	URI47H	30795	297_cp32-12_ParA_X	cp32-12	297	30795	260	100.0	2.5296314336742975	779	259	[(1, 260)]	[(20475, 21254)]	[(1, 260)]		False
contig_7 [gcode=11] [topology=linear]	URI47H	30641	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30641	249	100.0	2.43464638882543	746	248	[(1, 249)]	[(21019, 21765)]	[(1, 249)]		False
contig_8 [gcode=11] [topology=linear]	URI47H	30636	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	30636	257	100.0	2.5133829481655567	770	256	[(1, 257)]	[(20777, 21547)]	[(1, 257)]		False
contig_9 [gcode=11] [topology=linear]	URI47H	30310	RS07790_JD1_JD1_lp38_ParA_X	lp38	RS07790	30310	245	100.0	2.4216430221049157	734	244	[(1, 245)]	[(24838, 25572)]	[(1, 245)]		False
