assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
ESI403H	contig_1 [gcode=11] [topology=linear]	910442	NE_5261_chromosome_ParA_2	chromosome	NE_5261	910442	380	100.0	0.12049092638520631	1097	365	[(1, 366)]	[(368717, 369814)]	[(1, 366)]
ESI403H	contig_1 [gcode=11] [topology=linear]	910442	B379_chromosome_ParA_2	chromosome	B379	910442	380	99.4535519125683	0.12049092638520631	1097	365	[(1, 366)]	[(368717, 369814)]	[(1, 366)]
ESI403H	contig_1 [gcode=11] [topology=linear]	910442	80a_chromosome_ParA_2	chromosome	80a	910442	380	99.4535519125683	0.12049092638520631	1097	365	[(1, 366)]	[(368717, 369814)]	[(1, 366)]
ESI403H	contig_1 [gcode=11] [topology=linear]	910442	B500_chromosome_ParA_2	chromosome	B500	910442	380	99.45054945054946	0.11983190582156798	1091	363	[(1, 364)]	[(368717, 369808)]	[(1, 364)]
ESI403H	contig_1 [gcode=11] [topology=linear]	910442	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	910442	380	99.17582417582418	0.11983190582156798	1091	363	[(1, 364)]	[(368717, 369808)]	[(1, 364)]
ESI403H	contig_2 [gcode=11] [topology=linear]	53787	A20_B31_lp54_ParA_X	lp54	A20	53787	250	100.0	1.3925297934445127	749	249	[(1, 250)]	[(13669, 14418)]	[(1, 250)]
ESI403H	contig_3 [gcode=11] [topology=linear]	50015	H28_B31_lp28-3_ParA_X	lp28-3	H28	50015	251	100.0	1.5035489353194043	752	250	[(1, 251)]	[(39351, 40103)]	[(1, 251)]
ESI403H	contig_3 [gcode=11] [topology=linear]	50015	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	50015	251	99.60159362549801	1.5035489353194043	752	250	[(1, 251)]	[(39351, 40103)]	[(1, 251)]
ESI403H	contig_3 [gcode=11] [topology=linear]	50015	RS06760_Bol26_Bol26_lp28-3_ParA_X	lp28-3	RS06760	50015	251	97.60956175298804	1.5035489353194043	752	250	[(1, 251)]	[(39351, 40103)]	[(1, 251)]
ESI403H	contig_3 [gcode=11] [topology=linear]	50015	RS06485_N40_N40_lp17_ParA_X	lp17	RS06485	50015	246	99.58677685950413	2.8991302609217238	1450	241	[(1, 242)]	[(51, 776), (6447, 7172)]	[(1, 242), (1, 242)]
ESI403H	contig_3 [gcode=11] [topology=linear]	50015	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	50015	246	100.0	2.8991302609217238	1450	241	[(1, 242)]	[(51, 776), (6447, 7172)]	[(1, 242), (1, 242)]
ESI403H	contig_4 [gcode=11] [topology=linear]	33222	K21_B31_lp36_ParA_X	lp36	K21	33222	249	100.0	2.1913190054782974	728	242	[(1, 243)]	[(11444, 12172)]	[(1, 243)]
