contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
NZ_CP161126.1 Borreliella burgdorferi strain Bb16-15-2 chromosome, complete genome	GCF_040790785.1_ASM4079078v1_genomic	910048	B379_chromosome_ParA_2	chromosome	B379	910048	380	99.72677595628416	0.12054309223249764	1097	365	[(1, 366)]	[(368572, 369669)]	[(1, 366)]		False
NZ_CP161127.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp54, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	53698	A20_B31_lp54_ParA_X	lp54	A20	53698	250	100.0	1.3948377965659802	749	249	[(1, 250)]	[(13562, 14311)]	[(1, 250)]		False
NZ_CP161128.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-7, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	30526	O32_B31_cp32-7_ParA_X	cp32-7	O32	30526	249	100.0	2.4438183843281136	746	248	[(1, 249)]	[(20931, 21677)]	[(1, 249)]		False
NZ_CP161129.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-6, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	30461	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30461	249	100.0	2.449033189980631	746	248	[(1, 249)]	[(20309, 21055)]	[(1, 249)]		False
NZ_CP161130.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-1, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	30374	MM1_cp32-1_ParA_1	cp32-1	MM1	30374	246	100.0	2.426417330611707	737	245	[(1, 246)]	[(21111, 21848)]	[(1, 246)]		False
NZ_CP161131.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-4, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	30350	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30350	249	100.0	2.4579901153212522	746	248	[(1, 249)]	[(21070, 21816)]	[(1, 249)]		False
NZ_CP161132.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-10, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	30151	RS05810_94a_94a_cp32-10_ParA_X	cp32-10	RS05810	30151	251	100.0	2.494112964744121	752	250	[(1, 251)]	[(20840, 21592)]	[(1, 251)]		False
NZ_CP161133.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-5, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	29433	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	29433	257	100.0	2.616111167736894	770	256	[(1, 257)]	[(20847, 21617)]	[(1, 257)]		False
NZ_CP161134.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp28-6, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	29346	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	29346	251	100.0	2.5625298166700743	752	250	[(1, 251)]	[(5579, 6331)]	[(1, 251)]		False
NZ_CP161135.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp28-3, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	28600	H28_B31_lp28-3_ParA_X	lp28-3	H28	28600	251	100.0	2.6293706293706296	752	250	[(1, 251)]	[(17936, 18688)]	[(1, 251)]		False
NZ_CP161136.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp28-4, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	28349	I21_B31_lp28-4_ParA_X	lp28-4	I21	28349	250	100.0	2.642068503298176	749	249	[(1, 250)]	[(14602, 15351)]	[(1, 250)]		False
NZ_CP161137.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp28-8, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	27456	RS210_MM1_plsm_lp28-8_ParA_X	lp28-8	RS210	27456	271	100.0	2.9574592074592077	812	270	[(1, 271)]	[(15345, 16157)]	[(1, 271)]		False
NZ_CP161138.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp26, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	26529	MM1_cp26_ParA_1	cp26	MM1	26529	253	100.0	2.857250555995326	758	252	[(1, 253)]	[(9276, 10034)]	[(1, 253)]		False
NZ_CP161139.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp36, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	25583	RS01335_MM1_plsm_lp36_ParA_X	lp36	RS01335	25583	249	100.0	2.845639682601728	728	242	[(1, 243)]	[(11020, 11748)]	[(1, 243)]		False
