assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
UNY1038P	contig_1 [gcode=11] [topology=linear]	915733	B379_chromosome_ParA_2	chromosome	B379	915733	380	100.0	0.11979474366436504	1097	365	[(1, 366)]	[(368566, 369663)]	[(1, 366)]
UNY1038P	contig_1 [gcode=11] [topology=linear]	915733	80a_chromosome_ParA_2	chromosome	80a	915733	380	99.4535519125683	0.11979474366436504	1097	365	[(1, 366)]	[(368566, 369663)]	[(1, 366)]
UNY1038P	contig_1 [gcode=11] [topology=linear]	915733	NE_5261_chromosome_ParA_2	chromosome	NE_5261	915733	380	99.4535519125683	0.11979474366436504	1097	365	[(1, 366)]	[(368566, 369663)]	[(1, 366)]
UNY1038P	contig_1 [gcode=11] [topology=linear]	915733	B500_chromosome_ParA_2	chromosome	B500	915733	380	99.45054945054946	0.11913953084578147	1091	363	[(1, 364)]	[(368566, 369657)]	[(1, 364)]
UNY1038P	contig_1 [gcode=11] [topology=linear]	915733	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	915733	380	99.17582417582418	0.11913953084578147	1091	363	[(1, 364)]	[(368566, 369657)]	[(1, 364)]
UNY1038P	contig_2 [gcode=11] [topology=linear]	26514	JD1_cp26_ParA_1	cp26	JD1	26514	253	100.0	2.8588670136531644	758	252	[(1, 253)]	[(23645, 24403)]	[(1, 253)]
UNY1038P	contig_2 [gcode=11] [topology=linear]	26514	RS06300_JD1_JD1_cp26_ParA_X	cp26	RS06300	26514	253	99.60474308300395	2.8588670136531644	758	252	[(1, 253)]	[(23645, 24403)]	[(1, 253)]
UNY1038P	contig_2 [gcode=11] [topology=linear]	26514	MM1_cp26_ParA_1	cp26	MM1	26514	253	99.2094861660079	2.8588670136531644	758	252	[(1, 253)]	[(23645, 24403)]	[(1, 253)]
UNY1038P	contig_2 [gcode=11] [topology=linear]	26514	RS00680_MM1_plsm_cp26_ParA_X	cp26	RS00680	26514	253	98.81422924901186	2.8588670136531644	758	252	[(1, 253)]	[(23645, 24403)]	[(1, 253)]
UNY1038P	contig_2 [gcode=11] [topology=linear]	26514	pdb|156a|cp26_ParA_1	cp26	pdb|156a|cp26	26514	253	99.60474308300395	2.8588670136531644	758	252	[(1, 253)]	[(23645, 24403)]	[(1, 253)]
UNY1038P	contig_3 [gcode=11] [topology=linear]	30286	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30286	252	100.0	2.492901010367827	755	251	[(1, 252)]	[(15259, 16014)]	[(1, 252)]
UNY1038P	contig_3 [gcode=11] [topology=linear]	30286	RS06040_WI91-23_WI91-23_cp32-11_ParA_X	cp32-11	RS06040	30286	252	99.60317460317461	2.492901010367827	755	251	[(1, 252)]	[(15259, 16014)]	[(1, 252)]
UNY1038P	contig_3 [gcode=11] [topology=linear]	30286	B500_cp32-11_ParA_1	cp32-11	B500	30286	252	99.20634920634922	2.492901010367827	755	251	[(1, 252)]	[(15259, 16014)]	[(1, 252)]
UNY1038P	contig_4 [gcode=11] [topology=linear]	30795	297_cp32-12_ParA_X	cp32-12	297	30795	260	100.0	2.5296314336742975	779	259	[(1, 260)]	[(16411, 17190)]	[(1, 260)]
UNY1038P	contig_4 [gcode=11] [topology=linear]	30795	RS00580_ZS7_ZS7_cp32-12_ParA_X	cp32-12	RS00580	30795	260	100.0	2.5198895924663094	776	258	[(1, 259)]	[(16411, 17187)]	[(1, 259)]
UNY1038P	contig_4 [gcode=11] [topology=linear]	30795	RS07125_JD1_JD1_cp32-12_ParA_X	cp32-12	RS07125	30795	260	99.22779922779922	2.5198895924663094	776	258	[(1, 259)]	[(16411, 17187)]	[(1, 259)]
UNY1038P	contig_4 [gcode=11] [topology=linear]	30795	RS06035_N40_N40_cp32-12_ParA_X	cp32-12	RS06035	30795	260	93.7007874015748	2.4711803864263677	761	253	[(1, 254)]	[(16411, 17172)]	[(1, 254)]
UNY1038P	contig_4 [gcode=11] [topology=linear]	30795	RS01500_JD1_JD1_cp32-8_ParA_X	cp32-8	RS01500	30795	246	79.67479674796748	2.3932456567624616	737	245	[(1, 246)]	[(16411, 17148)]	[(1, 246)]
UNY1038P	contig_5 [gcode=11] [topology=linear]	30301	RS05205_B331_B331_cp32_4_ParA_X	cp32-4	RS05205	30301	251	99.60159362549801	2.481766278340649	752	250	[(1, 251)]	[(16410, 17162)]	[(1, 251)]
UNY1038P	contig_5 [gcode=11] [topology=linear]	30301	B379_cp32-2_ParA_1	cp32-2	B379	30301	251	100.0	2.481766278340649	752	250	[(1, 251)]	[(16410, 17162)]	[(1, 251)]
UNY1038P	contig_5 [gcode=11] [topology=linear]	30301	RS02205_MM1_plsm_cp32-4_ParA_X	cp32-4	RS02205	30301	251	99.60159362549801	2.481766278340649	752	250	[(1, 251)]	[(16410, 17162)]	[(1, 251)]
UNY1038P	contig_5 [gcode=11] [topology=linear]	30301	RS06370_72a_72a_cp32-1_ParA_X	cp32-1	RS06370	30301	251	99.20318725099602	2.481766278340649	752	250	[(1, 251)]	[(16410, 17162)]	[(1, 251)]
UNY1038P	contig_5 [gcode=11] [topology=linear]	30301	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30301	251	98.80478087649402	2.481766278340649	752	250	[(1, 251)]	[(16410, 17162)]	[(1, 251)]
UNY1038P	contig_6 [gcode=11] [topology=linear]	30641	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30641	249	100.0	2.43464638882543	746	248	[(1, 249)]	[(3686, 4432)]	[(1, 249)]
UNY1038P	contig_6 [gcode=11] [topology=linear]	30641	M32_B31_cp32-6_ParA_X	cp32-6	M32	30641	249	99.59839357429718	2.43464638882543	746	248	[(1, 249)]	[(3686, 4432)]	[(1, 249)]
UNY1038P	contig_6 [gcode=11] [topology=linear]	30641	RS05165_118a_118a_cp32-6_ParA_X	cp32-6	RS05165	30641	249	99.19678714859438	2.43464638882543	746	248	[(1, 249)]	[(3686, 4432)]	[(1, 249)]
UNY1038P	contig_7 [gcode=11] [topology=linear]	21165	O32_B31_cp32-7_ParA_X	cp32-7	O32	21165	249	100.0	3.524686983227026	746	248	[(1, 249)]	[(11871, 12617)]	[(1, 249)]
UNY1038P	contig_7 [gcode=11] [topology=linear]	21165	RS06545_29805_29805_cp32-7_ParA_X	cp32-7	RS06545	21165	249	100.0	3.5105126387904555	743	247	[(1, 248)]	[(11874, 12617)]	[(1, 248)]
UNY1038P	contig_8 [gcode=11] [topology=linear]	21172	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	21172	251	100.0	3.509351974305687	743	247	[(1, 248)]	[(15115, 15858)]	[(1, 248)]
UNY1038P	contig_8 [gcode=11] [topology=linear]	21172	N32_B31_cp32-9_ParA_X	cp32-9	N32	21172	251	99.59677419354838	3.509351974305687	743	247	[(1, 248)]	[(15115, 15858)]	[(1, 248)]
UNY1038P	contig_9 [gcode=11] [topology=linear]	9394				9394								
UNY1038P	contig_10 [gcode=11] [topology=linear]	17987	RS06485_N40_N40_lp17_ParA_X	lp17	RS06485	17987	246	99.58677685950413	4.03068883082226	725	241	[(1, 242)]	[(2834, 3559)]	[(1, 242)]
UNY1038P	contig_10 [gcode=11] [topology=linear]	17987	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	17987	246	100.0	4.03068883082226	725	241	[(1, 242)]	[(2834, 3559)]	[(1, 242)]
UNY1038P	contig_11 [gcode=11] [topology=linear]	24963	RS00670_JD1_JD1_lp25_ParA_X	lp25	RS00670	24963	252	100.0	3.024476224812723	755	251	[(1, 252)]	[(11839, 12594)]	[(1, 252)]
UNY1038P	contig_11 [gcode=11] [topology=linear]	24963	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	24963	252	98.4126984126984	3.024476224812723	755	251	[(1, 252)]	[(11839, 12594)]	[(1, 252)]
UNY1038P	contig_11 [gcode=11] [topology=linear]	24963	RS05540_29805_29805_lp25_ParA_X	lp25	RS05540	24963	252	98.01587301587301	3.024476224812723	755	251	[(1, 252)]	[(11839, 12594)]	[(1, 252)]
UNY1038P	contig_12 [gcode=11] [topology=linear]	26726	RS00365_JD1_JD1_lp28-1_ParA_X	lp28-1	RS00365	26726	254	100.0	2.847414502731423	761	253	[(1, 254)]	[(9770, 10531)]	[(1, 254)]
UNY1038P	contig_12 [gcode=11] [topology=linear]	26726	F24_B31_lp28-1_ParA_X	lp28-1	F24	26726	254	99.60629921259843	2.847414502731423	761	253	[(1, 254)]	[(9770, 10531)]	[(1, 254)]
UNY1038P	contig_12 [gcode=11] [topology=linear]	26726	RS06670_WI91-23_WI91-23_lp28-1_ParA_X	lp28-1	RS06670	26726	254	99.21259842519686	2.847414502731423	761	253	[(1, 254)]	[(9770, 10531)]	[(1, 254)]
UNY1038P	contig_12 [gcode=11] [topology=linear]	26726	RS05395_Bol26_Bol26_lp28-9_ParA_X	lp28-9	RS05395	26726	254	83.46456692913385	2.847414502731423	761	253	[(1, 254)]	[(9770, 10531)]	[(1, 254)]
UNY1038P	contig_12 [gcode=11] [topology=linear]	26726	RS04795_72a_72a_cp32-13_ParA_X	cp32-13	RS04795	26726	254	73.51778656126481	2.8361894784105366	758	252	[(1, 253)]	[(9773, 10531)]	[(1, 253)]
UNY1038P	contig_13 [gcode=11] [topology=linear]	28867	H28_B31_lp28-3_ParA_X	lp28-3	H28	28867	251	100.0	2.6050507499913396	752	250	[(1, 251)]	[(18026, 18778)]	[(1, 251)]
UNY1038P	contig_13 [gcode=11] [topology=linear]	28867	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	28867	251	99.60159362549801	2.6050507499913396	752	250	[(1, 251)]	[(18026, 18778)]	[(1, 251)]
UNY1038P	contig_13 [gcode=11] [topology=linear]	28867	RS06760_Bol26_Bol26_lp28-3_ParA_X	lp28-3	RS06760	28867	251	97.60956175298804	2.6050507499913396	752	250	[(1, 251)]	[(18026, 18778)]	[(1, 251)]
UNY1038P	contig_13 [gcode=11] [topology=linear]	28867	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	28867	251	71.71314741035857	2.6050507499913396	752	250	[(1, 251)]	[(18026, 18778)]	[(1, 251)]
UNY1038P	contig_13 [gcode=11] [topology=linear]	28867	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	28867	251	71.31474103585657	2.6050507499913396	752	250	[(1, 251)]	[(18026, 18778)]	[(1, 251)]
UNY1038P	contig_14 [gcode=11] [topology=linear]	29870	I21_B31_lp28-4_ParA_X	lp28-4	I21	29870	250	100.0	2.507532641446267	749	249	[(1, 250)]	[(14439, 15188)]	[(1, 250)]
UNY1038P	contig_14 [gcode=11] [topology=linear]	29870	RS05970_CA-11.2A_CA-11.2A_lp36-28-4_ParA_X	lp36-28-4	RS05970	29870	250	99.2	2.507532641446267	749	249	[(1, 250)]	[(14439, 15188)]	[(1, 250)]
UNY1038P	contig_14 [gcode=11] [topology=linear]	29870	RS05930_ZS7_ZS7_lp28-4_ParA_X	lp28-4	RS05930	29870	250	98.8	2.507532641446267	749	249	[(1, 250)]	[(14439, 15188)]	[(1, 250)]
UNY1038P	contig_15 [gcode=11] [topology=linear]	27873	B379_lp28-5_ParA_1	lp28-5	B379	27873	247	100.0	2.6548990062067235	740	246	[(1, 247)]	[(19792, 20532)]	[(1, 247)]
UNY1038P	contig_15 [gcode=11] [topology=linear]	27873	RS06415_JD1_JD1_lp28-5_ParA_X	lp28-5	RS06415	27873	250	100.0	2.644135902127507	737	245	[(1, 246)]	[(19792, 20529)]	[(1, 246)]
