assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
UNY1090P	contig_1 [gcode=11] [topology=linear]	912713	B379_chromosome_ParA_2	chromosome	B379	912713	380	100.0	0.12019112251058109	1097	365	[(1, 366)]	[(368880, 369977)]	[(1, 366)]
UNY1090P	contig_1 [gcode=11] [topology=linear]	912713	80a_chromosome_ParA_2	chromosome	80a	912713	380	99.4535519125683	0.12019112251058109	1097	365	[(1, 366)]	[(368880, 369977)]	[(1, 366)]
UNY1090P	contig_1 [gcode=11] [topology=linear]	912713	NE_5261_chromosome_ParA_2	chromosome	NE_5261	912713	380	99.4535519125683	0.12019112251058109	1097	365	[(1, 366)]	[(368880, 369977)]	[(1, 366)]
UNY1090P	contig_1 [gcode=11] [topology=linear]	912713	B500_chromosome_ParA_2	chromosome	B500	912713	380	99.45054945054946	0.11953374171289333	1091	363	[(1, 364)]	[(368880, 369971)]	[(1, 364)]
UNY1090P	contig_1 [gcode=11] [topology=linear]	912713	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	912713	380	99.17582417582418	0.11953374171289333	1091	363	[(1, 364)]	[(368880, 369971)]	[(1, 364)]
UNY1090P	contig_2 [gcode=11] [topology=linear]	26522	JD1_cp26_ParA_1	cp26	JD1	26522	253	100.0	2.858004675363849	758	252	[(1, 253)]	[(18031, 18789)]	[(1, 253)]
UNY1090P	contig_2 [gcode=11] [topology=linear]	26522	RS06300_JD1_JD1_cp26_ParA_X	cp26	RS06300	26522	253	99.60474308300395	2.858004675363849	758	252	[(1, 253)]	[(18031, 18789)]	[(1, 253)]
UNY1090P	contig_2 [gcode=11] [topology=linear]	26522	MM1_cp26_ParA_1	cp26	MM1	26522	253	99.2094861660079	2.858004675363849	758	252	[(1, 253)]	[(18031, 18789)]	[(1, 253)]
UNY1090P	contig_2 [gcode=11] [topology=linear]	26522	RS00680_MM1_plsm_cp26_ParA_X	cp26	RS00680	26522	253	98.81422924901186	2.858004675363849	758	252	[(1, 253)]	[(18031, 18789)]	[(1, 253)]
UNY1090P	contig_2 [gcode=11] [topology=linear]	26522	pdb|156a|cp26_ParA_1	cp26	pdb|156a|cp26	26522	253	99.60474308300395	2.858004675363849	758	252	[(1, 253)]	[(18031, 18789)]	[(1, 253)]
UNY1090P	contig_3 [gcode=11] [topology=linear]	14883	P32_B31_cp32-1_ParA_X	cp32-1	P32	14883	246	100.0	4.951958610495196	737	245	[(1, 246)]	[(13855, 14592)]	[(1, 246)]
UNY1090P	contig_3 [gcode=11] [topology=linear]	14883	MM1_cp32-1_ParA_1	cp32-1	MM1	14883	246	99.59349593495935	4.951958610495196	737	245	[(1, 246)]	[(13855, 14592)]	[(1, 246)]
UNY1090P	contig_3 [gcode=11] [topology=linear]	14883	DN127_cp9_ParA_X	cp9	DN127	14883	246	80.16528925619835	4.871329705032588	725	241	[(1, 242)]	[(13855, 14580)]	[(1, 242)]
UNY1090P	contig_4 [gcode=11] [topology=linear]	30439	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30439	252	100.0	2.4803705772200138	755	251	[(1, 252)]	[(8202, 8957)]	[(1, 252)]
UNY1090P	contig_4 [gcode=11] [topology=linear]	30439	RS06040_WI91-23_WI91-23_cp32-11_ParA_X	cp32-11	RS06040	30439	252	99.60317460317461	2.4803705772200138	755	251	[(1, 252)]	[(8202, 8957)]	[(1, 252)]
UNY1090P	contig_4 [gcode=11] [topology=linear]	30439	B500_cp32-11_ParA_1	cp32-11	B500	30439	252	99.20634920634922	2.4803705772200138	755	251	[(1, 252)]	[(8202, 8957)]	[(1, 252)]
UNY1090P	contig_5 [gcode=11] [topology=linear]	30655	RS00580_ZS7_ZS7_cp32-12_ParA_X	cp32-12	RS00580	30655	260	100.0	2.541184146142554	779	259	[(1, 260)]	[(10681, 11460)]	[(1, 260)]
UNY1090P	contig_5 [gcode=11] [topology=linear]	30655	297_cp32-12_ParA_X	cp32-12	297	30655	260	100.0	2.5313978143859077	776	258	[(1, 259)]	[(10684, 11460)]	[(1, 259)]
UNY1090P	contig_5 [gcode=11] [topology=linear]	30655	RS07125_JD1_JD1_cp32-12_ParA_X	cp32-12	RS07125	30655	260	99.23076923076923	2.541184146142554	779	259	[(1, 260)]	[(10681, 11460)]	[(1, 260)]
