assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
GCF_003367295.1_ASM336729v1_genomic	NZ_CP031412.1 Borreliella burgdorferi strain MM1 chromosome main, complete sequence	908512	B379_chromosome_ParA_2	chromosome	B379	908512	380	99.72677595628416	0.12074689162058398	1097	365	[(1, 366)]	[(368593, 369690)]	[(1, 366)]
GCF_003367295.1_ASM336729v1_genomic	NZ_CP031412.1 Borreliella burgdorferi strain MM1 chromosome main, complete sequence	908512	NE_5261_chromosome_ParA_2	chromosome	NE_5261	908512	380	99.72677595628416	0.12074689162058398	1097	365	[(1, 366)]	[(368593, 369690)]	[(1, 366)]
GCF_003367295.1_ASM336729v1_genomic	NZ_CP031412.1 Borreliella burgdorferi strain MM1 chromosome main, complete sequence	908512	80a_chromosome_ParA_2	chromosome	80a	908512	380	99.72677595628416	0.12074689162058398	1097	365	[(1, 366)]	[(368593, 369690)]	[(1, 366)]
GCF_003367295.1_ASM336729v1_genomic	NZ_CP031412.1 Borreliella burgdorferi strain MM1 chromosome main, complete sequence	908512	B500_chromosome_ParA_2	chromosome	B500	908512	380	99.72527472527473	0.12008647106477406	1091	363	[(1, 364)]	[(368593, 369684)]	[(1, 364)]
GCF_003367295.1_ASM336729v1_genomic	NZ_CP031412.1 Borreliella burgdorferi strain MM1 chromosome main, complete sequence	908512	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	908512	380	99.45054945054946	0.12008647106477406	1091	363	[(1, 364)]	[(368593, 369684)]	[(1, 364)]
GCF_003367295.1_ASM336729v1_genomic	NZ_CP031399.1 Borreliella burgdorferi strain MM1 plasmid plsm_cp9, complete sequence	11401				11401								
GCF_003367295.1_ASM336729v1_genomic	NZ_CP031400.1 Borreliella burgdorferi strain MM1 plasmid plsm_lp17, complete sequence	14437	RS06485_N40_N40_lp17_ParA_X	lp17	RS06485	14437	246	99.58677685950413	5.021818937452379	725	241	[(1, 242)]	[(11849, 12574)]	[(1, 242)]
GCF_003367295.1_ASM336729v1_genomic	NZ_CP031400.1 Borreliella burgdorferi strain MM1 plasmid plsm_lp17, complete sequence	14437	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	14437	246	100.0	5.021818937452379	725	241	[(1, 242)]	[(11849, 12574)]	[(1, 242)]
GCF_003367295.1_ASM336729v1_genomic	NZ_CP031401.1 Borreliella burgdorferi strain MM1 plasmid plsm_lp25, complete sequence	24154	RS00670_JD1_JD1_lp25_ParA_X	lp25	RS00670	24154	252	100.0	3.125776268940962	755	251	[(1, 252)]	[(11603, 12358)]	[(1, 252)]
GCF_003367295.1_ASM336729v1_genomic	NZ_CP031401.1 Borreliella burgdorferi strain MM1 plasmid plsm_lp25, complete sequence	24154	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	24154	252	98.4126984126984	3.125776268940962	755	251	[(1, 252)]	[(11603, 12358)]	[(1, 252)]
GCF_003367295.1_ASM336729v1_genomic	NZ_CP031401.1 Borreliella burgdorferi strain MM1 plasmid plsm_lp25, complete sequence	24154	RS05540_29805_29805_lp25_ParA_X	lp25	RS05540	24154	252	98.01587301587301	3.125776268940962	755	251	[(1, 252)]	[(11603, 12358)]	[(1, 252)]
GCF_003367295.1_ASM336729v1_genomic	NZ_CP031398.1 Borreliella burgdorferi strain MM1 plasmid plsm_cp26, complete sequence	26507	MM1_cp26_ParA_1	cp26	MM1	26507	253	100.0	2.8596219866450374	758	252	[(1, 253)]	[(9232, 9990)]	[(1, 253)]
GCF_003367295.1_ASM336729v1_genomic	NZ_CP031398.1 Borreliella burgdorferi strain MM1 plasmid plsm_cp26, complete sequence	26507	RS00680_MM1_plsm_cp26_ParA_X	cp26	RS00680	26507	253	99.60474308300395	2.8596219866450374	758	252	[(1, 253)]	[(9232, 9990)]	[(1, 253)]
GCF_003367295.1_ASM336729v1_genomic	NZ_CP031398.1 Borreliella burgdorferi strain MM1 plasmid plsm_cp26, complete sequence	26507	94a_cp26_ParA_1	cp26	94a	26507	253	99.60474308300395	2.8596219866450374	758	252	[(1, 253)]	[(9232, 9990)]	[(1, 253)]
GCF_003367295.1_ASM336729v1_genomic	NZ_CP031398.1 Borreliella burgdorferi strain MM1 plasmid plsm_cp26, complete sequence	26507	RS05455_72a_72a_cp26_ParA_X	cp26	RS05455	26507	253	99.2094861660079	2.8596219866450374	758	252	[(1, 253)]	[(9232, 9990)]	[(1, 253)]
GCF_003367295.1_ASM336729v1_genomic	NZ_CP031398.1 Borreliella burgdorferi strain MM1 plasmid plsm_cp26, complete sequence	26507	NE_5261_cp26_ParA_1	cp26	NE_5261	26507	253	99.60474308300395	2.8596219866450374	758	252	[(1, 253)]	[(9232, 9990)]	[(1, 253)]
GCF_003367295.1_ASM336729v1_genomic	NZ_CP031402.1 Borreliella burgdorferi strain MM1 plasmid plsm_lp28-3, complete sequence	26768	H28_B31_lp28-3_ParA_X	lp28-3	H28	26768	251	100.0	2.809324566646742	752	250	[(1, 251)]	[(17346, 18098)]	[(1, 251)]
GCF_003367295.1_ASM336729v1_genomic	NZ_CP031402.1 Borreliella burgdorferi strain MM1 plasmid plsm_lp28-3, complete sequence	26768	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	26768	251	99.60159362549801	2.809324566646742	752	250	[(1, 251)]	[(17346, 18098)]	[(1, 251)]
