assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
UWI263P	contig_1 [gcode=11] [topology=linear]	907926	B379_chromosome_ParA_2	chromosome	B379	907926	380	100.0	0.11752059088516024	1067	355	[(11, 366)]	[(538101, 539168)]	[(11, 366)]
UWI263P	contig_1 [gcode=11] [topology=linear]	907926	80a_chromosome_ParA_2	chromosome	80a	907926	380	99.43820224719101	0.11752059088516024	1067	355	[(11, 366)]	[(538101, 539168)]	[(11, 366)]
UWI263P	contig_1 [gcode=11] [topology=linear]	907926	NE_5261_chromosome_ParA_2	chromosome	NE_5261	907926	380	99.43820224719101	0.11752059088516024	1067	355	[(11, 366)]	[(538101, 539168)]	[(11, 366)]
UWI263P	contig_1 [gcode=11] [topology=linear]	907926	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	907926	380	99.43502824858757	0.11685974407605905	1061	353	[(11, 364)]	[(538107, 539168)]	[(11, 364)]
UWI263P	contig_1 [gcode=11] [topology=linear]	907926	B500_chromosome_ParA_2	chromosome	B500	907926	380	99.43502824858757	0.11685974407605905	1061	353	[(11, 364)]	[(538107, 539168)]	[(11, 364)]
UWI263P	contig_2 [gcode=11] [topology=linear]	26519	JD1_cp26_ParA_1	cp26	JD1	26519	253	100.0	2.8583279912515556	758	252	[(1, 253)]	[(5760, 6518)]	[(1, 253)]
UWI263P	contig_2 [gcode=11] [topology=linear]	26519	RS06300_JD1_JD1_cp26_ParA_X	cp26	RS06300	26519	253	99.60474308300395	2.8583279912515556	758	252	[(1, 253)]	[(5760, 6518)]	[(1, 253)]
UWI263P	contig_2 [gcode=11] [topology=linear]	26519	MM1_cp26_ParA_1	cp26	MM1	26519	253	99.2094861660079	2.8583279912515556	758	252	[(1, 253)]	[(5760, 6518)]	[(1, 253)]
UWI263P	contig_2 [gcode=11] [topology=linear]	26519	RS00680_MM1_plsm_cp26_ParA_X	cp26	RS00680	26519	253	98.81422924901186	2.8583279912515556	758	252	[(1, 253)]	[(5760, 6518)]	[(1, 253)]
UWI263P	contig_2 [gcode=11] [topology=linear]	26519	pdb|156a|cp26_ParA_1	cp26	pdb|156a|cp26	26519	253	99.60474308300395	2.8583279912515556	758	252	[(1, 253)]	[(5760, 6518)]	[(1, 253)]
UWI263P	contig_3 [gcode=11] [topology=linear]	29792	Q40_B31_lp56_ParA_X	lp56	Q40	29792	251	99.60159362549801	2.524167561761547	752	250	[(1, 251)]	[(10880, 11632)]	[(1, 251)]
UWI263P	contig_3 [gcode=11] [topology=linear]	29792	RS05810_94a_94a_cp32-10_ParA_X	cp32-10	RS05810	29792	251	99.20318725099602	2.524167561761547	752	250	[(1, 251)]	[(10880, 11632)]	[(1, 251)]
UWI263P	contig_3 [gcode=11] [topology=linear]	29792	RS06365_N40_N40_cp32-10_ParA_X	cp32-10	RS06365	29792	251	99.20318725099602	2.524167561761547	752	250	[(1, 251)]	[(10880, 11632)]	[(1, 251)]
UWI263P	contig_3 [gcode=11] [topology=linear]	29792	RS06010_72a_72a_cp32-10_ParA_X	cp32-10	RS06010	29792	251	98.80478087649402	2.524167561761547	752	250	[(1, 251)]	[(10880, 11632)]	[(1, 251)]
UWI263P	contig_3 [gcode=11] [topology=linear]	29792	RS05285_CA-11.2A_CA-11.2A_cp32-10_ParA_X	cp32-10	RS05285	29792	251	98.40637450199203	2.524167561761547	752	250	[(1, 251)]	[(10880, 11632)]	[(1, 251)]
UWI263P	contig_4 [gcode=11] [topology=linear]	29988	RS01500_JD1_JD1_cp32-8_ParA_X	cp32-8	RS01500	29988	246	100.0	2.437641723356009	731	243	[(1, 244)]	[(18108, 18839)]	[(1, 244)]
UWI263P	contig_4 [gcode=11] [topology=linear]	29988	L32_B31_cp32-8_ParA_X	cp32-8	L32	29988	246	99.59016393442623	2.437641723356009	731	243	[(1, 244)]	[(18108, 18839)]	[(1, 244)]
UWI263P	contig_4 [gcode=11] [topology=linear]	29988	RS04445_118a_118a_cp32-8_ParA_X	cp32-8	RS04445	29988	246	99.18032786885246	2.437641723356009	731	243	[(1, 244)]	[(18108, 18839)]	[(1, 244)]
UWI263P	contig_4 [gcode=11] [topology=linear]	29988	RS06035_N40_N40_cp32-12_ParA_X	cp32-12	RS06035	29988	260	81.55737704918032	2.437641723356009	731	243	[(1, 244)]	[(18108, 18839)]	[(1, 244)]
UWI263P	contig_4 [gcode=11] [topology=linear]	29988	RS00580_ZS7_ZS7_cp32-12_ParA_X	cp32-12	RS00580	29988	260	79.91803278688525	2.437641723356009	731	243	[(1, 244)]	[(18108, 18839)]	[(1, 244)]
UWI263P	contig_5 [gcode=11] [topology=linear]	30575	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	30575	257	100.0	2.518397383483238	770	256	[(1, 257)]	[(7100, 7870)]	[(1, 257)]
UWI263P	contig_5 [gcode=11] [topology=linear]	30575	RS06275_WI91-23_WI91-23_cp32-5_ParA_X	cp32-5	RS06275	30575	257	99.61089494163424	2.518397383483238	770	256	[(1, 257)]	[(7100, 7870)]	[(1, 257)]
UWI263P	contig_5 [gcode=11] [topology=linear]	30575	RS05610_72a_72a_cp32-5_ParA_X	cp32-5	RS05610	30575	257	99.61089494163424	2.518397383483238	770	256	[(1, 257)]	[(7100, 7870)]	[(1, 257)]
UWI263P	contig_5 [gcode=11] [topology=linear]	30575	B500_cp32-5_ParA_1	cp32-5	B500	30575	257	99.22178988326849	2.518397383483238	770	256	[(1, 257)]	[(7100, 7870)]	[(1, 257)]
UWI263P	contig_5 [gcode=11] [topology=linear]	30575	RS06160_118a_118a_cp32-5_ParA_X	cp32-5	RS06160	30575	257	99.22178988326849	2.518397383483238	770	256	[(1, 257)]	[(7100, 7870)]	[(1, 257)]
UWI263P	contig_6 [gcode=11] [topology=linear]	30339	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30339	252	99.60317460317461	2.488546095784304	755	251	[(1, 252)]	[(14458, 15213)]	[(1, 252)]
UWI263P	contig_6 [gcode=11] [topology=linear]	30339	B500_cp32-11_ParA_1	cp32-11	B500	30339	252	99.60317460317461	2.488546095784304	755	251	[(1, 252)]	[(14458, 15213)]	[(1, 252)]
UWI263P	contig_6 [gcode=11] [topology=linear]	30339	RS06040_WI91-23_WI91-23_cp32-11_ParA_X	cp32-11	RS06040	30339	252	99.20634920634922	2.488546095784304	755	251	[(1, 252)]	[(14458, 15213)]	[(1, 252)]
UWI263P	contig_7 [gcode=11] [topology=linear]	30657	M32_B31_cp32-6_ParA_X	cp32-6	M32	30657	249	99.59839357429718	2.433375738004371	746	248	[(1, 249)]	[(13868, 14614)]	[(1, 249)]
UWI263P	contig_7 [gcode=11] [topology=linear]	30657	RS05165_118a_118a_cp32-6_ParA_X	cp32-6	RS05165	30657	249	99.19678714859438	2.433375738004371	746	248	[(1, 249)]	[(13868, 14614)]	[(1, 249)]
UWI263P	contig_7 [gcode=11] [topology=linear]	30657	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30657	249	99.19678714859438	2.433375738004371	746	248	[(1, 249)]	[(13868, 14614)]	[(1, 249)]
UWI263P	contig_8 [gcode=11] [topology=linear]	30275	S35_B31_cp32-3_ParA_X	cp32-3	S35	30275	246	100.0	2.434351775392238	737	245	[(1, 246)]	[(2922, 3659)]	[(1, 246)]
UWI263P	contig_8 [gcode=11] [topology=linear]	30275	RS04790_B331_B331_cp32_10_ParA_X	cp32-10	RS04790	30275	246	99.59349593495935	2.434351775392238	737	245	[(1, 246)]	[(2922, 3659)]	[(1, 246)]
UWI263P	contig_8 [gcode=11] [topology=linear]	30275	RS05790_72a_72a_lp32-3_ParA_X	lp32-3	RS05790	30275	246	96.7479674796748	2.434351775392238	737	245	[(1, 246)]	[(2922, 3659)]	[(1, 246)]
