assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
URI36H	contig_1 [gcode=11] [topology=linear]	927732	B500_chromosome_ParA_2	chromosome	B500	927732	380	100.0	0.11759861684193279	1091	363	[(1, 364)]	[(557705, 558796)]	[(1, 364)]
URI36H	contig_1 [gcode=11] [topology=linear]	927732	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	927732	380	99.72527472527473	0.11759861684193279	1091	363	[(1, 364)]	[(557705, 558796)]	[(1, 364)]
URI36H	contig_1 [gcode=11] [topology=linear]	927732	B379_chromosome_ParA_2	chromosome	B379	927732	380	99.45054945054946	0.11759861684193279	1091	363	[(1, 364)]	[(557705, 558796)]	[(1, 364)]
URI36H	contig_1 [gcode=11] [topology=linear]	927732	NE_5261_chromosome_ParA_2	chromosome	NE_5261	927732	380	99.45054945054946	0.11759861684193279	1091	363	[(1, 364)]	[(557705, 558796)]	[(1, 364)]
URI36H	contig_1 [gcode=11] [topology=linear]	927732	80a_chromosome_ParA_2	chromosome	80a	927732	380	99.45054945054946	0.11759861684193279	1091	363	[(1, 364)]	[(557705, 558796)]	[(1, 364)]
URI36H	contig_2 [gcode=11] [topology=linear]	53765	A20_B31_lp54_ParA_X	lp54	A20	53765	250	100.0	1.3930996001115967	749	249	[(1, 250)]	[(39442, 40191)]	[(1, 250)]
URI36H	contig_3 [gcode=11] [topology=linear]	38933	RS06690_B331_B331_lp38_ParA_X	lp38	RS06690	38933	245	100.0	1.8852901137852207	734	244	[(1, 245)]	[(11223, 11957)]	[(1, 245)]
URI36H	contig_3 [gcode=11] [topology=linear]	38933	RS04825_29805_29805_lp38_ParA_X	lp38	RS04825	38933	245	97.14285714285714	1.8852901137852207	734	244	[(1, 245)]	[(11223, 11957)]	[(1, 245)]
URI36H	contig_3 [gcode=11] [topology=linear]	38933	RS05780_N40_N40_lp38_ParA_X	lp38	RS05780	38933	245	96.73469387755102	1.8852901137852207	734	244	[(1, 245)]	[(11223, 11957)]	[(1, 245)]
URI36H	contig_3 [gcode=11] [topology=linear]	38933	J17_B31_lp38_ParA_X	lp38	J17	38933	245	96.73469387755102	1.8852901137852207	734	244	[(1, 245)]	[(11223, 11957)]	[(1, 245)]
URI36H	contig_3 [gcode=11] [topology=linear]	38933	RS07790_JD1_JD1_lp38_ParA_X	lp38	RS07790	38933	245	91.42857142857143	1.8852901137852207	734	244	[(1, 245)]	[(11223, 11957)]	[(1, 245)]
URI36H	contig_4 [gcode=11] [topology=linear]	30610	RS05205_B331_B331_cp32_4_ParA_X	cp32-4	RS05205	30610	251	100.0	2.4567134923227703	752	250	[(1, 251)]	[(19951, 20703)]	[(1, 251)]
URI36H	contig_4 [gcode=11] [topology=linear]	30610	B379_cp32-2_ParA_1	cp32-2	B379	30610	251	99.60159362549801	2.4567134923227703	752	250	[(1, 251)]	[(19951, 20703)]	[(1, 251)]
URI36H	contig_4 [gcode=11] [topology=linear]	30610	RS06370_72a_72a_cp32-1_ParA_X	cp32-1	RS06370	30610	251	99.60159362549801	2.4567134923227703	752	250	[(1, 251)]	[(19951, 20703)]	[(1, 251)]
URI36H	contig_4 [gcode=11] [topology=linear]	30610	RS02205_MM1_plsm_cp32-4_ParA_X	cp32-4	RS02205	30610	251	99.20318725099602	2.4567134923227703	752	250	[(1, 251)]	[(19951, 20703)]	[(1, 251)]
URI36H	contig_4 [gcode=11] [topology=linear]	30610	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30610	251	99.20318725099602	2.4567134923227703	752	250	[(1, 251)]	[(19951, 20703)]	[(1, 251)]
URI36H	contig_5 [gcode=11] [topology=linear]	30192	RS04790_B331_B331_cp32_10_ParA_X	cp32-10	RS04790	30192	246	100.0	2.4410439851616323	737	245	[(1, 246)]	[(14459, 15196)]	[(1, 246)]
URI36H	contig_5 [gcode=11] [topology=linear]	30192	S35_B31_cp32-3_ParA_X	cp32-3	S35	30192	246	99.59349593495935	2.4410439851616323	737	245	[(1, 246)]	[(14459, 15196)]	[(1, 246)]
URI36H	contig_5 [gcode=11] [topology=linear]	30192	RS05790_72a_72a_lp32-3_ParA_X	lp32-3	RS05790	30192	246	96.34146341463415	2.4410439851616323	737	245	[(1, 246)]	[(14459, 15196)]	[(1, 246)]
URI36H	contig_5 [gcode=11] [topology=linear]	30192	RS06375_CA-11.2A_CA-11.2A_cp32-3_ParA_X	cp32-3	RS06375	30192	246	93.08943089430895	2.4410439851616323	737	245	[(1, 246)]	[(14459, 15196)]	[(1, 246)]
URI36H	contig_6 [gcode=11] [topology=linear]	30176	B500_cp32-11_ParA_1	cp32-11	B500	30176	252	100.0	2.5019883351007426	755	251	[(1, 252)]	[(19209, 19964)]	[(1, 252)]
URI36H	contig_6 [gcode=11] [topology=linear]	30176	RS06040_WI91-23_WI91-23_cp32-11_ParA_X	cp32-11	RS06040	30176	252	99.60317460317461	2.5019883351007426	755	251	[(1, 252)]	[(19209, 19964)]	[(1, 252)]
URI36H	contig_6 [gcode=11] [topology=linear]	30176	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30176	252	99.20634920634922	2.5019883351007426	755	251	[(1, 252)]	[(19209, 19964)]	[(1, 252)]
URI36H	contig_7 [gcode=11] [topology=linear]	30054	O32_B31_cp32-7_ParA_X	cp32-7	O32	30054	249	100.0	2.4821987089904836	746	248	[(1, 249)]	[(20766, 21512)]	[(1, 249)]
URI36H	contig_7 [gcode=11] [topology=linear]	30054	RS06545_29805_29805_cp32-7_ParA_X	cp32-7	RS06545	30054	249	100.0	2.472216676648699	743	247	[(1, 248)]	[(20769, 21512)]	[(1, 248)]
URI36H	contig_8 [gcode=11] [topology=linear]	30017	M32_B31_cp32-6_ParA_X	cp32-6	M32	30017	249	100.0	2.485258353599627	746	248	[(1, 249)]	[(14981, 15727)]	[(1, 249)]
URI36H	contig_8 [gcode=11] [topology=linear]	30017	RS05165_118a_118a_cp32-6_ParA_X	cp32-6	RS05165	30017	249	99.59839357429718	2.485258353599627	746	248	[(1, 249)]	[(14981, 15727)]	[(1, 249)]
URI36H	contig_8 [gcode=11] [topology=linear]	30017	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30017	249	99.59839357429718	2.485258353599627	746	248	[(1, 249)]	[(14981, 15727)]	[(1, 249)]
URI36H	contig_9 [gcode=11] [topology=linear]	29892	RS01500_JD1_JD1_cp32-8_ParA_X	cp32-8	RS01500	29892	246	100.0	2.445470359962532	731	243	[(1, 244)]	[(20371, 21102)]	[(1, 244)]
URI36H	contig_9 [gcode=11] [topology=linear]	29892	L32_B31_cp32-8_ParA_X	cp32-8	L32	29892	246	99.59016393442623	2.445470359962532	731	243	[(1, 244)]	[(20371, 21102)]	[(1, 244)]
URI36H	contig_9 [gcode=11] [topology=linear]	29892	RS04445_118a_118a_cp32-8_ParA_X	cp32-8	RS04445	29892	246	99.18032786885246	2.445470359962532	731	243	[(1, 244)]	[(20371, 21102)]	[(1, 244)]
URI36H	contig_9 [gcode=11] [topology=linear]	29892	RS06035_N40_N40_cp32-12_ParA_X	cp32-12	RS06035	29892	260	81.55737704918032	2.445470359962532	731	243	[(1, 244)]	[(20371, 21102)]	[(1, 244)]
URI36H	contig_9 [gcode=11] [topology=linear]	29892	RS00580_ZS7_ZS7_cp32-12_ParA_X	cp32-12	RS00580	29892	260	79.91803278688525	2.445470359962532	731	243	[(1, 244)]	[(20371, 21102)]	[(1, 244)]
URI36H	contig_10 [gcode=11] [topology=linear]	27351	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	27351	251	100.0	2.7494424335490475	752	250	[(1, 251)]	[(3620, 4372)]	[(1, 251)]
URI36H	contig_10 [gcode=11] [topology=linear]	27351	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	27351	251	99.60159362549801	2.7494424335490475	752	250	[(1, 251)]	[(3620, 4372)]	[(1, 251)]
URI36H	contig_10 [gcode=11] [topology=linear]	27351	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	27351	251	71.71314741035857	2.7494424335490475	752	250	[(1, 251)]	[(3620, 4372)]	[(1, 251)]
URI36H	contig_10 [gcode=11] [topology=linear]	27351	H28_B31_lp28-3_ParA_X	lp28-3	H28	27351	251	71.31474103585657	2.7494424335490475	752	250	[(1, 251)]	[(3620, 4372)]	[(1, 251)]
URI36H	contig_10 [gcode=11] [topology=linear]	27351	RS06760_Bol26_Bol26_lp28-3_ParA_X	lp28-3	RS06760	27351	251	71.31474103585657	2.7494424335490475	752	250	[(1, 251)]	[(3620, 4372)]	[(1, 251)]
URI36H	contig_11 [gcode=11] [topology=linear]	27047	RS07175_B331_B331_lp56_ParA_X	lp56	RS07175	27047	253	100.0	2.7581617184900358	746	248	[(5, 253)]	[(23711, 24457)]	[(5, 253)]
URI36H	contig_11 [gcode=11] [topology=linear]	27047	B500_lp56_ParA_1	lp56	B500	27047	253	99.59839357429718	2.7581617184900358	746	248	[(5, 253)]	[(23711, 24457)]	[(5, 253)]
URI36H	contig_11 [gcode=11] [topology=linear]	27047	RS04670_CA-11.2A_CA-11.2A_lp56_ParA_X	lp56	RS04670	27047	253	97.99196787148594	2.7581617184900358	746	248	[(5, 253)]	[(23711, 24457)]	[(5, 253)]
URI36H	contig_11 [gcode=11] [topology=linear]	27047	Q08_B31_lp56_ParA_X	lp56	Q08	27047	253	95.18072289156626	2.7581617184900358	746	248	[(5, 253)]	[(23711, 24457)]	[(5, 253)]
URI36H	contig_11 [gcode=11] [topology=linear]	27047	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	27047	251	68.0161943319838	2.7359781121751023	740	246	[(5, 251)]	[(23711, 24451)]	[(5, 251)]
