contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
NZ_CP161055.1 Borreliella burgdorferi strain Bb16-183 chromosome, complete genome	GCF_040790735.1_ASM4079073v1_genomic	909471	B379_chromosome_ParA_2	chromosome	B379	909471	380	100.0	0.12061956895821856	1097	365	[(1, 366)]	[(368881, 369978)]	[(1, 366)]		False
NZ_CP161056.1 Borreliella burgdorferi strain Bb16-183 plasmid lp54, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	53905	A20_B31_lp54_ParA_X	lp54	A20	53905	250	100.0	1.3894814952230776	749	249	[(1, 250)]	[(13604, 14353)]	[(1, 250)]		False
NZ_CP161057.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-3, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	30951	S35_B31_cp32-3_ParA_X	cp32-3	S35	30951	246	100.0	2.3811831604794675	737	245	[(1, 246)]	[(20833, 21570)]	[(1, 246)]		False
NZ_CP161058.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-8, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	30841	L32_B31_cp32-8_ParA_X	cp32-8	L32	30841	246	100.0	2.3896760805421353	737	245	[(1, 246)]	[(20723, 21460)]	[(1, 246)]		False
NZ_CP161059.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-6, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	30645	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30645	249	100.0	2.434328601729483	746	248	[(1, 249)]	[(20920, 21666)]	[(1, 249)]		False
NZ_CP161060.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-11, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	30440	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30440	252	100.0	2.4802890932982917	755	251	[(1, 252)]	[(20914, 21669)]	[(1, 252)]		False
NZ_CP161061.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-4, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	30301	B379_cp32-2_ParA_1	cp32-2	B379	30301	251	100.0	2.481766278340649	752	250	[(1, 251)]	[(21183, 21935)]	[(1, 251)]		False
NZ_CP161062.1 Borreliella burgdorferi strain Bb16-183 plasmid lp28-7, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	30064	RS06620_JD1_JD1_lp28-7_ParA_X	lp28-7	RS06620	30064	253	100.0	2.5212879191059074	758	252	[(1, 253)]	[(23541, 24299)]	[(1, 253)]		False
NZ_CP161063.1 Borreliella burgdorferi strain Bb16-183 plasmid lp28-6, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	30035	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	30035	251	100.0	2.503745630098219	752	250	[(1, 251)]	[(6084, 6836)]	[(1, 251)]		False
NZ_CP161064.1 Borreliella burgdorferi strain Bb16-183 plasmid lp28-4, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	29371	I21_B31_lp28-4_ParA_X	lp28-4	I21	29371	250	100.0	2.550134486398148	749	249	[(1, 250)]	[(14017, 14766)]	[(1, 250)]		False
NZ_CP161065.1 Borreliella burgdorferi strain Bb16-183 plasmid lp28-3, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	28856	H28_B31_lp28-3_ParA_X	lp28-3	H28	28856	251	100.0	2.6060438037149987	752	250	[(1, 251)]	[(18014, 18766)]	[(1, 251)]		False
