assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
XYZ459H	contig_1 [gcode=11] [topology=linear]	903233	RS00395_29805_29805_lp54_ParA_X	lp54	RS00395	903233	380	99.72527472527473	0.12078832372156466	1091	363	[(1, 364)]	[(368762, 369853)]	[(1, 364)]
XYZ459H	contig_1 [gcode=11] [topology=linear]	903233	NE_5261_chromosome_ParA_2	chromosome	NE_5261	903233	380	98.07692307692307	0.12078832372156466	1091	363	[(1, 364)]	[(368762, 369853)]	[(1, 364)]
XYZ459H	contig_1 [gcode=11] [topology=linear]	903233	B379_chromosome_ParA_2	chromosome	B379	903233	380	98.07692307692307	0.12078832372156466	1091	363	[(1, 364)]	[(368762, 369853)]	[(1, 364)]
XYZ459H	contig_1 [gcode=11] [topology=linear]	903233	80a_chromosome_ParA_2	chromosome	80a	903233	380	98.07692307692307	0.12078832372156466	1091	363	[(1, 364)]	[(368762, 369853)]	[(1, 364)]
XYZ459H	contig_1 [gcode=11] [topology=linear]	903233	B500_chromosome_ParA_2	chromosome	B500	903233	380	98.07692307692307	0.12078832372156466	1091	363	[(1, 364)]	[(368762, 369853)]	[(1, 364)]
XYZ459H	contig_2 [gcode=11] [topology=linear]	32754	RS06330_29805_29805_lp36_ParA_X	lp36	RS06330	32754	249	100.0	2.277584417170422	746	248	[(1, 249)]	[(14825, 15571)]	[(1, 249)]
XYZ459H	contig_2 [gcode=11] [topology=linear]	32754	RS01335_MM1_plsm_lp36_ParA_X	lp36	RS01335	32754	249	93.97590361445783	2.277584417170422	746	248	[(1, 249)]	[(14825, 15571)]	[(1, 249)]
XYZ459H	contig_2 [gcode=11] [topology=linear]	32754	K21_B31_lp36_ParA_X	lp36	K21	32754	249	93.97590361445783	2.277584417170422	746	248	[(1, 249)]	[(14825, 15571)]	[(1, 249)]
XYZ459H	contig_3 [gcode=11] [topology=linear]	30559	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	30559	251	100.0	2.4608135082954288	752	250	[(1, 251)]	[(21215, 21967)]	[(1, 251)]
XYZ459H	contig_3 [gcode=11] [topology=linear]	30559	H28_B31_lp28-3_ParA_X	lp28-3	H28	30559	251	99.60159362549801	2.4608135082954288	752	250	[(1, 251)]	[(21215, 21967)]	[(1, 251)]
