#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
NZ_CP031412.1	2	349	+	GKLIPC_00001	13.5	8.1		SO:0001217, UniRef:UniRef50_A0A1L8ZDT6, UniRef:UniRef90_A0A7W9ZN91
NZ_CP031412.1	144053	144241	-	GKLIPC_00141	7.2	9.3		SO:0001217, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
NZ_CP031412.1	157314	157748	+	GKLIPC_00152	16.9	10.2		RefSeq:WP_002661979.1, SO:0001217, UniParc:UPI00016C39E6, UniRef:UniRef100_UPI00016C39E6, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
NZ_CP031412.1	272331	273344	-	GKLIPC_00259	39.1	4.3		RefSeq:WP_002661829.1, SO:0001217, UniParc:UPI00016C43D1, UniRef:UniRef100_UPI00016C43D1, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
NZ_CP031412.1	368164	368589	+	GKLIPC_00354	16.5	9.8		SO:0001217, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
NZ_CP031412.1	416401	416817	+	GKLIPC_00399	16.2	10.4		RefSeq:WP_115655792.1, SO:0001217, UniParc:UPI000E20BFC2, UniRef:UniRef100_UPI000E20BFC2, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
NZ_CP031412.1	534892	535314	-	GKLIPC_00522	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
NZ_CP031412.1	563830	565323	-	GKLIPC_00551	59.2	5.8		RefSeq:WP_002661448.1, SO:0001217, UniParc:UPI00016C3EEF, UniRef:UniRef100_UPI00016C3EEF, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
NZ_CP031412.1	644411	644779	+	GKLIPC_00620	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
NZ_CP031412.1	662241	662555	-	GKLIPC_00635	11.3	8.7		RefSeq:WP_002656819.1, SO:0001217, UniParc:UPI00016B2F7F, UniRef:UniRef100_UPI00016B2F7F, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
NZ_CP031412.1	689833	690129	+	GKLIPC_00655	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
NZ_CP031412.1	738779	739318	+	GKLIPC_00705	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
NZ_CP031412.1	791986	793260	+	GKLIPC_00756	48.6	4.5		RefSeq:WP_115655802.1, SO:0001217, UniParc:UPI000E20A407, UniRef:UniRef100_UPI000E20A407, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
NZ_CP031412.1	814513	814947	-	GKLIPC_00780	17.6	9.3		RefSeq:WP_002661540.1, SO:0001217, UniParc:UPI00016C486E, UniRef:UniRef100_UPI00016C486E, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
NZ_CP031412.1	906126	906383	+	GKLIPC_00852	10.3	8.6		SO:0001217, UniRef:UniRef50_A0A7U8EX85, UniRef:UniRef90_A0A7U8EX85
NZ_CP031399.1	5719	5883	-	GKLIPC_00863	6.3	8.6		
NZ_CP031399.1	8470	8634	-	GKLIPC_00866	6.3	8.6		
NZ_CP031400.1	3	143	+	GKLIPC_00869	5.2	5.3		
NZ_CP031400.1	3086	3184	+	GKLIPC_00871	3.9	9.1		
NZ_CP031401.1	1	264	-	GKLIPC_00881	10.0	6.2	PF03796.19|DnaB_C	PFAM:PF03796.19
NZ_CP031402.1	2	178	+	GKLIPC_00925	6.8	5.3		
NZ_CP031402.1	13387	13506	-	GKLIPC_00932	4.4	4.6		SO:0001217, UniRef:UniRef50_A0A0H3C151, UniRef:UniRef90_A0A0H3C151
NZ_CP031402.1	26397	26768	-	GKLIPC_00941	14.8	9.8		
NZ_CP031403.1	730	1086	+	GKLIPC_00943	14.3	9.6		RefSeq:WP_012672402.1, SO:0001217, UniParc:UPI000198222F, UniRef:UniRef100_UPI000198222F, UniRef:UniRef50_Q44728, UniRef:UniRef90_A0A7U3YBP9
NZ_CP031403.1	1293	1391	+	GKLIPC_00944	3.6	6.5		
NZ_CP031403.1	3608	3847	+	GKLIPC_00947	8.8	9.7		RefSeq:WP_012615028.1, SO:0001217, UniParc:UPI00016B2DFC, UniRef:UniRef100_A0A7U3YBR9, UniRef:UniRef50_A0A7U3YBR9, UniRef:UniRef90_A0A7U3YBR9
NZ_CP031403.1	25492	25668	+	GKLIPC_00965	6.9	9.6		RefSeq:WP_010257051.1, SO:0001217, UniParc:UPI00016B2F6F, UniRef:UniRef100_A0A7U4DJ52, UniRef:UniRef50_A0A7U4DJ52, UniRef:UniRef90_A0A7U4DJ52
NZ_CP031409.1	6264	6539	+	GKLIPC_00969	10.5	6.3		RefSeq:WP_012622534.1, SO:0001217, UniParc:UPI00016B2DC2, UniRef:UniRef100_A0A7U3YBH5, UniRef:UniRef50_A0A7U3YBH5, UniRef:UniRef90_A0A7U3YBH5
NZ_CP031409.1	13343	13525	+	GKLIPC_00976	7.0	8.1		SO:0001217, UniRef:UniRef50_UPI00016C53CC, UniRef:UniRef90_UPI00016C53CC
NZ_CP031409.1	13969	14109	-	GKLIPC_00978	5.4	10.0		
NZ_CP031408.1	23576	23716	+	GKLIPC_01024	5.6	8.0		SO:0001217, UniRef:UniRef50_B8F187
NZ_CP031408.1	29619	29912	+	GKLIPC_01036	10.5	5.0		RefSeq:WP_264080686.1, SO:0001217, UniParc:UPI000E29518B, UniRef:UniRef100_UPI000E29518B, UniRef:UniRef50_UPI000E29518B, UniRef:UniRef90_UPI000E29518B
NZ_CP031410.1	1	117	+	GKLIPC_01040	4.1	4.4		
NZ_CP031410.1	12010	12270	+	GKLIPC_01058	9.5	7.7		
NZ_CP031411.1	5253	5435	+	GKLIPC_01070	7.0	7.7		
NZ_CP031411.1	5486	5737	+	GKLIPC_01071	9.6	9.4		
NZ_CP031405.1	19927	19995	+	GKLIPC_01120	2.8	4.3		
NZ_CP031407.1	12693	12941	+	GKLIPC_01138	9.8	6.3		RefSeq:WP_225972628.1, SO:0001217, UniParc:UPI000E29A8B5, UniRef:UniRef100_UPI000E29A8B5, UniRef:UniRef50_UPI000E29A8B5, UniRef:UniRef90_UPI000E29A8B5
NZ_CP031407.1	12984	13289	+	GKLIPC_01139	11.9	9.3		RefSeq:WP_225972629.1, SO:0001217, UniParc:UPI000E295F27, UniRef:UniRef100_UPI000E295F27, UniRef:UniRef50_UPI000E295F27, UniRef:UniRef90_UPI000E295F27
NZ_CP031406.1	4500	4859	+	GKLIPC_01148	13.4	6.8		SO:0001217, UniRef:UniRef50_G0ANT6, UniRef:UniRef90_A0A7W9ZP10
NZ_CP031406.1	8228	8428	+	GKLIPC_01155	7.9	9.8		
NZ_CP031404.1	13603	13707	+	GKLIPC_01201	4.3	8.0		
NZ_CP031404.1	13877	14107	+	GKLIPC_01202	9.4	9.4		SO:0001217, UniRef:UniRef50_A0A1L6VV06, UniRef:UniRef90_A0A7U4DIX1
NZ_CP031404.1	14214	14414	+	GKLIPC_01203	7.9	4.5		SO:0001217, UniParc:UPI000191DE9E, UniRef:UniRef100_A0A7U4DIY2, UniRef:UniRef50_A0A7U4DIY2, UniRef:UniRef90_A0A7U4DIY2
NZ_CP031404.1	17160	17381	+	GKLIPC_01205	8.9	9.5		SO:0001217, UniParc:UPI00000568BF, UniRef:UniRef100_O50837, UniRef:UniRef50_O50837, UniRef:UniRef90_O50837
