#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	144422	144610	-	FLFPPO_00140	7.3	9.5		SO:0001217, UniParc:UPI00018847F9, UniRef:UniRef100_A0A0H3C4A0, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
contig_1	157680	158114	+	FLFPPO_00151	16.9	10.1		RefSeq:WP_002556754.1, SO:0001217, UniParc:UPI00016B2B02, UniRef:UniRef100_A0A0H3C1D3, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
contig_1	272055	273068	-	FLFPPO_00258	39.0	4.3		RefSeq:WP_010254163.1, SO:0001217, UniParc:UPI00017F2EE4, UniRef:UniRef100_UPI00017F2EE4, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
contig_1	367854	368279	+	FLFPPO_00353	16.5	9.8		SO:0001217, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
contig_1	416089	416505	+	FLFPPO_00399	16.2	10.4		RefSeq:WP_010256869.1, SO:0001217, UniParc:UPI00017F2B6C, UniRef:UniRef100_UPI00017F2B6C, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
contig_1	534580	535002	-	FLFPPO_00522	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
contig_1	563444	564937	-	FLFPPO_00551	59.3	5.9		SO:0001217, UniRef:UniRef50_D6RY37
contig_1	644030	644398	+	FLFPPO_00620	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
contig_1	661861	662175	-	FLFPPO_00635	11.3	8.7		SO:0001217, UniRef:UniRef50_O51576, UniRef:UniRef90_A0A1L6VTM4
contig_1	689455	689751	+	FLFPPO_00655	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
contig_1	738401	738940	+	FLFPPO_00705	21.1	9.9		RefSeq:WP_010254638.1, SO:0001217, UniParc:UPI00017F36A6, UniRef:UniRef100_UPI00017F36A6, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
contig_1	791607	792878	+	FLFPPO_00756	48.6	4.6		RefSeq:WP_010254750.1, SO:0001217, UniParc:UPI00017F3A55, UniRef:UniRef100_UPI00017F3A55, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
contig_1	814150	814584	-	FLFPPO_00780	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
contig_2	14585	14824	+	FLFPPO_00866	9.0	4.5		
contig_2	20319	21716	-	FLFPPO_00874	52.8	6.6		RefSeq:WP_106023311.1, SO:0001217, UniParc:UPI000D041D23, UniRef:UniRef100_UPI000D041D23, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
contig_2	35967	36560	-	FLFPPO_00893	22.7	9.1		RefSeq:WP_010258362.1, SO:0001217, UniParc:UPI00016B33CF, UniRef:UniRef100_A0A0H3C267, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
contig_2	39398	39556	-	FLFPPO_00897	6.1	10.2		RefSeq:WP_010258339.1, SO:0001217, UniParc:UPI00016B339C, UniRef:UniRef100_A0A9N7G314, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
contig_3	601	897	-	FLFPPO_00916	11.1	9.9		RefSeq:WP_010257615.1, SO:0001217, UniParc:UPI000005689B, UniRef:UniRef100_O50801, UniRef:UniRef50_O50801, UniRef:UniRef90_O50801
contig_3	9254	9550	+	FLFPPO_00925	11.1	9.9		RefSeq:WP_010257615.1, SO:0001217, UniParc:UPI000005689B, UniRef:UniRef100_O50801, UniRef:UniRef50_O50801, UniRef:UniRef90_O50801
contig_3	15831	16028	+	FLFPPO_00929	7.1	9.5		RefSeq:WP_010257586.1, SO:0001217, UniParc:UPI00017F34B5, UniRef:UniRef100_UPI00017F34B5, UniRef:UniRef50_UPI00017F34B5, UniRef:UniRef90_UPI00017F34B5
contig_3	16012	16197	+	FLFPPO_00930	6.9	6.0		SO:0001217, UniRef:UniRef50_UPI001E36E3B6, UniRef:UniRef90_UPI001E36E3B6
contig_3	16368	16889	+	FLFPPO_00931	19.4	9.3		SO:0001217, UniRef:UniRef50_A0A7D7WIM1, UniRef:UniRef90_UPI001E31BD71
contig_3	31455	32045	+	FLFPPO_00942	24.1	10.0		
contig_3	34012	34140	+	FLFPPO_00945	4.9	10.2		
contig_3	35029	35304	+	FLFPPO_00946	10.4	9.9		RefSeq:WP_231010827.1, SO:0001217, UniParc:UPI0002E4A0A4, UniRef:UniRef100_UPI0002E4A0A4, UniRef:UniRef50_O50768, UniRef:UniRef90_O50768
contig_3	42966	43250	-	FLFPPO_00951	10.9	9.0	PF05714.15|PFam54_60	PFAM:PF05714.15
contig_4	155	406	+	FLFPPO_00954	9.6	7.9		SO:0001217, UniRef:UniRef50_UPI000A7EE359, UniRef:UniRef90_UPI000A7EE359
contig_4	25454	25840	+	FLFPPO_00971	15.2	7.8		
contig_4	27178	27468	+	FLFPPO_00973	11.0	8.5		
contig_4	27394	27681	-	FLFPPO_00974	11.3	9.9		RefSeq:WP_106021143.1, SO:0001217, UniParc:UPI000D0247F2, UniRef:UniRef100_UPI000D0247F2, UniRef:UniRef50_A0A7U4DIN4, UniRef:UniRef90_A0A7U4DIN4
contig_4	27674	27772	-	FLFPPO_00975	4.0	9.7		
contig_5	5453	5644	-	FLFPPO_00982	7.4	5.6		RefSeq:WP_010256458.1, SO:0001217, UniParc:UPI00017F37C5, UniRef:UniRef100_UPI00017F37C5, UniRef:UniRef50_UPI00017F37C5, UniRef:UniRef90_UPI00017F37C5
contig_5	7190	7555	+	FLFPPO_00983	14.3	8.8		RefSeq:WP_010256460.1, SO:0001217, UniParc:UPI00017F37C6, UniRef:UniRef100_UPI00017F37C6, UniRef:UniRef50_UPI001E473841, UniRef:UniRef90_UPI00017F37C6
contig_5	9760	9906	-	FLFPPO_00985	5.8	8.9		SO:0001217, UniRef:UniRef50_A0A1L6VSY3, UniRef:UniRef90_A0A1L6VSY3
contig_5	9976	10509	-	FLFPPO_00986	20.6	5.4		
contig_5	10461	10997	-	FLFPPO_00987	21.2	8.5		SO:0001217, UniRef:UniRef50_A0A1L8ZA00, UniRef:UniRef90_A0A806CJ27
contig_5	11698	11835	-	FLFPPO_00989	5.3	9.8		
contig_5	18063	18182	-	FLFPPO_00992	4.4	4.6		SO:0001217, UniRef:UniRef50_A0A0H3C151, UniRef:UniRef90_A0A0H3C151
contig_6	1192	1485	+	FLFPPO_01004	11.6	9.6		RefSeq:WP_010883902.1, SO:0001217, UniParc:UPI0000057722, UniRef:UniRef100_H7C642, UniRef:UniRef50_H7C642, UniRef:UniRef90_H7C642
contig_6	6874	7167	-	FLFPPO_01011	11.6	9.6		RefSeq:WP_010883902.1, SO:0001217, UniParc:UPI0000057722, UniRef:UniRef100_H7C642, UniRef:UniRef50_H7C642, UniRef:UniRef90_H7C642
contig_6	10719	10883	-	FLFPPO_01015	6.3	8.6		
contig_6	14934	15041	-	FLFPPO_01020	4.2	10.0		
contig_6	15486	15575	-	FLFPPO_01022	3.6	10.1		
contig_8	4755	5141	+	FLFPPO_01077	14.9	9.2		RefSeq:WP_010256620.1, SO:0001217, UniParc:UPI0000056868, UniRef:UniRef100_O50751, UniRef:UniRef50_O50751, UniRef:UniRef90_O50751
contig_8	5830	6204	+	FLFPPO_01079	14.0	5.6		RefSeq:WP_010256627.1, SO:0001217, UniParc:UPI0000056866, UniRef:UniRef100_O50749, UniRef:UniRef50_O50749, UniRef:UniRef90_O50749
contig_8	9244	9432	+	FLFPPO_01082	7.0	5.0		SO:0001217, UniRef:UniRef50_A0A142JD97, UniRef:UniRef90_UPI001F1CEF02
contig_8	10036	10833	+	FLFPPO_01083	30.4	8.2		
contig_8	14523	15356	+	FLFPPO_01089	31.4	6.4		RefSeq:WP_010256663.1, SO:0001217, UniParc:UPI00017F38ED, UniRef:UniRef100_UPI00017F38ED, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
contig_8	15369	15707	+	FLFPPO_01090	13.1	5.0		RefSeq:WP_010256666.1, SO:0001217, UniParc:UPI00017F38EE, UniRef:UniRef100_UPI00017F38EE, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
contig_8	16112	16555	+	FLFPPO_01092	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
contig_8	24259	24474	-	FLFPPO_01100	8.6	9.6		RefSeq:WP_010256711.1, SO:0001217, UniParc:UPI00017F3A61, UniRef:UniRef100_UPI00017F3A61, UniRef:UniRef50_UPI00017F3A61, UniRef:UniRef90_UPI00017F3A61
