# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
NZ_CP094579.1	cds	425	1453	-	HPMDBP_00001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O54536
NZ_CP094579.1	cds	1441	2907	-	HPMDBP_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BC
NZ_CP094579.1	cds	3053	4846	+	HPMDBP_00003	1081.0	0.0	1.0	1.0	0.946	UniRef:UniRef90_G0AKG8
NZ_CP094579.1	cds	4909	5964	-	HPMDBP_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYA7
NZ_CP094579.1	cds	5967	7055	-	HPMDBP_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BA
NZ_CP094579.1	cds	7116	7973	-	HPMDBP_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51040
NZ_CP094579.1	cds	8085	8855	+	HPMDBP_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51041
NZ_CP094579.1	cds	8860	9864	+	HPMDBP_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3777
NZ_CP094579.1	cds	9861	10235	+	HPMDBP_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I8A4
NZ_CP094579.1	cds	10239	11078	+	HPMDBP_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51044
NZ_CP094579.1	cds	11079	11819	+	HPMDBP_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3775
NZ_CP094579.1	cds	11812	12411	+	HPMDBP_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3774
NZ_CP094579.1	cds	12404	14386	+	HPMDBP_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D02E722
NZ_CP094579.1	cds	14383	15003	-	HPMDBP_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59190
NZ_CP094579.1	cds	15003	15380	-	HPMDBP_00015	238.0	2.4e-79	1.0	1.0	0.992	UniRef:UniRef90_Q5W610
NZ_CP094579.1	cds	15503	16462	+	HPMDBP_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D034CE5
NZ_CP094579.1	cds	16465	17445	-	HPMDBP_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001882483
NZ_CP094579.1	cds	17450	17962	-	HPMDBP_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B376F
NZ_CP094579.1	cds	17970	19637	-	HPMDBP_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70826
