# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	113	676	+	EBOALB_00001	361.0	4.9e-126	1.011	0.984	0.984	UniRef:UniRef90_O51035
contig_1	cds	794	1822	-	EBOALB_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D045255
contig_1	cds	1810	3276	-	EBOALB_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F46ED
contig_1	cds	3422	5215	+	EBOALB_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F3B05
contig_1	cds	5278	6333	-	EBOALB_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F4A55
contig_1	cds	6336	7424	-	EBOALB_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D03AC1D
contig_1	cds	7488	8345	-	EBOALB_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38B9
contig_1	cds	8457	9227	+	EBOALB_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51041
contig_1	cds	9232	10236	+	EBOALB_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I518
contig_1	cds	10233	10607	+	EBOALB_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51043
contig_1	cds	10611	11450	+	EBOALB_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D03E22F
contig_1	cds	11451	12191	+	EBOALB_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I7J2
contig_1	cds	12184	12783	+	EBOALB_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3774
contig_1	cds	12776	14758	+	EBOALB_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F4A52
contig_1	cds	14755	15375	-	EBOALB_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59190
contig_1	cds	15375	15752	-	EBOALB_00016	238.0	2.4e-79	1.0	1.0	0.992	UniRef:UniRef90_Q5W610
contig_1	cds	15875	16834	+	EBOALB_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F4A51
contig_1	cds	16837	17817	-	EBOALB_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C4G5
