#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	144221	144409	-	PHIDNK_00140	7.3	9.3		SO:0001217, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
contig_1	157479	157913	+	PHIDNK_00151	16.9	10.1		RefSeq:WP_002556754.1, SO:0001217, UniParc:UPI00016B2B02, UniRef:UniRef100_A0A0H3C1D3, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
contig_1	272323	273345	-	PHIDNK_00258	39.5	4.2		RefSeq:WP_106007273.1, SO:0001217, UniParc:UPI000D039C6E, UniRef:UniRef100_UPI000D039C6E, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
contig_1	368154	368579	+	PHIDNK_00353	16.5	9.8		SO:0001217, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
contig_1	416399	416815	+	PHIDNK_00399	16.3	10.5		RefSeq:WP_002661094.1, SO:0001217, UniParc:UPI00016C516C, UniRef:UniRef100_UPI00016C516C, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
contig_1	534881	535303	-	PHIDNK_00522	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
contig_1	563876	565369	-	PHIDNK_00551	59.2	5.7		RefSeq:WP_014540714.1, SO:0001217, UniParc:UPI0001F23A14, UniRef:UniRef100_UPI0001F23A14, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
contig_1	644453	644821	+	PHIDNK_00620	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
contig_1	662284	662598	-	PHIDNK_00635	11.3	8.7		RefSeq:WP_002656819.1, SO:0001217, UniParc:UPI00016B2F7F, UniRef:UniRef100_UPI00016B2F7F, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
contig_1	689870	690166	+	PHIDNK_00655	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
contig_1	738806	739345	+	PHIDNK_00705	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
contig_1	791955	793229	+	PHIDNK_00756	48.5	4.5		RefSeq:WP_106007352.1, SO:0001217, UniParc:UPI000D043532, UniRef:UniRef100_UPI000D043532, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
contig_1	814503	814937	-	PHIDNK_00780	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
contig_1	918065	918358	+	PHIDNK_00855	11.6	9.6		RefSeq:WP_010883902.1, SO:0001217, UniParc:UPI0000057722, UniRef:UniRef100_H7C642, UniRef:UniRef50_H7C642, UniRef:UniRef90_H7C642
contig_2	15198	15356	+	PHIDNK_00877	6.1	10.2		RefSeq:WP_010258339.1, SO:0001217, UniParc:UPI00016B339C, UniRef:UniRef100_A0A9N7G314, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
contig_2	18200	18793	+	PHIDNK_00881	22.7	9.1		RefSeq:WP_012622796.1, SO:0001217, UniParc:UPI00016B38CF, UniRef:UniRef100_A0A9N7AM77, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
contig_2	33006	34403	+	PHIDNK_00900	52.8	6.5		RefSeq:WP_012622802.1, SO:0001217, UniParc:UPI000005692B, UniRef:UniRef100_A0A7U4DJ15, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
contig_3	7311	7526	-	PHIDNK_00927	8.3	5.3		
contig_3	12983	13102	-	PHIDNK_00930	4.4	4.6		RefSeq:WP_012614965.1, SO:0001217, UniParc:UPI00016B2E1E, UniRef:UniRef100_A0A0H3C151, UniRef:UniRef50_A0A0H3C151, UniRef:UniRef90_A0A0H3C151
contig_3	31860	32033	-	PHIDNK_00945	6.8	9.3		RefSeq:WP_012614960.1, SO:0001217, UniParc:UPI00016B368A, UniRef:UniRef100_A0A0H3C422, UniRef:UniRef50_O50838, UniRef:UniRef90_O50838
contig_3	32195	32416	-	PHIDNK_00946	8.9	9.5		SO:0001217, UniParc:UPI00000568BF, UniRef:UniRef100_O50837, UniRef:UniRef50_O50837, UniRef:UniRef90_O50837
contig_3	45494	45769	-	PHIDNK_00959	10.7	8.9		RefSeq:WP_012622654.1, SO:0001217, UniParc:UPI00016B3A30, UniRef:UniRef100_A0A9N7BD28, UniRef:UniRef50_O50813, UniRef:UniRef90_O50813
contig_4	363	650	-	PHIDNK_00965	11.2	10.0		RefSeq:WP_012622462.1, SO:0001217, UniParc:UPI00016B34D8, UniRef:UniRef100_A0A7U4DIN4, UniRef:UniRef50_A0A7U4DIN4, UniRef:UniRef90_A0A7U4DIN4
contig_4	643	741	-	PHIDNK_00966	4.0	9.7		
contig_4	3187	3345	-	PHIDNK_00969	6.1	9.3		RefSeq:WP_199183298.1, SO:0001217, UniParc:UPI0018EBDAC6, UniRef:UniRef100_UPI0018EBDAC6, UniRef:UniRef50_G0AP55, UniRef:UniRef90_G0AP55
contig_4	7320	7478	+	PHIDNK_00972	6.1	9.3		RefSeq:WP_199183298.1, SO:0001217, UniParc:UPI0018EBDAC6, UniRef:UniRef100_UPI0018EBDAC6, UniRef:UniRef50_G0AP55, UniRef:UniRef90_G0AP55
contig_4	9924	10022	+	PHIDNK_00975	4.0	9.7		
contig_4	10015	10302	+	PHIDNK_00976	11.2	10.0		RefSeq:WP_012622462.1, SO:0001217, UniParc:UPI00016B34D8, UniRef:UniRef100_A0A7U4DIN4, UniRef:UniRef50_A0A7U4DIN4, UniRef:UniRef90_A0A7U4DIN4
contig_4	26910	27116	+	PHIDNK_00984	8.1	9.2		RefSeq:WP_233189762.1, SO:0001217, UniParc:UPI001E599716, UniRef:UniRef100_UPI001E48DE6B, UniRef:UniRef50_A0A7X0DQW6, UniRef:UniRef90_UPI001E48DE6B
contig_4	31049	31234	-	PHIDNK_00987	7.3	9.2		
contig_11	19039	19605	-	PHIDNK_01266	21.8	8.8		RefSeq:WP_010883850.1, SO:0001217, UniParc:UPI00000576EB, UniRef:UniRef100_Q9S073, UniRef:UniRef90_Q9S073
contig_11	19787	20314	-	PHIDNK_01267	20.8	9.1		RefSeq:WP_012621486.1, SO:0001217, UniParc:UPI00016B2C5B, UniRef:UniRef100_A0A9N7ARY7, UniRef:UniRef90_A0A0H3C0R6
contig_12	4310	4555	-	PHIDNK_01280	9.7	6.1		
contig_12	6727	6834	+	PHIDNK_01281	4.1	5.0		
contig_12	11249	11413	+	PHIDNK_01286	6.4	9.5		RefSeq:WP_012622541.1, SO:0001217, UniParc:UPI00016B2DBB, UniRef:UniRef100_UPI00016B2DBB, UniRef:UniRef50_G0AP55, UniRef:UniRef90_UPI00016B2DBB
contig_12	12738	12872	-	PHIDNK_01290	5.5	8.0		
contig_12	13473	13625	-	PHIDNK_01291	5.8	9.7		SO:0001217, UniRef:UniRef50_UPI000518A4E0, UniRef:UniRef50_UPI000854F44B, UniRef:UniRef90_UPI001E5D53A5
contig_12	29808	30044	-	PHIDNK_01306	9.1	8.0		SO:0001217, UniRef:UniRef50_UPI0021504E40, UniRef:UniRef90_UPI0021ABFA59
contig_13	2295	2471	-	PHIDNK_01309	6.9	9.6		RefSeq:WP_010257051.1, SO:0001217, UniParc:UPI00016B2F6F, UniRef:UniRef100_A0A7U4DJ52, UniRef:UniRef50_A0A7U4DJ52, UniRef:UniRef90_A0A7U4DJ52
