#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
NZ_CP077727.1	144351	144539	-	PEKCCM_00141	7.3	9.3		SO:0001217, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
NZ_CP077727.1	157662	158045	+	PEKCCM_00152	14.8	10.2		SO:0001217, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
NZ_CP077727.1	272304	273308	-	PEKCCM_00259	38.8	4.3		RefSeq:WP_024705689.1, SO:0001217, UniParc:UPI0004225316, UniRef:UniRef100_UPI0004225316, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
NZ_CP077727.1	368128	368553	+	PEKCCM_00354	16.5	9.7		SO:0001217, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
NZ_CP077727.1	416365	416781	+	PEKCCM_00399	16.2	10.4		RefSeq:WP_217820978.1, SO:0001217, UniParc:UPI001C38E256, UniRef:UniRef100_UPI001C38E256, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
NZ_CP077727.1	534856	535278	-	PEKCCM_00522	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
NZ_CP077727.1	563794	565287	-	PEKCCM_00551	59.3	6.0		RefSeq:WP_024705629.1, SO:0001217, UniParc:UPI0003FD1328, UniRef:UniRef100_UPI0003FD1328, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
NZ_CP077727.1	644369	644737	+	PEKCCM_00620	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
NZ_CP077727.1	662200	662514	-	PEKCCM_00635	11.3	8.7		RefSeq:WP_002656819.1, SO:0001217, UniParc:UPI00016B2F7F, UniRef:UniRef100_UPI00016B2F7F, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
NZ_CP077727.1	689795	690091	+	PEKCCM_00655	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
NZ_CP077727.1	738736	739278	+	PEKCCM_00705	21.1	9.9		RefSeq:WP_217821014.1, SO:0001217, UniParc:UPI001C38977C, UniRef:UniRef100_UPI001C38977C, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
NZ_CP077727.1	791943	793217	+	PEKCCM_00756	48.5	4.6		RefSeq:WP_217821022.1, SO:0001217, UniParc:UPI001C37F7DA, UniRef:UniRef100_UPI001C37F7DA, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
NZ_CP077727.1	814471	814905	-	PEKCCM_00780	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
NZ_CP077727.1	906782	907039	+	PEKCCM_00852	10.3	8.6		SO:0001217, UniRef:UniRef50_A0A7U8EX85, UniRef:UniRef90_A0A7U8EX85
NZ_CP077729.1	9293	9820	+	PEKCCM_00891	20.8	9.1		RefSeq:WP_012599439.1, SO:0001217, UniParc:UPI00016B3BBA, UniRef:UniRef100_A0A7I6GXU7, UniRef:UniRef90_A0A0H3C0R6
NZ_CP077729.1	10002	10568	+	PEKCCM_00892	21.8	8.8		RefSeq:WP_010883850.1, SO:0001217, UniParc:UPI00000576EB, UniRef:UniRef100_Q9S073, UniRef:UniRef90_Q9S073
NZ_CP077731.1	15928	16188	+	PEKCCM_00990	9.9	8.9		SO:0001217, UniRef:UniRef50_G0ANT6, UniRef:UniRef90_A0A7W9ZP10
NZ_CP077733.1	1	111	+	PEKCCM_01052	NA	8.4		
NZ_CP077733.1	2468	2686	+	PEKCCM_01056	8.1	4.5		SO:0001217, UniRef:UniRef50_UPI0004081B25, UniRef:UniRef90_UPI0004081B25
NZ_CP077733.1	6298	6981	+	PEKCCM_01059	26.7	9.3		RefSeq:WP_024705880.1, SO:0001217, UniParc:UPI0003F68853, UniRef:UniRef100_UPI0003F68853, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_A0A5J6WFZ6
NZ_CP077734.1	2228	2404	-	PEKCCM_01071	6.9	9.6		RefSeq:WP_236843803.1, SO:0001217, UniParc:UPI00041B5975, UniRef:UniRef100_UPI00041B5975, UniRef:UniRef50_A0A7U4DJ52, UniRef:UniRef90_A0A7U4DJ52
NZ_CP077734.1	4963	5799	+	PEKCCM_01074	32.2	9.1	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_012622389.1, SO:0001217, UniParc:UPI00016B2F6C, UniRef:UniRef100_A0A7U4DJ06, UniRef:UniRef90_Q66YX5
NZ_CP077734.1	26143	26499	-	PEKCCM_01090	14.4	9.6		SO:0001217, UniRef:UniRef50_Q44728
NZ_CP077735.1	6624	6899	+	PEKCCM_01094	10.5	6.3		RefSeq:WP_012622534.1, SO:0001217, UniParc:UPI00016B2DC2, UniRef:UniRef100_A0A7U3YBH5, UniRef:UniRef50_A0A7U3YBH5, UniRef:UniRef90_A0A7U3YBH5
NZ_CP077735.1	13710	14009	+	PEKCCM_01102	11.5	10.5		SO:0001217, UniRef:UniRef50_A0A1L8ZA64, UniRef:UniRef90_UPI000412880B
NZ_CP077735.1	14323	14463	-	PEKCCM_01104	5.4	10.0		
NZ_CP077736.1	1993	2151	+	PEKCCM_01113	6.1	9.3		RefSeq:WP_199183298.1, SO:0001217, UniParc:UPI0018EBDAC6, UniRef:UniRef100_UPI0018EBDAC6, UniRef:UniRef50_G0AP55, UniRef:UniRef90_G0AP55
NZ_CP077736.1	4597	4695	+	PEKCCM_01116	4.0	9.7		
