# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
NZ_CP077727.1	cds	83	646	+	PEKCCM_00001		Uncharacterized protein BB_0001	SO:0001217, UniRef:UniRef50_O51035, UniRef:UniRef90_O51035
NZ_CP077727.1	cds	763	1791	-	PEKCCM_00002		Glycoside hydrolase family 3 N-terminal domain-containing protein	RefSeq:WP_002658389.1, SO:0001217, UniParc:UPI00000572EF, UniRef:UniRef100_O54536, UniRef:UniRef50_B5RKT0, UniRef:UniRef90_O54536
NZ_CP077727.1	cds	1779	3245	-	PEKCCM_00003		UTP--glucose-1-phosphate uridylyltransferase	RefSeq:WP_002659110.1, SO:0001217, UniParc:UPI00016C372B, UniRef:UniRef100_A0A7U8EZY9, UniRef:UniRef50_A0A0H3C280, UniRef:UniRef90_A0A0H3C280
NZ_CP077727.1	cds	3391	5184	+	PEKCCM_00004	manB	Phosphomannomutase	COG:COG1109, COG:G, SO:0001217, UniRef:UniRef50_B5RKT2, UniRef:UniRef90_G0AKG8
NZ_CP077727.1	cds	5237	6295	-	PEKCCM_00005	trpS	tryptophan--tRNA ligase	COG:COG0180, COG:J, EC:6.1.1.2, GO:0004830, GO:0005524, GO:0005737, GO:0006436, RefSeq:WP_024705829.1, SO:0001217, UniParc:UPI0004128B25, UniRef:UniRef100_UPI0004128B25, UniRef:UniRef50_O51038, UniRef:UniRef90_O51038
NZ_CP077727.1	cds	6298	7386	-	PEKCCM_00006	perM	Putative transport protein BB_0006	COG:COG0628, COG:R, GO:0005886, RefSeq:WP_024705830.1, SO:0001217, UniParc:UPI000427BE67, UniRef:UniRef100_UPI000427BE67, UniRef:UniRef50_O51039, UniRef:UniRef90_O51039
NZ_CP077727.1	cds	7447	8304	-	PEKCCM_00007		Uncharacterized protein BB_0007	RefSeq:WP_002659142.1, SO:0001217, UniParc:UPI00016C372C, UniRef:UniRef100_A0A7U8I682, UniRef:UniRef50_O51040, UniRef:UniRef90_O51040
NZ_CP077727.1	cds	8416	9186	+	PEKCCM_00008	cdaA	diadenylate cyclase CdaA	COG:COG1624, COG:T, EC:2.7.7.85, GO:0004016, RefSeq:WP_002656665.1, SO:0001217, UniParc:UPI00016B2F8E, UniRef:UniRef100_O51041, UniRef:UniRef50_O51041, UniRef:UniRef90_O51041
NZ_CP077727.1	cds	9191	10195	+	PEKCCM_00009		YbbR-like domain-containing protein BB-0009	GO:0016020, RefSeq:WP_217820923.1, SO:0001217, UniParc:UPI001C38932E, UniRef:UniRef100_UPI001C38932E, UniRef:UniRef50_O51042, UniRef:UniRef90_O51042
NZ_CP077727.1	cds	10192	10566	+	PEKCCM_00010	acpS	Holo-[acyl-carrier-protein] synthase	EC:2.7.8.7, GO:0000287, GO:0005737, GO:0006633, GO:0008897, RefSeq:WP_002556617.1, SO:0001217, UniParc:UPI00000572F7, UniRef:UniRef100_O51043, UniRef:UniRef50_O51043, UniRef:UniRef90_O51043
