QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
UCT35H	contig_1	39760	40612	852	renamed_GCF_000008685.2	chromosome	39825	40677	852	99.6	5.092e-189
UCT35H	contig_1	42816	42414	402	renamed_GCF_000008685.2	chromosome	42881	42479	402	99.2	5.353e-88
UCT35H	contig_1	46314	45945	369	renamed_GCF_000008685.2	chromosome	46379	46010	369	100.0	3.085e-80
UCT35H	contig_1	47839	48541	702	renamed_GCF_000008685.2	chromosome	47916	48606	702	99.1	4.987e-147
UCT35H	contig_1	50408	50045	363	renamed_GCF_000008685.2	chromosome	50474	50111	363	100.0	4.578e-75
UCT35H	contig_1	53395	52387	1008	renamed_GCF_000008685.2	chromosome	53461	52453	1008	100.0	6.65e-221
UCT35H	contig_1	56682	56214	468	renamed_GCF_000008685.2	chromosome	56748	56280	468	98.7	9.748e-101
UCT35H	contig_1	57192	57909	717	renamed_GCF_000008685.2	chromosome	57258	57975	717	98.7	3.592e-153
UCT35H	contig_1	60466	59968	498	renamed_GCF_000008685.2	chromosome	60533	60035	498	99.3	1.622e-108
UCT35H	contig_1	63079	63961	882	renamed_GCF_000008685.2	chromosome	63146	64028	882	99.6	6.762e-191
UCT35H	contig_1	65223	65685	462	renamed_GCF_000008685.2	chromosome	65290	65752	462	100.0	3.193e-95
UCT35H	contig_1	67180	69502	2322	renamed_GCF_000008685.2	chromosome	67247	69569	2322	99.6	0.0
UCT35H	contig_1	70105	71152	1047	renamed_GCF_000008685.2	chromosome	70141	71219	1047	99.1	7.692e-226
UCT35H	contig_1	72579	73425	846	renamed_GCF_000008685.2	chromosome	72646	73492	846	99.6	1.292e-177
UCT35H	contig_1	75705	76386	681	renamed_GCF_000008685.2	chromosome	75773	76454	681	100.0	3.584e-147
UCT35H	contig_1	78941	77642	1299	renamed_GCF_000008685.2	chromosome	79009	77710	1299	99.3	2.232e-282
UCT35H	contig_1	93356	92810	546	renamed_GCF_000008685.2	chromosome	93423	92877	546	98.8	2.975e-118
UCT35H	contig_1	416336	416753	417	renamed_GCF_000008685.2	chromosome	416688	417105	417	99.2	1.376e-88
UCT35H	contig_1	416749	417361	612	renamed_GCF_000008685.2	chromosome	417101	417713	612	100.0	4.975e-132
UCT35H	contig_1	417371	417983	612	renamed_GCF_000008685.2	chromosome	417723	418335	612	98.5	3.744e-135
UCT35H	contig_1	419154	418035	1119	renamed_GCF_000008685.2	chromosome	419506	418387	1119	100.0	8.015e-255
UCT35H	contig_1	421028	419150	1878	renamed_GCF_000008685.2	chromosome	421380	419502	1878	99.0	0.0
UCT35H	contig_1	421201	421831	630	renamed_GCF_000008685.2	chromosome	421553	422183	630	97.1	7.579e-139
UCT35H	contig_1	422705	423485	780	renamed_GCF_000008685.2	chromosome	423054	423834	780	100.0	3.296e-173
UCT35H	contig_1	424097	423479	618	renamed_GCF_000008685.2	chromosome	424442	423821	618	99.0	1.106e-132
UCT35H	contig_1	424344	425202	858	renamed_GCF_000008685.2	chromosome	424693	425551	858	100.0	1.579e-194
