QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
ESI425H	contig_1	45366	45912	546	renamed_GCF_000008685.2	chromosome	45445	45991	546	98.3	8.811e-115
ESI425H	contig_1	47086	47761	675	renamed_GCF_000008685.2	chromosome	47166	47841	675	99.5	1.946e-144
ESI425H	contig_1	49179	48522	657	renamed_GCF_000008685.2	chromosome	49259	48602	657	98.6	5.738e-138
ESI425H	contig_1	59958	59019	939	renamed_GCF_000008685.2	chromosome	60039	59100	939	99.6	9.091e-206
ESI425H	contig_1	61176	60486	690	renamed_GCF_000008685.2	chromosome	61257	60567	690	98.6	3.759e-148
ESI425H	contig_1	63065	63947	882	renamed_GCF_000008685.2	chromosome	63146	64028	882	99.6	6.762e-191
ESI425H	contig_1	65209	65671	462	renamed_GCF_000008685.2	chromosome	65290	65752	462	99.3	7.103e-95
ESI425H	contig_1	67166	69488	2322	renamed_GCF_000008685.2	chromosome	67247	69569	2322	99.4	0.0
ESI425H	contig_1	80898	81324	426	renamed_GCF_000008685.2	chromosome	80982	81408	426	98.5	2.913e-90
ESI425H	contig_1	83836	82885	951	renamed_GCF_000008685.2	chromosome	83920	82969	951	99.3	8.301e-209
ESI425H	contig_1	125461	124711	750	renamed_GCF_000008685.2	chromosome	125547	124797	750	100.0	1.281e-161
ESI425H	contig_1	127327	126229	1098	renamed_GCF_000008685.2	chromosome	127413	126315	1098	99.7	3.042e-236
ESI425H	contig_1	131028	130083	945	renamed_GCF_000008685.2	chromosome	131114	130169	945	100.0	6.888e-210
ESI425H	contig_1	147411	146292	1119	renamed_GCF_000008685.2	chromosome	147495	146376	1119	100.0	3.727e-246
ESI425H	contig_1	152120	152927	807	renamed_GCF_000008685.2	chromosome	152205	153012	807	99.6	4.826e-182
ESI425H	contig_1	156315	153615	2700	renamed_GCF_000008685.2	chromosome	156400	153700	2700	99.6	0.0
ESI425H	contig_1	157592	157976	384	renamed_GCF_000008685.2	chromosome	157626	158061	384	99.2	1.948e-79
ESI425H	contig_1	171012	170634	378	renamed_GCF_000008685.2	chromosome	171097	170719	378	99.2	3.569e-80
ESI425H	contig_1	173495	171446	2049	renamed_GCF_000008685.2	chromosome	173535	171531	2049	99.4	0.0
ESI425H	contig_1	219407	220247	840	renamed_GCF_000008685.2	chromosome	219799	220639	840	100.0	1.641e-182
ESI425H	contig_1	221241	222786	1545	renamed_GCF_000008685.2	chromosome	221741	223178	1545	98.9	3.462e-310
ESI425H	contig_1	235142	234896	246	renamed_GCF_000008685.2	chromosome	235534	235288	246	98.7	3.025e-52
ESI425H	contig_1	237237	236829	408	renamed_GCF_000008685.2	chromosome	237629	237221	408	100.0	2.649e-88
ESI425H	contig_1	238736	237908	828	renamed_GCF_000008685.2	chromosome	239128	238300	828	99.6	4.621e-186
ESI425H	contig_1	239858	238751	1107	renamed_GCF_000008685.2	chromosome	240250	239143	1107	99.4	1.835e-243
ESI425H	contig_1	242045	243611	1566	renamed_GCF_000008685.2	chromosome	242437	244003	1566	98.8	0.0
ESI425H	contig_1	309370	308128	1242	renamed_GCF_000008685.2	chromosome	309780	308538	1242	100.0	1.368e-269
ESI425H	contig_1	311243	310148	1095	renamed_GCF_000008685.2	chromosome	311617	310558	1095	99.4	1.229e-228
ESI425H	contig_1	314018	313736	282	renamed_GCF_000008685.2	chromosome	314427	314145	282	100.0	2.699e-59
ESI425H	contig_2	27869	28181	312	renamed_GCF_000008685.2	chromosome	577949	578261	312	100.0	5.387e-65
ESI425H	contig_2	30405	31563	1158	renamed_GCF_000008685.2	chromosome	580485	581643	1158	100.0	7.971e-253
ESI425H	contig_2	33377	33752	375	renamed_GCF_000008685.2	chromosome	583457	583832	375	98.3	1.859e-78
ESI425H	contig_2	34792	34102	690	renamed_GCF_000008685.2	chromosome	584880	584190	690	99.5	9.609e-155
ESI425H	contig_2	268839	269160	321	renamed_GCF_000008685.2	chromosome	819035	819242	321	97.0	1.267e-41
ESI425H	contig_2	269159	269405	246	renamed_GCF_000008685.2	chromosome	819241	819487	246	98.7	1.845e-49
ESI425H	contig_2	269459	270446	987	renamed_GCF_000008685.2	chromosome	819541	820528	987	99.6	2.594e-219
ESI425H	contig_2	270524	271106	582	renamed_GCF_000008685.2	chromosome	820606	821188	582	99.4	4.521e-128
ESI425H	contig_2	271102	272287	1185	renamed_GCF_000008685.2	chromosome	821184	822369	1185	99.7	2.615e-261
