QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1	22576	21982	594	renamed_GCF_000008685.2	chromosome	22739	22145	594	99.4	7.271e-125
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1	24533	23801	732	renamed_GCF_000008685.2	chromosome	24696	23964	732	100.0	2.844e-158
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1	25460	24533	927	renamed_GCF_000008685.2	chromosome	25623	24696	927	98.0	3.519e-197
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1	26235	27285	1050	renamed_GCF_000008685.2	chromosome	26398	27448	1050	100.0	7.794e-235
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1	28327	27691	636	renamed_GCF_000008685.2	chromosome	28490	27854	636	100.0	8.334e-139
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1	29379	30861	1482	renamed_GCF_000008685.2	chromosome	29542	31015	1482	98.1	0.0
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1	31935	31395	540	renamed_GCF_000008685.2	chromosome	32089	31549	540	100.0	3.274e-116
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1	35682	33882	1800	renamed_GCF_000008685.2	chromosome	35836	34036	1800	100.0	0.0
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1	39668	40520	852	renamed_GCF_000008685.2	chromosome	39825	40677	852	99.6	5.092e-189
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1	59880	58941	939	renamed_GCF_000008685.2	chromosome	60039	59100	939	99.3	9.091e-206
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1	60374	59876	498	renamed_GCF_000008685.2	chromosome	60533	60035	498	98.7	8.026e-108
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1	63878	65117	1239	renamed_GCF_000008685.2	chromosome	64037	65276	1239	99.5	1.39e-277
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1	67088	69413	2325	renamed_GCF_000008685.2	chromosome	67247	69569	2325	99.4	0.0
