QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
UNY1085P	contig_1	45489	46035	546	renamed_GCF_000008685.2	chromosome	45445	45991	546	98.8	3.601e-116
UNY1085P	contig_1	47210	47885	675	renamed_GCF_000008685.2	chromosome	47166	47841	675	99.5	1.946e-144
UNY1085P	contig_1	49303	48646	657	renamed_GCF_000008685.2	chromosome	49259	48602	657	99.0	2.348e-139
UNY1085P	contig_1	60082	59143	939	renamed_GCF_000008685.2	chromosome	60039	59100	939	99.3	4.489e-205
UNY1085P	contig_1	61300	60610	690	renamed_GCF_000008685.2	chromosome	61257	60567	690	98.6	3.759e-148
UNY1085P	contig_1	63189	64071	882	renamed_GCF_000008685.2	chromosome	63146	64028	882	99.6	6.762e-191
UNY1085P	contig_1	65333	65795	462	renamed_GCF_000008685.2	chromosome	65290	65752	462	100.0	3.193e-95
UNY1085P	contig_1	69605	70166	561	renamed_GCF_000008685.2	chromosome	69565	70126	561	99.4	8.395e-118
UNY1085P	contig_1	81017	81443	426	renamed_GCF_000008685.2	chromosome	80982	81408	426	98.5	2.913e-90
UNY1085P	contig_1	83956	83005	951	renamed_GCF_000008685.2	chromosome	83920	82969	951	99.3	8.301e-209
UNY1085P	contig_1	126336	125568	768	renamed_GCF_000008685.2	chromosome	126301	125533	768	98.8	1.961e-168
UNY1085P	contig_1	130167	127461	2706	renamed_GCF_000008685.2	chromosome	130132	127426	2706	99.5	0.0
UNY1085P	contig_1	131332	132460	1128	renamed_GCF_000008685.2	chromosome	131297	132425	1128	99.2	8.687e-247
UNY1085P	contig_1	148699	147688	1011	renamed_GCF_000008685.2	chromosome	148659	147648	1011	99.7	2.697e-214
UNY1085P	contig_1	151013	152219	1206	renamed_GCF_000008685.2	chromosome	150973	152179	1206	99.7	1.095e-274
UNY1085P	contig_1	153726	153114	612	renamed_GCF_000008685.2	chromosome	153686	153074	612	100.0	4.712e-141
UNY1085P	contig_1	156502	157639	1137	renamed_GCF_000008685.2	chromosome	156461	157598	1137	100.0	1.164e-253
UNY1085P	contig_1	158098	158515	417	renamed_GCF_000008685.2	chromosome	158075	158474	417	100.0	2.72e-81
UNY1085P	contig_1	171291	171525	234	renamed_GCF_000008685.2	chromosome	171262	171484	234	98.6	1.134e-44
UNY1085P	contig_1	174157	173569	588	renamed_GCF_000008685.2	chromosome	174116	173528	588	98.4	4.112e-130
UNY1085P	contig_1	218971	218317	654	renamed_GCF_000008685.2	chromosome	219078	218424	654	99.0	5.201e-147
UNY1085P	contig_1	219692	220532	840	renamed_GCF_000008685.2	chromosome	219799	220639	840	100.0	1.641e-182
UNY1085P	contig_1	221526	223071	1545	renamed_GCF_000008685.2	chromosome	221741	223178	1545	98.5	7.687e-310
UNY1085P	contig_1	235428	235182	246	renamed_GCF_000008685.2	chromosome	235534	235288	246	98.7	3.025e-52
UNY1085P	contig_1	237523	237115	408	renamed_GCF_000008685.2	chromosome	237629	237221	408	100.0	2.649e-88
UNY1085P	contig_1	238120	237862	258	renamed_GCF_000008685.2	chromosome	238226	237968	258	100.0	9.113e-51
UNY1085P	contig_1	240144	239037	1107	renamed_GCF_000008685.2	chromosome	240250	239143	1107	99.4	4.077e-243
UNY1085P	contig_1	242331	243897	1566	renamed_GCF_000008685.2	chromosome	242437	244003	1566	98.8	0.0
UNY1085P	contig_1	255538	256153	615	renamed_GCF_000008685.2	chromosome	255645	256260	615	99.5	2.579e-131
UNY1085P	contig_1	303633	303225	408	renamed_GCF_000008685.2	chromosome	303740	303332	408	99.2	2.649e-88
UNY1085P	contig_1	305554	305005	549	renamed_GCF_000008685.2	chromosome	305661	305112	549	100.0	9.24e-115
UNY1085P	contig_1	307209	306516	693	renamed_GCF_000008685.2	chromosome	307317	306624	693	99.5	6.606e-151
UNY1085P	contig_1	319029	318189	840	renamed_GCF_000008685.2	chromosome	319116	318276	840	99.6	1.977e-180
UNY1085P	contig_1	320171	319592	579	renamed_GCF_000008685.2	chromosome	320249	319679	579	99.4	6.936e-123
UNY1085P	contig_1	321264	321951	687	renamed_GCF_000008685.2	chromosome	321351	322038	687	100.0	1.336e-150
UNY1085P	contig_1	323692	322759	933	renamed_GCF_000008685.2	chromosome	323779	322846	933	98.7	1.093e-202
UNY1085P	contig_1	326201	325148	1053	renamed_GCF_000008685.2	chromosome	326288	325235	1053	99.7	1.991e-233
UNY1085P	contig_1	353364	351264	2100	renamed_GCF_000008685.2	chromosome	353437	351340	2100	98.7	0.0
UNY1085P	contig_1	355225	354574	651	renamed_GCF_000008685.2	chromosome	355298	354647	651	100.0	1.769e-141
UNY1085P	contig_1	356933	358367	1434	renamed_GCF_000008685.2	chromosome	357006	358440	1434	97.2	9.034e-307
UNY1085P	contig_1	359422	359143	279	renamed_GCF_000008685.2	chromosome	359495	359216	279	100.0	2.841e-58
UNY1085P	contig_1	361126	362248	1122	renamed_GCF_000008685.2	chromosome	361187	362321	1122	99.4	5.47e-251
UNY1085P	contig_1	374077	373492	585	renamed_GCF_000008685.2	chromosome	374151	373566	585	98.9	1.055e-127
UNY1085P	contig_1	375586	375865	279	renamed_GCF_000008685.2	chromosome	375660	375939	279	100.0	3.143e-57
UNY1085P	contig_1	379256	376964	2292	renamed_GCF_000008685.2	chromosome	379258	377038	2292	98.5	0.0
