QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
UNY1128P	contig_1	23528	23120	408	renamed_GCF_000008685.2	chromosome	237629	237221	408	100.0	2.649e-88
UNY1128P	contig_1	24125	23867	258	renamed_GCF_000008685.2	chromosome	238226	237968	258	100.0	9.113e-51
UNY1128P	contig_1	26149	25042	1107	renamed_GCF_000008685.2	chromosome	240250	239143	1107	99.7	3.718e-244
UNY1128P	contig_1	28336	29902	1566	renamed_GCF_000008685.2	chromosome	242437	244003	1566	99.4	0.0
UNY1128P	contig_1	31278	30675	603	renamed_GCF_000008685.2	chromosome	245382	244776	603	99.5	7.936e-134
UNY1128P	contig_1	31688	32453	765	renamed_GCF_000008685.2	chromosome	245789	246554	765	100.0	7.663e-170
UNY1128P	contig_1	34425	35988	1563	renamed_GCF_000008685.2	chromosome	248505	250089	1563	100.0	0.0
UNY1128P	contig_1	37110	36555	555	renamed_GCF_000008685.2	chromosome	251211	250656	555	100.0	3.12e-119
UNY1128P	contig_1	38332	38938	606	renamed_GCF_000008685.2	chromosome	252433	253039	606	99.0	4.975e-131
UNY1128P	contig_1	40843	41548	705	renamed_GCF_000008685.2	chromosome	254944	255649	705	100.0	7.263e-152
UNY1128P	contig_1	96420	95676	744	renamed_GCF_000008685.2	chromosome	310523	309779	744	100.0	5.245e-162
UNY1128P	contig_1	98612	97556	1056	renamed_GCF_000008685.2	chromosome	312715	311659	1056	100.0	1.239e-230
UNY1128P	contig_1	100326	100044	282	renamed_GCF_000008685.2	chromosome	314427	314145	282	100.0	2.699e-59
UNY1128P	contig_1	102042	101205	837	renamed_GCF_000008685.2	chromosome	316143	315306	837	98.9	3.479e-182
UNY1128P	contig_1	103904	103145	759	renamed_GCF_000008685.2	chromosome	318005	317246	759	99.2	6.638e-162
UNY1128P	contig_1	115160	115520	360	renamed_GCF_000008685.2	chromosome	329261	329621	360	100.0	1.609e-77
UNY1128P	contig_1	119506	116701	2805	renamed_GCF_000008685.2	chromosome	333598	330802	2805	99.6	0.0
UNY1128P	contig_1	120844	122416	1572	renamed_GCF_000008685.2	chromosome	334936	336508	1572	99.4	0.0
UNY1128P	contig_1	124265	125891	1626	renamed_GCF_000008685.2	chromosome	338357	339983	1626	99.6	0.0
UNY1128P	contig_1	127181	128231	1050	renamed_GCF_000008685.2	chromosome	341273	342323	1050	100.0	1.489e-227
UNY1128P	contig_1	182991	182517	474	renamed_GCF_000008685.2	chromosome	397077	396603	474	100.0	4.822e-101
UNY1128P	contig_1	187591	183457	4134	renamed_GCF_000008685.2	chromosome	401677	397543	4134	99.8	0.0
UNY1128P	contig_1	192090	191601	489	renamed_GCF_000008685.2	chromosome	406176	405687	489	99.3	2.753e-101
UNY1128P	contig_1	193206	192774	432	renamed_GCF_000008685.2	chromosome	407292	406860	432	99.3	1.75e-88
UNY1128P	contig_1	194294	194114	180	renamed_GCF_000008685.2	chromosome	408380	408200	180	100.0	2.118e-37
UNY1128P	contig_1	207294	205416	1878	renamed_GCF_000008685.2	chromosome	421380	419502	1878	99.2	0.0
UNY1128P	contig_1	208971	209751	780	renamed_GCF_000008685.2	chromosome	423054	423834	780	99.6	1.628e-172
UNY1128P	contig_1	210609	211467	858	renamed_GCF_000008685.2	chromosome	424693	425551	858	99.6	7.8e-194
UNY1128P	contig_1	212651	213866	1215	renamed_GCF_000008685.2	chromosome	426735	427950	1215	99.5	3.802e-262
UNY1128P	contig_1	235335	236088	753	renamed_GCF_000008685.2	chromosome	449418	450171	753	99.2	8.002e-159
UNY1128P	contig_1	240389	237956	2433	renamed_GCF_000008685.2	chromosome	454472	452039	2433	100.0	0.0
UNY1128P	contig_1	242492	243953	1461	renamed_GCF_000008685.2	chromosome	456575	458036	1461	99.7	0.0
UNY1128P	contig_1	245441	245741	300	renamed_GCF_000008685.2	chromosome	459524	459824	300	95.9	4.432e-57
UNY1128P	contig_1	245968	246328	360	renamed_GCF_000008685.2	chromosome	460051	460411	360	99.1	5.311e-73
UNY1128P	contig_1	258470	259313	843	renamed_GCF_000008685.2	chromosome	472565	473408	843	100.0	5.328e-187
UNY1128P	contig_1	260517	261507	990	renamed_GCF_000008685.2	chromosome	474612	475602	990	98.4	1.155e-211
UNY1128P	contig_1	263979	262167	1812	renamed_GCF_000008685.2	chromosome	478005	476262	1812	99.8	0.0
UNY1128P	contig_1	265610	266921	1311	renamed_GCF_000008685.2	chromosome	479708	481019	1311	100.0	7.438e-297
