# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	105	668	+	HAALMC_00001		Uncharacterized protein BB_0001	SO:0001217, UniRef:UniRef50_O51035, UniRef:UniRef90_O51035
contig_1	cds	784	1812	-	HAALMC_00002		Glycoside hydrolase family 3 N-terminal domain-containing protein	RefSeq:WP_002658389.1, SO:0001217, UniParc:UPI00000572EF, UniRef:UniRef100_O54536, UniRef:UniRef50_B5RKT0, UniRef:UniRef90_O54536
contig_1	cds	1800	3266	-	HAALMC_00003		UTP--glucose-1-phosphate uridylyltransferase	RefSeq:WP_002656864.1, SO:0001217, UniParc:UPI00016B38BC, UniRef:UniRef100_UPI00016B38BC, UniRef:UniRef50_A0A0H3C280, UniRef:UniRef90_A0A0H3C280
contig_1	cds	3412	5205	+	HAALMC_00004	manB	Phosphomannomutase	COG:COG1109, COG:G, SO:0001217, UniRef:UniRef50_B5RKT2, UniRef:UniRef90_G0AKG8
contig_1	cds	5268	6323	-	HAALMC_00005	trpS	tryptophan--tRNA ligase	COG:COG0180, COG:J, EC:6.1.1.2, GO:0004830, GO:0005524, GO:0005737, GO:0006436, RefSeq:WP_002656394.1, SO:0001217, UniParc:UPI00016B30F8, UniRef:UniRef100_A0A7U8EYA7, UniRef:UniRef50_O51038, UniRef:UniRef90_O51038
contig_1	cds	6326	7414	-	HAALMC_00006	perM	Putative transport protein BB_0006	COG:COG0628, COG:R, GO:0005886, RefSeq:WP_002656260.1, SO:0001217, UniParc:UPI00016B38BA, UniRef:UniRef100_UPI00016B38BA, UniRef:UniRef50_O51039, UniRef:UniRef90_O51039
contig_1	cds	7475	8332	-	HAALMC_00007		Uncharacterized protein BB_0007	RefSeq:WP_002658378.1, SO:0001217, UniParc:UPI00000572F4, UniRef:UniRef100_O51040, UniRef:UniRef50_O51040, UniRef:UniRef90_O51040
contig_1	cds	8444	9214	+	HAALMC_00008	cdaA	diadenylate cyclase CdaA	COG:COG1624, COG:T, EC:2.7.7.85, GO:0004016, RefSeq:WP_002656665.1, SO:0001217, UniParc:UPI00016B2F8E, UniRef:UniRef100_O51041, UniRef:UniRef50_O51041, UniRef:UniRef90_O51041
contig_1	cds	9219	10223	+	HAALMC_00009		YbbR-like domain-containing protein BB-0009	GO:0016020, RefSeq:WP_002656900.1, SO:0001217, UniParc:UPI00016B3777, UniRef:UniRef100_UPI00016B3777, UniRef:UniRef50_O51042, UniRef:UniRef90_O51042
contig_1	cds	10220	10594	+	HAALMC_00010	acpS	Holo-[acyl-carrier-protein] synthase	COG:COG0736, COG:I, EC:2.7.8.7, GO:0000287, GO:0005737, GO:0006633, GO:0008897, RefSeq:WP_002656572.1, SO:0001217, UniParc:UPI00016B3776, UniRef:UniRef100_A0A7U8I8A4, UniRef:UniRef50_O51043, UniRef:UniRef90_Q663A2
