QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
UWI263P	contig_1	85322	85028	294	renamed_GCF_000008685.2	chromosome	822809	823103	294	100.0	1.207e-61
UWI263P	contig_1	85788	85437	351	renamed_GCF_000008685.2	chromosome	822343	822694	351	99.1	1.534e-76
UWI263P	contig_1	87525	86943	582	renamed_GCF_000008685.2	chromosome	820606	821188	582	100.0	9.143e-129
UWI263P	contig_1	88890	88644	246	renamed_GCF_000008685.2	chromosome	819241	819487	246	100.0	8.275e-50
UWI263P	contig_1	89210	88889	321	renamed_GCF_000008685.2	chromosome	819035	819242	321	97.0	1.267e-41
UWI263P	contig_1	90114	89583	531	renamed_GCF_000008685.2	chromosome	818017	818548	531	100.0	1.403e-115
UWI263P	contig_1	90935	91826	891	renamed_GCF_000008685.2	chromosome	817160	816311	891	99.6	1.029e-187
UWI263P	contig_1	101244	102393	1149	renamed_GCF_000008685.2	chromosome	806923	805774	1149	99.7	5.42e-247
UWI263P	contig_1	105000	105330	330	renamed_GCF_000008685.2	chromosome	803167	802837	330	100.0	2.178e-69
UWI263P	contig_1	105369	106227	858	renamed_GCF_000008685.2	chromosome	802798	801940	858	99.6	1.709e-176
UWI263P	contig_1	296782	296068	714	renamed_GCF_000008685.2	chromosome	611308	612022	714	99.5	9.633e-159
UWI263P	contig_1	296897	298148	1251	renamed_GCF_000008685.2	chromosome	611193	609942	1251	98.0	4.601e-266
UWI263P	contig_1	298184	299030	846	renamed_GCF_000008685.2	chromosome	609906	609060	846	100.0	3.324e-184
UWI263P	contig_1	300953	300155	798	renamed_GCF_000008685.2	chromosome	607137	607935	798	97.7	3.139e-168
UWI263P	contig_1	317738	317150	588	renamed_GCF_000008685.2	chromosome	590347	590935	588	99.4	4.112e-130
UWI263P	contig_1	317877	318402	525	renamed_GCF_000008685.2	chromosome	590208	589683	525	97.7	3.018e-106
UWI263P	contig_1	320020	318418	1602	renamed_GCF_000008685.2	chromosome	588065	589667	1602	99.8	0.0
UWI263P	contig_1	321055	320203	852	renamed_GCF_000008685.2	chromosome	587030	587882	852	98.2	2.291e-189
UWI263P	contig_1	345900	343917	1983	renamed_GCF_000008685.2	chromosome	562184	564167	1983	99.8	0.0
UWI263P	contig_1	346141	346522	381	renamed_GCF_000008685.2	chromosome	561943	561562	381	99.2	5.027e-77
UWI263P	contig_1	346530	346950	420	renamed_GCF_000008685.2	chromosome	561554	561116	420	93.0	2.589e-82
