QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161073.1	10610	11450	840	renamed_GCF_000008685.2	chromosome	10580	11420	840	100.0	7.775e-191
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161073.1	11450	12191	741	renamed_GCF_000008685.2	chromosome	11420	12161	741	99.1	4.555e-163
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161073.1	12183	12783	600	renamed_GCF_000008685.2	chromosome	12153	12753	600	98.4	4.974e-130
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161073.1	12775	14758	1983	renamed_GCF_000008685.2	chromosome	12745	14728	1983	99.8	0.0
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161073.1	15375	14754	621	renamed_GCF_000008685.2	chromosome	15345	14724	621	99.5	1.607e-137
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161073.1	15752	15374	378	renamed_GCF_000008685.2	chromosome	15716	15344	378	100.0	1.768e-79
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161073.1	16024	16834	810	renamed_GCF_000008685.2	chromosome	15994	16804	810	100.0	1.068e-173
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161073.1	18334	17821	513	renamed_GCF_000008685.2	chromosome	18304	17791	513	99.4	1.872e-109
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161073.1	21973	20929	1044	renamed_GCF_000008685.2	chromosome	22101	21057	1044	100.0	6.693e-227
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161073.1	22690	23830	1140	renamed_GCF_000008685.2	chromosome	22818	23958	1140	97.6	4.164e-257
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161073.1	24568	23836	732	renamed_GCF_000008685.2	chromosome	24696	23964	732	100.0	2.844e-158
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161073.1	25495	24568	927	renamed_GCF_000008685.2	chromosome	25623	24696	927	99.0	6.495e-199
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161073.1	25624	26263	639	renamed_GCF_000008685.2	chromosome	25752	26391	639	100.0	1.211e-143
