QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
GCF_019134655.1_ASM1913465v1_genomic	NZ_CP077727.1	22808	23948	1140	renamed_GCF_000008685.2	chromosome	22818	23958	1140	98.1	1.709e-258
GCF_019134655.1_ASM1913465v1_genomic	NZ_CP077727.1	25613	24686	927	renamed_GCF_000008685.2	chromosome	25623	24696	927	97.7	7.819e-197
GCF_019134655.1_ASM1913465v1_genomic	NZ_CP077727.1	26388	27438	1050	renamed_GCF_000008685.2	chromosome	26398	27448	1050	99.4	8.55e-234
GCF_019134655.1_ASM1913465v1_genomic	NZ_CP077727.1	39815	40667	852	renamed_GCF_000008685.2	chromosome	39825	40677	852	99.2	2.515e-188
GCF_019134655.1_ASM1913465v1_genomic	NZ_CP077727.1	42473	41432	1041	renamed_GCF_000008685.2	chromosome	42483	41442	1041	98.8	5.309e-229
GCF_019134655.1_ASM1913465v1_genomic	NZ_CP077727.1	45344	42896	2448	renamed_GCF_000008685.2	chromosome	45354	42906	2448	99.5	0.0
GCF_019134655.1_ASM1913465v1_genomic	NZ_CP077727.1	46369	46000	369	renamed_GCF_000008685.2	chromosome	46379	46010	369	100.0	3.085e-80
GCF_019134655.1_ASM1913465v1_genomic	NZ_CP077727.1	47893	48595	702	renamed_GCF_000008685.2	chromosome	47916	48606	702	99.5	1.009e-147
GCF_019134655.1_ASM1913465v1_genomic	NZ_CP077727.1	59025	58017	1008	renamed_GCF_000008685.2	chromosome	58982	58028	1008	99.0	2.916e-204
GCF_019134655.1_ASM1913465v1_genomic	NZ_CP077727.1	60521	60023	498	renamed_GCF_000008685.2	chromosome	60533	60035	498	100.0	3.278e-109
GCF_019134655.1_ASM1913465v1_genomic	NZ_CP077727.1	105839	105401	438	renamed_GCF_000008685.2	chromosome	105846	105417	438	97.8	4.286e-88
GCF_019134655.1_ASM1913465v1_genomic	NZ_CP077727.1	106878	105867	1011	renamed_GCF_000008685.2	chromosome	106894	105883	1011	99.7	9.198e-218
