assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
UWI248P	contig_1 [gcode=11] [topology=linear]	910022	gb|CP124104.1|	chromosome	NE_5248	910022	910663	99.44813633281758	920200	920137	[(438374, 441565), (435127, 438320), (213183, 213990), (42, 20163), (213179, 213828), (905175, 910486), (213670, 214314), (213508, 214313), (20320, 214152), (213346, 904930)]	[(438088, 441279), (213030, 213674), (213190, 213996), (434841, 438034), (904629, 909939), (213030, 904649), (20159, 213996), (213030, 213835), (213348, 213996), (12, 20159)]	[(213346, 904930), (20320, 214152), (42, 20163), (905175, 910486), (435127, 438320), (438374, 441565), (213508, 214313), (213183, 213990), (213670, 214314), (213179, 213828)]	101.11843449938573
UWI248P	contig_1 [gcode=11] [topology=linear]	910022	gb|CP124080.1|	chromosome	Sh-2-82	910022	907764	99.76057427222005	915414	915452	[(2, 556768), (434850, 438043), (213192, 213997), (438097, 441288), (213025, 213675), (213516, 213998), (213029, 213837), (213354, 213998), (775249, 905473), (556585, 775274)]	[(2, 556745), (438088, 441279), (213190, 213997), (213030, 213512), (434841, 438034), (213348, 213997), (213030, 213835), (213030, 213674), (556511, 775180), (775213, 905444)]	[(2, 556768), (556585, 775274), (775249, 905473), (434850, 438043), (438097, 441288), (213192, 213997), (213029, 213837), (213354, 213998), (213025, 213675), (213516, 213998)]	100.59251314803379
UWI248P	contig_1 [gcode=11] [topology=linear]	910022	gb|CP094579.1|	chromosome	B379	910022	920773	99.76004930134573	915078	915116	[(437760, 440951), (434513, 437706), (212692, 213500), (1, 556431), (212855, 213660), (212688, 213338), (213179, 213661), (556248, 774937), (213017, 213661), (774912, 905136)]	[(438088, 441279), (213190, 213997), (213030, 213674), (213030, 213512), (434841, 438034), (213348, 213997), (213030, 213835), (338, 556745), (556511, 775180), (775213, 905444)]	[(1, 556431), (556248, 774937), (774912, 905136), (434513, 437706), (437760, 440951), (212855, 213660), (212692, 213500), (213017, 213661), (212688, 213338), (213179, 213661)]	100.55559096373494
UWI248P	contig_1 [gcode=11] [topology=linear]	910022	gb|CP124084.1|	chromosome	Am388	910022	910563	99.47799605340636	918611	918640	[(438240, 441431), (556730, 844834), (693, 20162), (20319, 556913), (213362, 214160), (434993, 438186), (844489, 904928), (213192, 213999), (905173, 910562), (42, 698)]	[(438088, 441279), (20159, 556745), (213190, 213996), (556511, 844586), (434841, 438034), (844205, 904649), (213036, 213835), (12, 667), (904629, 910022), (690, 20159)]	[(20319, 556913), (556730, 844834), (844489, 904928), (693, 20162), (905173, 910562), (438240, 441431), (434993, 438186), (213362, 214160), (213192, 213999), (42, 698)]	100.94382333613912
UWI248P	contig_1 [gcode=11] [topology=linear]	910022	gb|CP001205.1|	chromosome	ZS7	910022	906707	99.436538845069	912430	912359	[(213052, 213696), (3, 20117), (138037, 213695), (20274, 138039), (212889, 437686), (434493, 841006), (901334, 906663), (213214, 213696), (840661, 901081), (212885, 213522)]	[(20159, 137928), (904629, 909957), (213348, 213985), (213030, 213512), (438088, 844586), (213190, 438034), (844205, 904639), (138180, 213835), (213030, 213674), (20, 20159)]	[(434493, 841006), (212889, 437686), (20274, 138039), (138037, 213695), (840661, 901081), (3, 20117), (901334, 906663), (213052, 213696), (212885, 213522), (213214, 213696)]	100.26460898747503
UWI248P	contig_2 [gcode=11] [topology=linear]	26521	gb|CP001271.1|	cp26	156a	26521	26522	98.7170925450775	28436	28439	[(18733, 26522), (1, 18732), (20198, 20782), (17982, 19317)]	[(25937, 26521), (18732, 26521), (24472, 25805), (1, 18731)]	[(18732, 1), (26522, 18733), (19317, 17982), (20782, 20198)]	107.22069303570755
UWI248P	contig_2 [gcode=11] [topology=linear]	26521	gb|CP124077.1|	cp26	Sh-2-82	26521	26514	98.03618478833656	28436	28431	[(18726, 26514), (5, 18725), (20191, 20775), (17971, 19310)]	[(24472, 25809), (1, 18728), (25937, 26521), (18733, 26521)]	[(18725, 5), (26514, 18726), (19310, 17971), (20775, 20191)]	107.22069303570755
UWI248P	contig_2 [gcode=11] [topology=linear]	26521	gb|CP094580.1|	cp26	B379	26521	26515	98.03274081360219	28436	28432	[(18727, 26515), (5, 18726), (17972, 19311), (20192, 20776)]	[(24472, 25809), (1, 18728), (25937, 26521), (18733, 26521)]	[(18726, 5), (26515, 18727), (19311, 17972), (20776, 20192)]	107.22069303570755
UWI248P	contig_2 [gcode=11] [topology=linear]	26521	gb|CP002316.1|	cp26	JD1	26521	26525	97.78277522049264	28434	28440	[(17986, 19321), (20202, 20786), (18737, 26523), (1, 18736)]	[(1, 18732), (25937, 26521), (18735, 26521), (24472, 25805)]	[(18736, 1), (26523, 18737), (19321, 17986), (20786, 20202)]	107.21315184193658
UWI248P	contig_2 [gcode=11] [topology=linear]	26521	gb|CP001493.1|	cp26	94a	26521	26507	96.77993361393423	29178	29162	[(20183, 20773), (19434, 20182), (17983, 19302), (1, 18717), (18718, 26507)]	[(1, 18732), (1, 751), (18733, 26521), (25931, 26521), (24472, 25791)]	[(18717, 1), (26507, 18718), (19302, 17983), (20773, 20183), (20182, 19434)]	110.01847592473888
